timestamp,x,y,z
0,4.02,5.8,6.56
10,4.19,5.77,6.54
20,4.31,5.69,6.53
30,4.39,5.66,6.48
40,4.41,5.73,6.47
50,4.43,5.71,6.44
60,4.48,5.65,6.23
70,4.42,5.52,6.12
80,4.7,5.42,6.06
90,4.7,5.34,6.06
100,4.99,5.29,5.97
110,5.19,5.17,5.78
120,5.29,4.89,5.75
130,5.49,4.7,5.81
140,6.05,4.52,5.79
150,7.05,4.31,5.84
160,8.37,4.08,5.88
170,10.13,3.71,5.91
180,12.27,3.38,6.15
190,15.0,3.2,6.09
200,17.31,2.91,5.86
210,18.83,2.81,5.46
220,19.7,2.89,4.81
230,19.76,2.91,4.26
240,19.41,3.01,3.61
250,19.03,3.13,3.06
260,18.94,3.09,2.72
270,18.43,3.08,2.52
280,17.59,3.23,2.5
290,16.96,2.85,2.71
300,14.6,2.1,3.27
310,11.28,1.45,3.94
320,7.95,0.9,4.84
330,4.8,0.05,6.1
340,1.79,-0.94,7.76
350,-1.12,-2.02,9.15
360,-3.59,-2.71,10.35
370,-6.19,-3.07,11.46
380,-8.33,-3.31,12.11
390,-10.0,-2.93,12.39
400,-10.79,-2.46,12.26
410,-11.05,-1.93,11.71
420,-10.67,-0.83,10.58
430,-10.03,0.21,9.42
440,-9.79,0.84,8.42
450,-10.11,0.94,7.56
460,-10.92,0.52,6.87
470,-12.17,-0.23,6.32
480,-13.68,-0.78,5.68
490,-15.24,-1.03,4.32
500,-16.66,-1.11,3.04
510,-18.43,-1.02,1.87
520,-20.05,-1.34,1.35
530,-21.16,-1.5,1.39
540,-21.8,-2.23,2.31
550,-22.12,-3.06,3.7
560,-22.27,-4.22,5.08
570,-22.27,-5.66,6.45
580,-21.7,-7.08,7.76
590,-21.38,-8.26,10.08
600,-20.48,-9.0,11.55
610,-18.91,-9.88,12.58
620,-16.65,-10.97,12.79
630,-13.58,-11.92,12.91
640,-9.57,-13.14,13.62
650,-4.64,-14.12,14.64
660,1.06,-14.41,15.84
670,6.91,-13.93,16.78
680,12.97,-14.44,18.16
690,16.49,-14.29,21.01
700,20.38,-13.09,21.49
710,22.8,-12.22,20.62
720,23.66,-11.44,18.81
730,23.51,-10.2,16.9
740,22.39,-9.05,15.41
750,21.33,-8.21,14.52
760,20.97,-7.45,14.06
770,20.96,-6.85,13.43
780,20.84,-6.2,12.64
790,20.54,-5.64,12.0
800,20.28,-4.94,10.92
810,20.07,-5.4,11.5
820,20.46,-5.19,12.67
830,20.99,-4.74,14.17
840,21.83,-4.77,15.33
850,22.37,-5.24,15.98
860,22.46,-5.43,16.02
870,21.82,-5.55,15.36
880,20.81,-5.98,13.91
890,19.4,-6.69,12.02
900,18.01,-7.44,10.74
910,16.46,-7.96,9.72
920,14.95,-8.54,8.78
930,13.57,-9.5,8.16
940,12.06,-10.47,7.8
950,9.62,-11.36,8.45
960,6.47,-12.14,9.04
970,3.01,-12.63,8.99
980,0.17,-12.73,8.68
990,-2.33,-12.35,7.94
1000,-5.0,-10.98,7.21
