timestamp,x,y,z
0,4.58,6.41,5.61
10,4.78,6.39,5.49
20,4.85,6.32,5.45
30,4.87,6.34,5.33
40,5.0,6.41,5.23
50,5.11,6.41,5.17
60,5.14,6.37,5.16
70,5.16,6.23,5.08
80,5.21,6.1,5.01
90,5.43,6.04,5.05
100,5.8,5.9,4.96
110,6.34,5.74,4.67
120,6.79,5.59,4.47
130,7.15,5.44,4.4
140,7.55,5.45,4.33
150,7.92,5.3,4.45
160,8.77,5.2,4.23
170,9.94,5.14,4.14
180,11.46,4.92,4.1
190,12.95,4.9,4.04
200,14.17,4.73,3.54
210,15.41,4.44,3.31
220,16.32,4.25,2.95
230,16.93,3.96,2.27
240,17.18,4.08,1.62
250,17.03,4.3,1.13
260,16.83,4.42,0.92
270,16.56,5.01,1.16
280,16.29,5.36,1.66
290,15.51,5.31,2.13
300,14.15,4.97,2.68
310,12.21,4.16,3.61
320,10.16,2.73,4.58
330,7.53,1.29,6.12
340,4.17,-0.17,8.05
350,0.66,-1.51,9.58
360,-2.73,-2.3,10.56
370,-5.44,-2.81,11.24
380,-8.5,-3.09,11.94
390,-11.2,-3.13,12.43
400,-12.86,-2.8,12.45
410,-12.86,-1.87,11.99
420,-12.25,-0.84,11.13
430,-11.54,0.59,10.51
440,-10.84,2.08,10.32
450,-10.95,2.98,9.83
460,-11.62,3.24,8.48
470,-12.75,2.79,6.93
480,-14.67,2.16,5.9
490,-17.16,1.13,5.34
500,-19.68,-0.12,4.94
510,-21.75,-1.38,4.5
520,-23.44,-2.08,4.13
530,-24.46,-2.87,4.28
540,-25.31,-3.77,5.52
550,-25.69,-5.35,6.98
560,-25.81,-7.44,8.97
570,-25.39,-10.01,11.52
580,-24.44,-12.48,14.36
590,-22.8,-14.63,16.87
600,-19.6,-16.36,18.8
610,-14.96,-17.88,21.14
620,-9.74,-17.98,20.51
630,-2.82,-17.51,19.78
640,5.25,-15.95,18.93
650,12.58,-14.47,17.4
660,18.42,-13.3,15.64
670,23.64,-12.34,14.52
680,28.01,-11.25,13.83
690,31.8,-11.01,13.98
700,32.87,-9.79,14.42
710,32.22,-8.93,14.84
720,31.97,-8.24,14.35
730,31.79,-7.51,12.99
740,31.77,-6.78,10.83
750,32.31,-5.83,8.91
760,32.88,-4.89,8.17
770,33.63,-4.12,8.32
780,34.34,-3.53,8.49
790,34.84,-3.26,9.18
800,34.99,-3.23,9.34
810,34.02,-3.7,9.45
820,31.69,-4.74,8.86
830,28.68,-6.28,7.77
840,25.47,-7.84,6.54
850,21.96,-9.45,5.57
860,18.41,-10.62,5.02
870,15.54,-11.41,4.6
880,13.47,-11.75,4.35
890,12.11,-11.93,4.68
900,10.67,-12.09,5.49
910,8.79,-12.44,6.4
920,6.28,-13.06,7.44
930,2.65,-13.56,8.86
940,-1.37,-13.24,9.77
950,-5.9,-13.56,11.55
960,-10.88,-12.92,13.61
970,-14.54,-13.96,15.95
980,-18.71,-14.09,19.1
990,-21.3,-14.39,21.44
1000,-21.82,-13.31,23.73
