timestamp,x,y,z
0,2.05,5.16,5.91
10,2.18,5.19,5.62
20,2.27,5.23,5.26
30,2.38,5.41,5.09
40,2.45,5.59,5.02
50,2.48,5.57,4.91
60,2.61,5.49,4.74
70,2.71,5.57,4.73
80,2.73,5.57,4.77
90,2.74,5.55,4.8
100,2.7,5.58,4.75
110,2.63,5.6,4.73
120,2.5,5.64,4.86
130,2.41,5.6,4.91
140,2.36,5.51,4.97
150,2.32,5.5,5.09
160,2.42,5.53,5.14
170,2.6,5.66,5.14
180,2.76,5.8,5.15
190,2.92,5.81,5.09
200,3.11,5.81,4.93
210,3.45,5.77,4.86
220,4.08,5.76,4.82
230,4.98,5.85,4.79
240,6.22,5.96,4.91
250,7.75,6.26,4.94
260,10.03,6.5,5.07
270,11.62,6.32,5.42
280,13.25,6.21,5.58
290,14.27,6.11,5.38
300,14.64,6.04,5.17
310,14.63,5.95,5.02
320,13.98,5.95,4.97
330,13.1,5.89,4.87
340,11.68,5.68,4.64
350,9.74,5.28,4.32
360,7.46,4.89,4.39
370,5.0,4.33,4.51
380,2.14,3.58,4.8
390,-1.02,2.68,5.02
400,-4.13,1.71,5.7
410,-6.51,1.38,6.57
420,-8.64,0.99,7.35
430,-10.39,0.99,8.06
440,-10.81,1.31,8.5
450,-10.94,1.61,8.45
460,-10.52,2.21,8.71
470,-9.77,2.78,8.88
480,-9.35,3.23,8.88
490,-9.61,3.14,8.82
500,-10.04,2.93,8.61
510,-10.76,2.51,8.33
520,-11.16,2.12,8.05
530,-11.18,1.96,7.89
540,-10.68,1.84,7.63
550,-9.99,1.87,7.27
560,-9.07,1.86,6.92
570,-8.01,2.11,6.58
580,-6.71,2.37,6.37
590,-5.58,2.35,6.06
600,-4.58,2.16,5.82
610,-3.62,1.81,5.79
620,-2.19,1.85,6.17
630,-0.21,2.15,6.66
640,1.71,2.54,6.93
650,3.26,2.88,6.87
660,3.94,3.19,6.6
670,5.06,3.01,6.65
680,6.67,3.36,7.13
690,8.51,3.72,7.97
700,10.3,3.95,8.4
710,11.55,3.85,8.69
720,12.69,4.09,8.86
730,13.42,4.35,8.83
740,13.99,4.51,8.69
750,14.03,4.56,8.51
760,14.29,4.78,8.36
770,15.45,4.52,8.07
780,16.34,4.61,7.92
790,16.46,4.65,7.84
800,16.79,4.61,7.8
810,17.16,4.84,7.78
820,17.15,4.74,7.44
830,16.96,4.44,7.09
840,16.19,3.9,6.9
850,15.22,3.34,6.83
860,13.92,2.58,6.76
870,12.61,1.89,6.79
880,11.1,1.62,6.91
890,8.97,1.31,7.05
900,6.41,0.94,7.41
910,4.26,0.68,7.77
920,2.83,0.35,7.84
930,1.45,0.11,8.35
940,-0.66,0.17,9.15
950,-3.43,-0.1,9.36
960,-6.21,-0.54,10.01
970,-7.64,-0.95,10.74
980,-8.24,-0.59,11.28
990,-8.07,-0.19,11.75
1000,-7.81,0.28,11.98
