timestamp,x,y,z
0,3.33,3.22,7.52
10,3.31,3.2,7.53
20,3.27,3.21,7.48
30,3.29,3.18,7.45
40,3.34,3.18,7.36
50,3.37,3.19,7.35
60,3.33,3.23,7.44
70,3.31,3.23,7.48
80,3.24,3.24,7.56
90,3.17,3.28,7.62
100,3.1,3.29,7.64
110,3.04,3.29,7.62
120,2.99,3.28,7.59
130,2.89,3.24,7.62
140,2.89,3.22,7.6
150,2.97,3.18,7.63
160,3.0,3.19,7.7
170,3.02,3.17,7.78
180,3.02,3.1,7.8
190,3.03,3.07,7.75
200,3.01,3.06,7.73
210,2.98,3.03,7.63
220,2.94,2.98,7.51
230,2.94,2.89,7.4
240,3.02,2.8,7.33
250,3.13,2.73,7.36
260,3.29,2.7,7.48
270,3.65,2.8,7.46
280,4.13,2.81,7.14
290,4.55,2.78,6.45
300,5.12,2.61,5.49
310,6.21,2.19,4.75
320,7.59,1.7,4.61
330,9.44,1.28,5.16
340,11.49,0.92,6.01
350,13.51,0.41,7.05
360,15.37,0.51,7.72
370,16.91,-0.55,7.88
380,17.41,-0.95,7.94
390,17.32,-1.09,8.07
400,16.64,-1.33,7.82
410,15.64,-1.65,7.3
420,14.49,-1.76,6.68
430,13.35,-1.92,6.12
440,12.2,-1.95,5.89
450,11.03,-2.16,5.85
460,9.5,-2.21,6.03
470,7.75,-2.18,6.14
480,5.93,-2.26,6.52
490,4.06,-2.54,7.05
500,1.67,-2.72,7.73
510,-1.11,-3.0,8.44
520,-3.57,-2.97,9.14
530,-5.79,-2.85,9.67
540,-7.85,-2.66,10.27
550,-9.61,-2.4,10.86
560,-10.65,-2.04,11.46
570,-11.19,-1.41,12.07
580,-11.82,-0.69,12.5
590,-12.56,-0.12,12.45
600,-13.3,0.11,11.93
610,-14.01,0.21,11.38
620,-14.76,0.1,11.22
630,-15.71,-0.08,11.08
640,-16.39,-0.3,10.99
650,-16.55,-0.54,10.92
660,-16.43,-0.91,10.52
670,-16.18,-1.32,10.12
680,-15.65,-1.64,9.61
690,-14.54,-2.04,9.22
700,-13.1,-2.29,8.96
710,-11.6,-2.36,8.79
720,-9.97,-2.48,8.69
730,-8.21,-2.6,8.67
740,-6.28,-2.77,8.61
750,-4.3,-3.0,8.57
760,-2.14,-3.18,8.31
770,0.02,-3.37,8.13
780,2.13,-3.49,8.18
790,4.13,-3.49,8.38
800,6.08,-3.45,8.6
810,7.69,-3.43,8.66
820,8.99,-3.56,8.4
830,10.04,-3.84,8.29
840,11.02,-4.12,9.05
850,12.5,-4.27,9.96
860,14.0,-4.33,10.75
870,15.41,-4.19,10.81
880,16.44,-3.82,10.72
890,17.03,-3.63,10.4
900,17.0,-3.5,10.0
910,16.44,-3.39,9.35
920,15.68,-3.44,8.85
930,15.05,-3.42,8.69
940,14.57,-3.48,8.49
950,14.13,-3.59,8.53
960,13.69,-3.85,8.64
970,13.39,-3.94,8.76
980,13.43,-4.0,8.96
990,13.56,-4.04,9.12
1000,13.72,-3.9,9.35
