timestamp,x,y,z
0,3.87,5.2,6.36
10,3.95,5.23,6.34
20,3.95,5.22,6.3
30,3.99,5.15,6.2
40,4.19,5.15,6.14
50,4.41,5.12,6.14
60,4.57,5.13,6.16
70,4.67,5.1,6.18
80,4.74,5.03,6.18
90,4.77,4.91,6.0
100,4.85,4.75,5.91
110,5.17,4.56,5.9
120,5.65,4.47,5.89
130,6.16,4.41,5.79
140,6.68,4.24,5.81
150,7.18,4.0,5.79
160,7.88,3.67,5.77
170,8.88,3.36,5.93
180,10.06,3.18,5.83
190,11.52,3.05,5.99
200,13.18,3.3,6.06
210,14.53,3.46,6.33
220,15.7,3.55,6.59
230,16.64,3.34,6.85
240,17.11,2.69,6.91
250,17.25,2.1,6.66
260,17.11,1.99,6.37
270,16.6,2.08,6.25
280,15.6,1.88,6.34
290,14.48,1.36,6.04
300,12.91,0.87,5.65
310,10.77,0.6,5.45
320,8.34,0.25,5.42
330,6.13,0.06,5.77
340,4.0,-0.28,6.37
350,1.55,-0.83,6.97
360,-1.42,-1.48,7.33
370,-4.14,-1.96,7.46
380,-6.47,-2.09,7.81
390,-7.99,-1.99,8.18
400,-9.2,-1.84,8.13
410,-10.03,-1.63,8.19
420,-10.86,-1.57,7.99
430,-11.39,-1.3,7.98
440,-11.47,-1.02,8.29
450,-10.83,-0.96,9.3
460,-10.57,-0.15,9.71
470,-10.01,0.92,9.33
480,-9.77,1.36,8.7
490,-10.37,1.12,7.89
500,-11.91,0.06,7.08
510,-14.55,-1.26,6.14
520,-17.43,-2.6,5.7
530,-20.45,-3.92,4.84
540,-23.24,-5.05,4.43
550,-24.74,-5.61,4.76
560,-25.15,-6.24,5.61
570,-23.76,-6.67,6.15
580,-21.57,-6.86,6.76
590,-18.91,-6.52,7.74
600,-16.42,-6.37,8.65
610,-14.17,-6.2,8.97
620,-12.1,-6.37,8.78
630,-10.78,-7.0,8.44
640,-9.81,-8.46,8.65
650,-7.67,-9.74,10.34
660,-3.68,-9.95,11.74
670,0.27,-10.22,13.64
680,3.84,-10.11,15.34
690,7.12,-9.69,15.95
700,9.86,-9.74,15.78
710,12.16,-9.72,16.25
720,15.68,-9.07,17.72
730,18.16,-8.33,18.38
740,18.82,-7.13,17.16
750,20.29,-6.84,15.94
760,18.37,-7.43,15.5
770,16.77,-6.78,15.44
780,16.9,-6.11,15.24
790,18.03,-5.62,15.34
800,18.49,-5.06,15.15
810,18.73,-5.51,15.77
820,18.08,-4.98,14.9
830,17.54,-4.67,14.16
840,16.16,-5.27,13.73
850,14.57,-5.54,13.77
860,13.51,-6.1,13.89
870,12.64,-6.76,13.74
880,12.18,-7.25,13.3
890,11.48,-7.57,12.98
900,10.49,-7.95,12.65
910,9.31,-8.38,12.09
920,8.46,-8.29,11.39
930,7.31,-8.35,10.75
940,5.8,-8.84,10.35
950,4.18,-9.24,10.04
960,2.04,-9.67,9.85
970,0.37,-9.7,9.86
980,-0.89,-9.66,10.56
990,-2.02,-9.09,10.53
1000,-3.22,-8.4,10.22
