timestamp,x,y,z
0,0.85,3.31,8.27
10,0.94,3.26,8.22
20,1.1,3.23,8.11
30,1.36,3.17,7.95
40,1.75,3.09,7.77
50,2.53,2.93,7.74
60,3.81,2.85,7.79
70,5.44,2.9,7.98
80,7.49,3.12,8.19
90,10.02,3.73,8.12
100,12.5,4.01,8.01
110,14.24,4.34,7.82
120,15.51,4.65,7.96
130,16.68,4.57,7.56
140,16.82,4.69,7.06
150,17.24,4.07,6.51
160,16.49,3.13,5.83
170,14.35,1.92,5.22
180,11.31,0.61,4.87
190,7.95,-0.87,4.88
200,4.3,-2.01,5.27
210,0.91,-2.87,6.16
220,-2.41,-3.8,7.02
230,-5.95,-4.62,7.82
240,-8.85,-5.13,8.24
250,-11.09,-5.18,8.57
260,-12.67,-4.93,8.6
270,-13.52,-4.42,8.67
280,-13.72,-4.03,8.93
290,-13.72,-3.78,9.19
300,-13.69,-3.77,9.13
310,-13.41,-3.13,8.86
320,-13.56,-3.62,9.27
330,-13.85,-3.34,9.85
340,-14.29,-3.41,9.45
350,-14.39,-3.58,9.51
360,-14.65,-4.02,9.61
370,-14.84,-4.51,9.85
380,-15.0,-5.3,10.32
390,-15.04,-5.97,10.89
400,-14.86,-6.65,11.63
410,-13.88,-6.9,12.34
420,-12.37,-7.2,12.4
430,-10.73,-7.2,12.15
440,-8.98,-7.46,11.03
450,-6.45,-7.48,10.15
460,-3.28,-7.1,10.23
470,0.45,-6.45,11.0
480,4.23,-5.05,11.9
490,8.79,-3.3,13.09
500,13.11,-1.41,13.31
510,16.11,0.35,12.83
520,17.39,1.73,11.77
530,17.37,2.82,10.85
540,16.67,3.49,9.85
550,15.27,3.23,9.12
560,13.98,2.86,8.84
570,13.43,2.27,8.84
580,13.2,1.7,9.08
590,13.36,1.43,9.42
600,13.79,1.15,9.09
610,14.68,1.37,8.71
620,15.22,1.26,8.37
630,15.04,0.94,8.62
640,14.34,0.36,9.56
650,13.47,-0.39,10.65
660,12.44,-1.35,11.26
670,11.4,-2.37,11.36
680,10.6,-3.27,11.04
690,9.57,-4.14,10.53
700,8.1,-5.09,9.43
710,5.82,-5.76,8.88
720,3.36,-7.19,8.23
730,0.38,-7.7,8.3
740,-2.96,-8.78,8.76
750,-6.66,-10.09,10.26
760,-10.53,-11.69,11.81
770,-13.66,-12.35,13.54
780,-14.97,-12.21,14.65
790,-15.18,-11.62,15.03
800,-15.15,-10.46,14.61
810,-14.88,-9.76,13.46
820,-14.08,-8.88,12.19
830,-12.72,-7.87,11.21
840,-11.11,-6.67,10.92
850,-9.38,-5.56,10.67
860,-7.66,-4.58,10.27
870,-5.73,-3.54,9.55
880,-3.64,-2.79,9.33
890,-1.83,-1.62,9.26
900,-0.73,-1.02,8.8
910,-0.03,-0.85,8.14
920,0.15,-0.85,7.64
930,0.16,-0.91,7.15
940,0.21,-1.25,6.57
950,0.29,-1.45,6.25
960,0.2,-1.4,6.51
970,0.08,-1.41,6.67
980,-0.07,-1.55,6.72
990,0.01,-1.53,6.64
1000,0.1,-1.36,6.81
