timestamp,x,y,z
0,1.19,3.97,7.8
10,1.19,4.04,7.74
20,1.13,4.14,7.75
30,1.19,4.22,7.73
40,1.27,4.24,7.79
50,1.38,4.36,7.85
60,1.5,4.36,7.87
70,1.61,4.36,7.92
80,1.64,4.35,7.86
90,1.63,4.28,7.83
100,1.61,4.19,7.8
110,1.71,4.08,7.75
120,1.8,4.08,7.89
130,1.66,4.1,8.11
140,1.64,4.18,8.4
150,1.75,4.33,8.59
160,1.92,4.46,8.8
170,2.12,4.55,9.01
180,2.46,4.63,9.08
190,2.88,4.75,9.0
200,3.46,4.81,9.12
210,4.24,4.78,9.39
220,5.12,4.58,9.66
230,6.01,4.27,9.8
240,6.81,3.73,9.75
250,7.33,3.09,9.71
260,7.56,2.49,9.71
270,7.58,2.09,9.66
280,7.13,1.88,9.55
290,6.17,1.73,9.37
300,4.67,1.63,9.0
310,2.64,1.63,8.53
320,0.68,1.66,7.74
330,-1.61,1.65,7.55
340,-4.0,1.91,7.07
350,-6.3,1.94,6.51
360,-8.19,2.11,6.17
370,-9.53,2.3,5.88
380,-10.3,2.41,5.77
390,-10.56,2.61,5.85
400,-10.55,2.84,6.23
410,-10.28,3.02,6.48
420,-9.76,3.09,6.46
430,-9.58,2.9,6.3
440,-9.44,2.81,5.88
450,-9.49,2.81,5.18
460,-9.69,2.78,4.42
470,-9.55,2.84,3.45
480,-8.83,3.21,2.59
490,-7.87,2.94,1.98
500,-6.79,2.59,1.87
510,-6.13,2.2,2.41
520,-5.37,1.9,3.33
530,-4.52,1.47,4.17
540,-3.83,1.1,5.09
550,-3.24,0.72,5.66
560,-2.5,0.73,6.0
570,-1.89,0.71,6.68
580,-1.26,0.91,7.53
590,-0.71,0.93,8.35
600,-0.38,0.81,9.2
610,0.03,0.7,9.76
620,0.48,0.64,9.7
630,1.12,0.65,9.63
640,1.83,0.72,9.96
650,2.61,0.68,10.42
660,3.46,0.87,11.15
670,4.27,0.92,12.08
680,5.08,1.14,12.9
690,5.88,1.28,13.7
700,6.78,1.54,14.3
710,7.58,1.62,14.77
720,8.39,1.71,15.09
730,9.1,1.71,15.3
740,9.62,1.7,15.68
750,9.99,1.51,15.56
760,10.25,1.15,15.0
770,10.18,0.82,14.18
780,9.87,0.53,13.31
790,9.25,0.11,12.25
800,8.2,-0.17,11.49
810,6.87,-0.21,10.81
820,5.44,-0.14,10.15
830,4.04,-0.04,9.64
840,2.73,0.02,9.16
850,1.42,-0.02,8.62
860,0.28,-0.01,8.27
870,-0.68,0.09,8.07
880,-1.84,0.07,7.9
890,-3.38,-0.23,8.01
900,-4.67,-0.5,8.16
910,-5.62,-0.77,8.61
920,-5.94,-1.22,8.52
930,-6.28,-1.23,8.99
940,-6.42,-1.18,9.25
950,-6.19,-1.02,9.55
960,-5.85,-0.69,9.81
970,-5.56,-0.29,9.92
980,-5.22,0.04,9.99
990,-4.98,0.26,9.84
1000,-4.87,0.33,9.54
