timestamp,x,y,z
0,0.81,3.18,8.21
10,0.88,3.29,8.15
20,0.95,3.4,8.13
30,1.0,3.35,8.17
40,0.92,3.31,8.15
50,0.79,3.35,8.08
60,0.68,3.34,8.1
70,0.63,3.25,8.13
80,0.62,3.17,8.15
90,0.61,3.14,8.14
100,0.56,3.1,8.16
110,0.63,3.06,8.18
120,0.82,2.99,8.24
130,1.05,2.93,8.29
140,1.28,2.96,8.42
150,1.72,2.88,8.53
160,2.33,2.64,8.58
170,3.05,2.42,8.7
180,4.19,2.28,9.13
190,5.83,2.24,9.76
200,7.72,2.18,10.25
210,9.78,1.94,10.13
220,10.94,1.53,9.58
230,11.33,1.22,9.08
240,11.62,1.24,8.71
250,11.92,1.47,8.19
260,12.36,1.74,7.77
270,12.68,2.0,7.14
280,12.33,2.12,6.37
290,10.79,1.85,6.12
300,8.35,1.39,5.79
310,5.43,0.61,5.24
320,1.91,-0.32,4.62
330,-2.38,-1.58,4.11
340,-7.13,-2.75,4.08
350,-11.19,-3.79,5.03
360,-14.36,-4.38,6.36
370,-16.97,-4.79,7.78
380,-18.92,-5.23,8.73
390,-20.18,-5.31,9.15
400,-21.31,-5.25,8.85
410,-21.99,-5.21,8.35
420,-23.24,-5.14,7.41
430,-24.21,-5.11,6.28
440,-24.59,-5.3,5.0
450,-24.44,-5.37,4.15
460,-22.34,-5.38,4.65
470,-19.67,-5.44,5.54
480,-15.99,-5.44,6.51
490,-11.34,-5.2,7.44
500,-6.31,-4.92,9.27
510,-1.24,-4.15,10.63
520,4.33,-3.31,12.24
530,9.62,-2.82,13.96
540,13.95,-2.36,15.25
550,17.54,-1.88,16.34
560,20.85,-1.26,16.57
570,23.02,-0.56,16.15
580,23.71,0.22,14.81
590,23.56,0.8,13.65
600,22.59,1.01,12.62
610,21.49,1.04,11.93
620,20.79,1.04,11.59
630,20.41,0.98,11.32
640,20.14,0.58,10.99
650,19.47,0.0,10.32
660,18.78,-0.44,9.55
670,17.82,-0.92,8.96
680,15.96,-1.6,8.82
690,13.1,-2.28,8.54
700,9.65,-2.53,8.32
710,5.51,-3.31,8.4
720,1.03,-3.9,8.51
730,-3.33,-4.44,8.83
740,-7.13,-5.0,8.97
750,-11.15,-5.93,9.54
760,-15.18,-6.52,9.98
770,-19.24,-6.91,9.54
780,-20.24,-7.22,10.39
790,-19.2,-6.8,11.32
800,-18.42,-6.09,12.94
810,-16.32,-5.17,13.6
820,-14.35,-4.26,13.29
830,-11.85,-3.24,12.74
840,-9.46,-2.33,11.91
850,-6.58,-1.56,11.07
860,-3.91,-0.99,10.62
870,-2.03,-0.52,10.07
880,-0.35,-0.1,8.97
890,1.1,0.08,8.36
900,1.84,0.16,7.97
910,2.23,0.33,7.17
920,1.81,0.43,6.73
930,1.14,0.28,6.89
940,0.66,0.08,7.07
950,0.3,-0.02,7.5
960,-0.03,-0.14,7.9
970,-0.33,-0.26,8.27
980,-0.69,-0.47,8.61
990,-0.81,-0.6,8.83
1000,-0.89,-0.52,9.13
