timestamp,x,y,z
0,2.73,5.23,6.82
10,2.75,5.24,6.81
20,2.73,5.28,6.76
30,2.63,5.33,6.78
40,2.55,5.38,6.8
50,2.5,5.44,6.83
60,2.43,5.47,6.88
70,2.27,5.51,6.9
80,2.09,5.53,6.87
90,1.97,5.58,6.86
100,1.89,5.61,6.84
110,1.83,5.63,6.83
120,1.74,5.63,6.81
130,1.58,5.6,6.79
140,1.41,5.62,6.75
150,1.29,5.6,6.68
160,1.18,5.58,6.69
170,1.12,5.55,6.79
180,1.06,5.49,6.79
190,1.03,5.35,6.66
200,1.11,5.26,6.53
210,1.28,5.13,6.5
220,1.58,5.1,6.53
230,2.12,5.18,6.49
240,2.67,5.27,6.52
250,3.19,5.47,6.58
260,3.62,5.57,6.51
270,4.11,5.64,6.46
280,4.53,5.68,6.51
290,4.84,5.75,6.56
300,4.89,5.84,6.67
310,4.74,5.85,6.65
320,4.39,5.83,6.63
330,3.88,5.8,6.57
340,3.19,5.79,6.57
350,2.34,5.82,6.58
360,1.05,5.88,6.64
370,-0.02,6.05,6.8
380,-1.01,6.25,7.26
390,-1.95,5.97,7.85
400,-3.23,5.25,8.55
410,-4.54,4.56,9.26
420,-5.71,3.64,9.75
430,-6.53,3.07,9.8
440,-6.95,2.49,9.51
450,-6.63,1.89,9.03
460,-5.01,1.73,8.51
470,-1.55,2.51,8.0
480,3.1,3.62,7.57
490,8.35,5.58,7.07
500,12.63,6.9,6.31
510,16.07,7.03,5.57
520,19.37,7.11,4.66
530,21.51,7.0,3.9
540,22.67,6.81,3.79
550,22.69,6.59,3.92
560,22.0,6.18,4.02
570,21.35,5.57,3.96
580,21.37,5.21,3.95
590,21.25,5.02,3.99
600,20.45,4.61,4.08
610,18.67,4.2,4.16
620,16.23,3.39,4.01
630,12.9,2.18,4.4
640,8.8,0.92,5.33
650,4.51,-0.36,6.58
660,0.17,-1.71,7.93
670,-3.96,-2.59,9.06
680,-7.54,-3.15,10.02
690,-10.63,-3.62,10.78
700,-13.37,-3.69,11.34
710,-15.37,-3.67,11.3
720,-16.41,-3.47,11.3
730,-16.9,-3.14,11.58
740,-17.22,-2.75,11.98
750,-18.0,-2.67,12.31
760,-19.31,-3.0,12.45
770,-21.08,-3.79,12.42
780,-22.62,-4.71,12.63
790,-23.5,-5.37,12.16
800,-22.97,-5.77,11.81
810,-20.99,-6.03,11.73
820,-17.92,-5.56,11.05
830,-13.52,-5.52,10.52
840,-7.61,-4.88,9.38
850,-1.11,-3.46,8.47
860,5.25,-2.35,8.16
870,11.42,-0.68,7.33
880,16.96,0.29,7.41
890,22.43,1.64,7.16
900,26.74,2.43,7.2
910,29.43,3.52,7.49
920,30.72,3.91,7.83
930,31.91,4.81,7.65
940,32.63,5.92,7.57
950,32.41,6.08,6.87
960,30.88,5.98,6.27
970,28.66,5.43,5.88
980,25.94,4.75,5.5
990,23.03,3.86,5.26
1000,20.14,2.62,5.29
