timestamp,x,y,z
0,4.32,6.26,5.75
10,4.23,6.15,5.68
20,4.19,6.14,5.71
30,4.16,6.21,5.68
40,4.07,6.26,5.67
50,3.96,6.32,5.74
60,3.77,6.3,5.74
70,3.5,6.23,5.74
80,3.34,6.12,5.7
90,3.41,6.03,5.74
100,3.66,6.04,5.67
110,3.99,6.14,5.53
120,4.25,6.18,5.52
130,4.32,6.11,5.47
140,4.31,5.99,5.32
150,4.38,5.8,5.21
160,4.79,5.54,5.15
170,5.48,5.3,4.99
180,6.44,5.03,4.8
190,7.65,4.73,4.71
200,9.2,4.62,4.57
210,11.09,4.13,4.18
220,13.37,3.54,3.63
230,15.51,3.18,3.29
240,17.29,3.01,2.91
250,18.78,3.09,2.51
260,19.9,3.42,2.28
270,20.53,3.49,2.15
280,20.65,3.32,1.84
290,20.42,3.23,1.43
300,19.63,2.92,1.14
310,18.0,2.54,0.94
320,15.86,2.43,0.83
330,12.91,1.99,1.25
340,9.34,1.13,1.78
350,5.36,0.11,2.11
360,1.1,-0.92,3.07
370,-3.22,-2.17,4.53
380,-7.18,-3.68,6.13
390,-10.32,-5.08,7.96
400,-12.62,-5.99,10.17
410,-14.36,-6.43,11.91
420,-15.64,-6.42,12.82
430,-15.72,-5.96,12.51
440,-15.03,-5.29,11.51
450,-14.54,-4.25,10.94
460,-15.15,-3.41,10.7
470,-14.09,-2.0,9.31
480,-14.77,-1.81,8.8
490,-15.8,-2.65,8.99
500,-16.57,-3.56,9.08
510,-18.14,-4.34,9.23
520,-19.24,-4.87,9.38
530,-20.06,-5.6,10.05
540,-19.58,-6.2,11.08
550,-18.04,-6.73,12.34
560,-15.97,-7.28,13.71
570,-14.37,-7.63,14.84
580,-12.8,-7.68,14.6
590,-10.44,-7.49,14.25
600,-7.21,-6.79,13.31
610,-3.48,-6.59,14.1
620,0.26,-6.52,14.75
630,4.27,-6.17,15.0
640,7.9,-5.92,15.13
650,11.7,-6.03,15.59
660,14.59,-6.0,15.33
670,16.16,-5.79,15.99
680,16.11,-5.2,16.22
690,16.69,-4.45,16.14
700,20.22,-4.9,17.38
710,19.57,-4.09,16.46
720,18.59,-3.69,14.76
730,17.61,-3.41,12.79
740,16.75,-3.36,11.68
750,16.61,-3.77,12.03
760,17.79,-4.17,13.16
770,17.63,-4.52,13.83
780,18.07,-4.95,14.17
790,18.86,-5.07,14.45
800,20.04,-5.36,16.52
810,14.65,-5.84,13.62
820,12.1,-6.2,14.8
830,13.91,-6.21,14.41
840,14.59,-6.37,14.66
850,14.12,-6.93,14.43
860,13.34,-7.64,13.52
870,11.28,-8.32,12.66
880,8.72,-8.85,11.74
890,6.32,-9.44,11.38
900,3.96,-9.72,11.19
910,1.82,-9.98,10.74
920,-0.09,-9.95,10.04
930,-1.99,-9.57,8.76
940,-3.67,-9.01,8.0
950,-6.0,-8.61,7.67
960,-8.54,-8.49,7.48
970,-10.49,-8.35,7.13
980,-11.95,-8.46,7.18
990,-12.92,-8.68,7.82
1000,-13.84,-8.32,8.6
