timestamp,x,y,z
0,3.07,9.9,7.49
10,3.15,10.37,7.77
20,3.5,10.86,8.07
30,3.85,11.31,8.2
40,4.44,11.71,8.32
50,4.44,11.87,8.65
60,4.3,11.76,9.14
70,4.07,11.52,9.31
80,3.82,11.34,9.41
90,3.65,11.0,9.5
100,3.11,10.75,9.73
110,2.37,10.49,10.13
120,1.87,10.21,10.26
130,1.59,9.36,10.29
140,1.3,8.71,10.15
150,1.06,7.86,10.33
160,0.82,7.14,10.45
170,0.76,6.58,10.39
180,0.72,5.84,10.12
190,0.56,4.94,9.62
200,0.41,4.06,8.6
210,0.55,3.18,7.26
220,0.93,2.46,6.18
230,1.46,2.06,5.16
240,2.23,1.53,4.49
250,3.12,1.62,3.89
260,3.91,1.56,3.77
270,4.18,1.37,3.56
280,4.28,0.76,3.25
290,4.43,0.15,2.79
300,4.66,-0.26,2.32
310,5.0,-0.81,2.18
320,5.49,-0.74,1.52
330,6.47,-0.87,1.18
340,7.43,-1.07,0.63
350,9.09,-1.19,0.46
360,11.4,-1.11,-0.04
370,14.08,-0.88,-0.59
380,16.79,-0.9,-0.83
390,18.81,-1.41,-0.32
400,20.71,-1.93,0.02
410,22.62,-2.64,0.23
420,24.96,-3.44,0.12
430,27.16,-3.94,-0.17
440,29.36,-4.44,-0.34
450,31.16,-4.65,-0.38
460,32.46,-4.57,-0.64
470,32.7,-4.21,-0.48
480,32.31,-4.45,-0.58
490,30.72,-5.6,-0.61
500,28.29,-7.25,-0.7
510,24.0,-8.63,-0.93
520,18.66,-9.88,0.07
530,12.6,-11.49,2.12
540,6.56,-12.18,5.38
550,0.98,-12.79,9.11
560,-4.16,-13.11,12.41
570,-9.4,-13.66,15.4
580,-14.93,-13.54,17.76
590,-20.23,-13.0,19.15
600,-24.14,-12.29,19.52
610,-27.52,-11.71,19.1
620,-30.69,-10.78,18.21
630,-33.84,-9.36,17.33
640,-36.58,-7.96,16.14
650,-38.51,-7.24,14.4
660,-39.07,-6.91,12.24
670,-38.34,-6.67,10.35
680,-36.47,-6.45,9.19
690,-33.53,-6.11,8.72
700,-29.92,-5.73,8.37
710,-26.21,-5.33,8.07
720,-22.94,-5.22,7.87
730,-19.77,-5.61,7.54
740,-15.66,-6.37,7.66
750,-9.9,-6.66,8.29
760,-3.46,-6.79,8.99
770,2.63,-7.3,9.56
780,8.18,-8.26,10.35
790,13.73,-9.33,11.97
800,20.25,-9.41,14.93
810,27.39,-8.27,17.42
820,32.6,-7.08,18.63
830,35.07,-6.21,17.96
840,35.02,-5.93,16.53
850,34.68,-5.3,16.16
860,34.51,-4.22,16.2
870,33.43,-3.69,15.87
880,31.51,-3.69,15.11
890,29.61,-4.51,14.52
900,28.67,-5.42,13.76
910,28.32,-5.77,13.03
920,27.93,-6.01,12.32
930,26.9,-6.39,11.73
940,25.41,-6.42,10.86
950,23.29,-7.09,9.77
960,20.82,-7.98,8.76
970,17.61,-8.99,8.66
980,13.43,-9.97,9.32
990,8.65,-10.62,10.29
1000,4.38,-11.02,11.01
