timestamp,x,y,z
0,3.55,5.35,6.69
10,3.62,5.37,6.69
20,3.67,5.36,6.61
30,3.71,5.39,6.55
40,3.65,5.43,6.56
50,3.64,5.45,6.48
60,3.63,5.41,6.42
70,3.71,5.38,6.43
80,3.77,5.34,6.44
90,3.88,5.31,6.44
100,3.98,5.23,6.51
110,4.18,5.16,6.43
120,4.53,5.02,6.38
130,5.06,4.82,6.2
140,5.79,4.68,5.99
150,6.89,4.71,5.92
160,8.25,5.05,5.98
170,9.96,5.11,5.91
180,11.57,4.98,5.4
190,12.99,5.07,4.93
200,14.46,5.1,4.63
210,16.17,5.37,4.29
220,17.24,5.04,3.86
230,17.54,4.61,3.47
240,16.91,4.26,2.88
250,15.67,4.17,2.47
260,13.9,3.94,2.42
270,11.65,3.38,2.23
280,8.74,2.7,2.1
290,5.82,1.8,2.3
300,2.42,0.83,3.18
310,-0.65,-0.05,4.41
320,-3.87,-0.67,6.11
330,-6.0,-0.7,7.74
340,-7.18,-0.45,8.83
350,-7.65,0.13,9.61
360,-8.01,0.73,9.84
370,-8.22,1.28,9.75
380,-8.33,1.66,9.74
390,-8.62,1.97,10.08
400,-9.16,2.24,10.46
410,-10.0,2.23,10.98
420,-11.05,2.05,11.48
430,-12.53,1.28,12.06
440,-13.75,0.76,12.33
450,-14.56,0.25,12.26
460,-14.88,-0.17,11.77
470,-15.0,-0.4,11.04
480,-15.05,-0.74,10.12
490,-14.79,-1.05,9.25
500,-14.03,-1.27,8.44
510,-12.78,-1.8,8.0
520,-10.41,-2.2,7.94
530,-6.96,-2.24,8.09
540,-2.82,-1.65,8.05
550,0.94,-1.21,7.75
560,4.23,-0.61,7.64
570,6.66,-0.34,7.71
580,8.93,-0.25,7.93
590,10.68,-0.15,8.45
600,12.45,-0.14,8.26
610,14.38,0.15,8.14
620,15.55,0.41,8.04
630,16.55,0.74,8.38
640,17.38,0.77,8.87
650,18.42,0.62,9.06
660,19.02,0.61,9.31
670,19.22,0.67,9.29
680,19.29,0.55,9.19
690,19.05,0.29,9.36
700,19.21,0.21,9.27
710,19.74,0.27,9.04
720,20.09,0.44,8.87
730,20.04,0.45,8.76
740,19.3,0.12,8.63
750,18.29,-0.4,8.54
760,16.89,-1.0,8.32
770,15.0,-1.54,7.78
780,12.99,-1.95,7.3
790,10.78,-2.38,7.16
800,8.69,-2.49,7.33
810,6.63,-2.71,7.63
820,4.55,-3.09,7.97
830,2.34,-3.11,8.3
840,0.05,-2.79,8.78
850,-2.12,-2.45,9.18
860,-4.27,-2.51,9.42
870,-6.23,-2.92,9.47
880,-7.41,-3.39,10.33
890,-8.18,-2.66,11.36
900,-8.56,-2.32,12.23
910,-9.17,-2.18,12.83
920,-9.48,-1.91,13.29
930,-9.3,-1.3,13.32
940,-8.51,-0.84,13.09
950,-7.78,-0.4,12.88
960,-6.93,-0.11,12.68
970,-6.18,0.09,12.58
980,-5.44,0.24,12.3
990,-4.63,0.29,11.69
1000,-3.91,0.54,11.03
