timestamp,x,y,z
0,-0.31,3.82,7.95
10,-0.2,3.79,7.95
20,-0.19,3.78,7.96
30,-0.13,3.83,8.03
40,-0.1,3.83,8.07
50,-0.1,3.79,8.0
60,-0.06,3.74,7.87
70,0.08,3.74,7.93
80,0.24,3.71,8.01
90,0.42,3.67,8.08
100,0.57,3.64,8.15
110,0.69,3.65,8.12
120,0.93,3.63,8.1
130,1.21,3.57,8.2
140,1.55,3.53,8.37
150,1.92,3.46,8.57
160,2.23,3.35,8.76
170,2.42,3.2,8.84
180,2.77,2.89,9.07
190,3.49,2.79,9.66
200,4.58,2.8,10.29
210,5.91,2.8,10.56
220,7.28,3.32,10.88
230,8.3,3.51,10.59
240,9.56,3.48,10.36
250,10.3,3.59,10.16
260,10.72,3.33,10.0
270,10.71,2.9,10.12
280,10.32,2.46,9.81
290,9.65,2.32,9.23
300,8.85,2.15,8.45
310,7.8,2.01,7.67
320,6.62,1.99,6.84
330,5.6,1.89,6.26
340,4.21,1.7,5.93
350,2.65,1.58,5.68
360,0.69,1.22,5.55
370,-1.26,0.74,5.66
380,-2.77,0.36,5.66
390,-4.21,0.26,5.78
400,-5.62,0.27,5.86
410,-6.67,0.56,5.62
420,-7.49,0.74,5.09
430,-8.22,0.82,4.65
440,-8.88,0.91,4.17
450,-9.73,0.92,3.57
460,-10.66,0.88,3.21
470,-11.35,0.89,3.22
480,-11.74,0.86,3.57
490,-11.98,0.55,3.82
500,-12.34,0.19,4.05
510,-12.88,-0.23,4.49
520,-13.16,-0.6,4.95
530,-13.38,-0.7,5.45
540,-13.71,-1.08,6.41
550,-14.25,-1.5,7.59
560,-14.95,-1.95,8.5
570,-15.57,-2.52,8.97
580,-15.62,-3.06,9.05
590,-14.81,-3.39,9.18
600,-13.18,-3.63,9.39
610,-10.98,-3.67,9.97
620,-8.42,-3.43,10.67
630,-5.65,-3.01,11.41
640,-2.82,-2.79,11.8
650,-0.67,-2.48,11.69
660,1.02,-2.63,11.33
670,2.21,-3.0,11.38
680,3.65,-3.24,11.75
690,5.29,-3.52,12.32
700,7.1,-3.59,12.57
710,8.62,-3.66,12.67
720,9.81,-3.66,12.79
730,10.91,-3.52,12.94
740,11.89,-3.44,12.99
750,12.67,-3.21,12.8
760,13.16,-3.14,12.36
770,13.33,-3.2,11.74
780,13.45,-3.31,11.51
790,13.63,-3.32,11.5
800,14.09,-3.17,11.49
810,14.64,-2.87,11.41
820,14.76,-2.69,11.3
830,14.48,-2.69,10.92
840,13.71,-2.87,10.49
850,12.74,-3.06,10.22
860,11.93,-3.13,10.01
870,11.2,-3.27,9.99
880,10.64,-3.28,9.96
890,10.2,-3.28,9.76
900,9.76,-3.35,9.5
910,9.05,-3.48,9.38
920,8.03,-3.69,9.22
930,6.85,-3.92,9.09
940,5.59,-4.18,8.88
950,4.34,-4.37,8.68
960,2.98,-4.4,8.62
970,1.63,-4.41,8.71
980,0.06,-4.47,8.9
990,-1.61,-4.6,9.04
1000,-3.29,-4.7,9.25
