timestamp,x,y,z
0,3.46,5.23,6.41
10,3.49,5.24,6.39
20,3.48,5.19,6.35
30,3.42,5.18,6.34
40,3.43,5.12,6.31
50,3.47,5.04,6.24
60,3.55,4.97,6.17
70,3.62,4.88,6.12
80,3.78,4.79,6.05
90,3.98,4.67,5.96
100,4.26,4.62,5.92
110,4.61,4.65,5.87
120,5.1,4.67,5.79
130,5.74,4.58,5.62
140,6.4,4.43,5.49
150,7.17,4.21,5.47
160,8.29,4.16,5.63
170,9.56,4.22,5.63
180,11.12,4.04,5.46
190,12.37,4.04,4.94
200,13.73,4.16,4.74
210,14.03,4.18,4.37
220,13.93,3.99,3.94
230,13.46,3.17,3.27
240,12.84,2.48,2.52
250,12.5,2.19,2.12
260,11.88,2.08,1.92
270,11.2,2.2,1.67
280,10.14,2.4,1.42
290,8.83,2.87,1.7
300,7.7,3.43,2.15
310,6.58,3.93,3.0
320,5.43,4.27,4.34
330,4.3,4.28,5.66
340,3.49,3.89,7.0
350,2.53,3.09,8.23
360,0.94,1.98,9.54
370,-1.31,0.91,10.8
380,-3.65,0.05,11.75
390,-6.0,-0.57,12.49
400,-8.07,-1.12,12.9
410,-10.19,-1.56,12.9
420,-11.76,-1.77,12.79
430,-12.89,-2.08,12.48
440,-13.6,-2.19,11.92
450,-14.0,-2.17,11.37
460,-14.45,-2.14,10.76
470,-15.11,-2.17,10.17
480,-16.03,-2.42,9.55
490,-16.89,-2.92,9.0
500,-17.65,-3.6,8.89
510,-18.01,-4.57,8.88
520,-18.15,-5.52,9.0
530,-17.76,-6.52,9.19
540,-16.94,-7.15,9.25
550,-15.31,-7.23,9.63
560,-13.12,-7.03,9.59
570,-10.69,-6.69,9.23
580,-8.05,-6.33,8.63
590,-5.07,-6.17,7.93
600,-1.43,-6.01,7.68
610,2.99,-5.19,8.1
620,7.95,-4.2,9.23
630,12.82,-2.84,10.25
640,16.59,-1.58,10.26
650,19.2,-0.36,9.9
660,21.2,0.69,9.66
670,22.95,1.75,9.64
680,24.6,2.44,9.83
690,25.39,2.74,9.73
700,25.73,3.07,9.29
710,25.57,3.3,8.63
720,25.45,3.67,7.84
730,25.04,3.7,6.94
740,24.39,3.65,6.17
750,23.59,3.38,5.68
760,22.56,3.03,5.21
770,21.11,2.36,5.03
780,19.16,1.43,4.86
790,16.63,0.25,4.8
800,13.71,-0.92,4.86
810,11.01,-2.0,5.12
820,8.73,-2.77,5.56
830,7.07,-3.26,6.14
840,5.75,-3.55,6.88
850,4.19,-3.38,7.52
860,2.28,-3.33,8.12
870,0.19,-3.3,8.98
880,-1.93,-3.35,9.48
890,-3.76,-3.71,9.83
900,-5.47,-4.03,10.07
910,-7.29,-4.51,10.49
920,-8.62,-4.92,11.31
930,-9.51,-5.43,12.15
940,-10.35,-5.55,13.0
950,-9.93,-5.13,14.11
960,-9.11,-4.45,15.04
970,-8.79,-3.65,15.28
980,-8.17,-3.5,14.69
990,-7.82,-3.19,14.23
1000,-7.06,-2.99,13.47
