timestamp,x,y,z
0,2.46,4.36,7.59
10,2.72,4.34,7.6
20,3.04,4.41,7.55
30,3.42,4.39,7.58
40,3.71,4.32,7.43
50,3.98,4.45,7.42
60,4.19,4.49,7.44
70,4.26,4.51,7.38
80,4.4,4.41,7.27
90,4.42,4.27,7.23
100,4.29,4.06,7.21
110,4.2,3.92,7.13
120,4.19,4.05,7.08
130,4.28,4.24,7.11
140,4.28,4.37,7.05
150,4.27,4.48,6.96
160,4.35,4.5,6.84
170,4.36,4.56,6.8
180,4.22,4.52,6.89
190,4.05,4.52,7.02
200,3.85,4.5,7.14
210,3.7,4.5,7.18
220,3.61,4.48,7.23
230,3.43,4.35,7.18
240,3.26,4.21,7.1
250,3.17,4.03,6.99
260,3.24,3.74,6.88
270,3.65,3.48,6.9
280,4.53,3.28,7.0
290,6.22,3.41,7.17
300,8.54,3.55,7.28
310,11.26,3.87,6.94
320,13.88,4.03,6.59
330,15.97,4.31,5.84
340,16.99,4.26,5.02
350,16.25,4.55,4.35
360,15.49,4.95,3.93
370,14.46,5.25,3.78
380,12.83,5.23,3.69
390,10.09,4.69,4.19
400,6.47,3.55,4.98
410,2.91,2.31,5.66
420,-0.1,1.12,6.64
430,-3.02,0.16,7.65
440,-5.57,-0.54,8.84
450,-7.33,-0.53,10.07
460,-8.37,-0.12,10.9
470,-8.25,0.42,11.28
480,-7.39,1.08,11.2
490,-6.6,1.71,11.19
500,-6.1,2.15,11.39
510,-6.06,2.15,11.5
520,-6.19,1.84,11.27
530,-6.36,1.39,10.77
540,-6.45,1.13,10.25
550,-6.62,0.9,9.84
560,-6.82,0.79,9.38
570,-6.79,0.68,9.0
580,-6.64,0.54,8.61
590,-6.62,0.25,8.23
600,-6.31,0.06,8.15
610,-5.86,-0.23,8.17
620,-4.96,-0.3,8.24
630,-3.44,-0.02,8.36
640,-1.57,0.4,8.24
650,0.49,0.74,7.97
660,2.58,1.25,7.82
670,4.72,1.71,7.77
680,6.54,2.18,7.77
690,8.13,2.5,7.66
700,9.49,2.86,7.59
710,10.35,2.98,7.53
720,10.82,3.06,7.64
730,11.29,2.85,7.55
740,11.78,2.81,7.68
750,12.62,2.75,7.73
760,13.3,2.85,7.67
770,13.97,2.83,7.49
780,14.01,3.02,7.2
790,13.79,2.94,7.07
800,13.67,2.73,7.01
810,13.63,2.44,7.09
820,13.6,2.12,7.21
830,13.65,2.01,7.28
840,13.53,2.11,7.3
850,12.98,2.04,7.06
860,12.12,1.85,6.68
870,10.95,1.84,6.5
880,9.63,1.78,6.5
890,8.36,1.52,6.51
900,6.71,1.21,6.76
910,4.95,0.86,7.53
920,2.72,0.18,8.46
930,0.21,-0.54,9.42
940,-1.92,-1.32,10.08
950,-3.64,-1.59,10.62
960,-4.61,-1.46,11.27
970,-5.04,-1.15,11.77
980,-5.19,-0.82,12.1
990,-4.91,-0.37,12.03
1000,-4.19,0.17,11.8
