timestamp,x,y,z
0,3.11,4.42,4.92
10,3.29,4.64,4.79
20,3.45,4.89,4.73
30,3.65,5.04,4.79
40,3.8,4.92,4.8
50,3.9,4.9,4.75
60,3.96,4.91,4.9
70,3.84,4.96,5.12
80,3.74,5.04,5.32
90,3.7,5.07,5.45
100,3.76,5.09,5.51
110,3.91,5.03,5.52
120,4.07,4.9,5.4
130,4.34,4.81,5.27
140,4.67,4.78,5.24
150,5.01,4.77,5.32
160,5.5,4.67,5.39
170,5.9,4.48,5.42
180,6.36,4.27,5.39
190,6.9,3.92,5.38
200,7.95,3.53,5.53
210,9.07,3.23,5.47
220,10.32,3.03,5.13
230,11.86,2.96,4.56
240,13.47,3.51,4.2
250,14.84,3.9,3.93
260,15.47,3.88,3.54
270,15.06,3.85,3.1
280,13.91,3.4,3.12
290,12.51,3.47,2.98
300,10.77,3.67,3.72
310,9.42,4.04,4.23
320,7.69,4.14,5.2
330,5.87,3.74,6.5
340,2.75,3.05,8.3
350,0.55,2.88,9.81
360,-0.91,2.59,10.66
370,-2.23,2.42,11.24
380,-3.96,2.27,11.4
390,-5.95,1.76,11.75
400,-7.01,1.45,12.11
410,-7.77,1.57,12.24
420,-8.47,1.87,12.19
430,-8.98,2.04,12.14
440,-9.42,1.92,11.82
450,-9.89,1.76,11.04
460,-10.55,1.6,10.15
470,-11.36,1.26,9.5
480,-12.35,0.85,9.21
490,-13.31,0.3,9.13
500,-14.18,-0.14,8.89
510,-14.6,-0.83,8.52
520,-14.48,-1.53,8.02
530,-13.99,-1.98,7.64
540,-12.87,-2.29,7.54
550,-11.14,-2.43,7.61
560,-8.69,-2.4,7.68
570,-5.85,-1.99,7.38
580,-3.39,-1.92,7.82
590,-1.13,-1.86,8.23
600,1.1,-1.95,8.6
610,4.05,-2.09,8.49
620,7.4,-2.02,8.91
630,11.0,-1.53,9.79
640,14.38,-0.9,10.27
650,17.3,-0.66,10.86
660,19.29,-0.27,10.84
670,20.54,0.04,10.86
680,21.29,0.19,10.63
690,21.46,0.16,10.17
700,21.08,-0.26,9.78
710,20.33,-0.74,9.56
720,19.54,-1.13,9.12
730,18.78,-1.4,8.68
740,18.03,-1.64,8.26
750,17.09,-1.93,7.7
760,16.14,-2.19,7.26
770,15.21,-2.4,7.08
780,14.26,-2.53,7.19
790,13.51,-2.62,7.43
800,12.82,-2.84,7.58
810,11.81,-3.01,7.66
820,10.56,-2.97,7.85
830,8.98,-2.99,8.16
840,7.2,-2.93,8.37
850,5.28,-2.79,8.82
860,3.13,-2.86,9.39
870,0.79,-2.85,9.88
880,-1.67,-2.7,10.16
890,-3.85,-2.48,10.63
900,-5.72,-2.28,11.2
910,-7.35,-2.1,11.99
920,-8.76,-2.0,12.95
930,-9.95,-1.91,13.84
940,-10.83,-1.78,14.45
950,-11.16,-1.56,14.62
960,-10.58,-1.02,14.5
970,-9.43,-0.42,13.93
980,-8.11,0.2,13.19
990,-6.68,0.69,12.3
1000,-5.14,1.1,11.47
