timestamp,x,y,z
0,2.8,5.1,7.44
10,2.86,5.15,7.42
20,2.87,5.14,7.39
30,2.93,5.12,7.46
40,3.08,5.13,7.56
50,3.16,5.11,7.59
60,3.26,5.04,7.63
70,3.34,4.93,7.56
80,3.4,4.85,7.55
90,3.46,4.74,7.62
100,3.67,4.65,7.65
110,4.09,4.56,7.61
120,4.69,4.44,7.57
130,5.32,4.39,7.64
140,6.01,4.3,7.68
150,6.84,4.2,7.81
160,7.78,4.16,8.03
170,8.75,4.06,8.13
180,9.6,4.0,8.03
190,10.45,3.6,8.09
200,11.09,3.47,7.83
210,11.25,3.19,7.22
220,10.72,3.05,6.5
230,9.9,3.19,6.06
240,8.7,3.32,5.77
250,7.57,3.8,5.62
260,6.31,3.85,5.51
270,4.73,3.58,5.52
280,3.4,3.3,5.24
290,2.29,3.21,5.22
300,1.22,3.07,5.2
310,0.14,3.18,5.43
320,-0.96,3.08,5.9
330,-2.14,3.24,6.33
340,-3.27,3.29,6.73
350,-3.69,3.15,7.04
360,-3.75,3.28,7.14
370,-3.97,4.02,7.67
380,-4.26,4.36,7.77
390,-3.97,4.45,7.77
400,-4.84,5.13,8.02
410,-5.08,4.94,8.53
420,-4.98,4.47,8.17
430,-5.26,4.28,8.47
440,-6.22,4.0,8.57
450,-6.1,3.63,8.66
460,-6.37,4.14,8.94
470,-7.16,4.26,8.72
480,-7.61,3.77,7.96
490,-8.27,3.52,7.38
500,-8.68,3.41,6.67
510,-8.92,3.03,5.75
520,-9.22,2.83,5.54
530,-10.26,2.16,5.17
540,-11.53,1.21,4.85
550,-12.14,0.43,4.42
560,-12.1,-0.38,3.9
570,-12.03,-1.1,3.55
580,-11.92,-1.77,3.4
590,-11.58,-2.28,3.39
600,-10.57,-2.9,3.68
610,-8.97,-3.29,4.45
620,-6.38,-3.18,5.92
630,-3.32,-2.67,7.53
640,-0.06,-1.84,9.12
650,2.93,-1.07,10.26
660,5.49,-0.76,10.84
670,7.12,-0.72,11.26
680,9.37,-0.78,11.79
690,11.52,0.08,12.92
700,13.46,0.8,13.69
710,15.01,1.24,14.29
720,15.42,1.63,14.35
730,15.32,1.6,13.82
740,15.1,1.38,13.5
750,15.22,1.15,13.28
760,15.46,1.2,13.29
770,15.48,1.44,13.39
780,15.24,1.15,12.9
790,14.08,0.97,12.37
800,12.62,0.17,11.41
810,11.32,-0.76,10.64
820,10.75,-1.32,10.22
830,10.72,-1.5,10.3
840,11.08,-1.42,10.62
850,11.97,-1.19,10.75
860,13.41,-0.97,10.47
870,14.64,-0.72,10.0
880,15.58,-0.39,9.64
890,15.9,-0.27,8.94
900,15.55,-0.54,8.23
910,14.78,-0.97,7.52
920,13.32,-1.46,7.27
930,11.37,-2.13,7.31
940,9.35,-2.71,7.63
950,7.2,-3.06,7.94
960,4.88,-3.49,8.38
970,2.44,-3.85,9.08
980,-0.5,-4.07,9.9
990,-4.07,-4.41,10.73
1000,-7.77,-4.7,11.42
