timestamp,x,y,z
0,1.36,5.1,7.9
10,1.65,5.17,7.99
20,2.01,5.2,8.12
30,2.49,5.15,8.27
40,3.1,5.1,8.5
50,3.86,5.22,8.63
60,5.02,5.57,8.95
70,6.38,6.06,9.0
80,7.66,6.37,9.03
90,8.63,6.14,8.87
100,9.23,6.02,8.68
110,9.35,5.78,8.54
120,9.6,5.24,8.1
130,9.69,4.54,7.56
140,9.73,3.89,7.06
150,9.78,3.38,6.61
160,9.85,3.06,6.17
170,9.96,2.55,5.55
180,9.9,1.97,4.83
190,9.61,1.47,4.21
200,9.24,1.04,3.8
210,8.65,0.41,3.11
220,8.34,-0.41,2.18
230,7.66,-1.38,1.49
240,6.5,-2.71,0.87
250,5.21,-4.07,0.4
260,3.89,-5.12,0.34
270,2.56,-5.82,0.59
280,1.0,-6.4,1.09
290,-0.66,-6.9,1.78
300,-2.21,-7.03,2.22
310,-3.41,-7.19,2.24
320,-4.27,-7.06,2.07
330,-4.83,-7.24,1.87
340,-5.43,-7.54,2.11
350,-6.32,-7.83,3.21
360,-8.06,-8.1,5.39
370,-10.64,-8.54,8.52
380,-14.06,-9.19,12.49
390,-17.76,-9.77,16.67
400,-20.69,-9.56,20.73
410,-21.54,-8.63,23.97
420,-20.48,-6.86,26.12
430,-18.48,-4.38,27.51
440,-16.17,-2.0,28.14
450,-14.0,-0.31,27.87
460,-10.96,1.26,26.83
470,-7.68,2.42,25.91
480,-4.23,3.38,24.72
490,-0.28,4.22,23.57
500,3.75,4.82,22.9
510,7.3,5.66,23.05
520,10.13,6.31,23.52
530,12.5,7.02,23.83
540,14.18,7.87,23.81
550,15.31,7.78,23.17
560,15.72,7.27,22.29
570,15.44,5.73,21.54
580,14.97,4.03,20.55
590,14.92,2.61,19.65
600,15.6,1.44,18.69
610,16.71,0.79,17.97
620,17.74,0.43,17.67
630,18.83,0.06,17.02
640,19.06,-0.5,16.17
650,18.49,-1.34,15.37
660,17.49,-2.75,14.1
670,16.09,-4.25,13.04
680,14.62,-5.63,11.88
690,13.37,-6.55,10.62
700,12.33,-7.12,9.28
710,11.6,-7.43,7.68
720,10.79,-7.14,6.39
730,9.86,-6.65,5.39
740,9.24,-6.19,4.46
750,8.65,-5.7,3.44
760,7.9,-5.18,2.54
770,6.91,-4.72,1.57
780,5.57,-4.38,0.67
790,3.99,-4.3,-0.33
800,2.04,-4.06,-1.34
810,-0.31,-3.05,-2.52
820,-2.81,-1.55,-3.28
830,-5.04,0.12,-3.11
840,-6.78,1.36,-2.13
850,-7.72,1.88,-0.55
860,-8.41,2.01,1.34
870,-9.02,1.8,3.04
880,-9.28,1.41,4.84
890,-9.51,1.16,6.56
900,-9.53,1.27,7.82
910,-8.9,1.85,8.43
920,-7.78,2.57,8.44
930,-6.27,3.48,8.37
940,-4.98,4.52,8.52
950,-3.96,5.37,8.66
960,-3.06,5.67,8.57
970,-2.47,5.59,8.36
980,-2.2,5.32,8.16
990,-2.11,4.99,7.95
1000,-2.13,4.58,7.6
