timestamp,x,y,z
0,3.21,4.64,6.93
10,3.14,4.67,6.99
20,3.05,4.64,7.06
30,3.04,4.6,7.07
40,3.01,4.53,6.99
50,2.99,4.43,6.87
60,3.08,4.37,6.81
70,3.35,4.51,6.81
80,3.72,4.75,6.88
90,4.11,5.04,7.0
100,4.64,5.32,7.1
110,5.38,5.51,7.2
120,6.45,5.78,7.21
130,7.64,5.97,7.19
140,8.95,6.19,7.06
150,10.42,6.51,6.96
160,12.0,6.56,6.8
170,13.45,6.42,6.41
180,14.59,6.22,5.85
190,15.48,6.01,5.31
200,15.91,5.54,4.68
210,16.26,4.84,3.89
220,16.36,3.81,3.06
230,16.25,2.46,2.25
240,15.63,1.05,1.58
250,14.53,-0.72,1.0
260,12.86,-2.44,0.51
270,10.98,-4.32,0.02
280,8.65,-6.47,-0.5
290,5.75,-7.91,-0.7
300,2.7,-8.72,-0.39
310,-0.04,-8.99,0.27
320,-2.37,-9.05,0.91
330,-4.47,-9.29,1.22
340,-6.17,-9.56,1.5
350,-7.09,-9.92,2.16
360,-6.76,-9.86,3.63
370,-6.22,-9.03,6.15
380,-6.09,-7.71,9.58
390,-6.75,-6.82,13.33
400,-8.11,-6.6,16.64
410,-9.78,-6.8,18.97
420,-11.72,-7.05,20.78
430,-13.69,-7.14,21.87
440,-14.09,-6.96,22.35
450,-12.15,-6.01,22.46
460,-9.01,-4.32,22.62
470,-5.51,-2.14,22.48
480,-1.72,0.32,21.69
490,0.7,2.02,21.5
500,1.41,2.82,21.58
510,1.78,2.99,21.89
520,2.76,2.75,22.23
530,3.97,2.26,22.13
540,5.35,1.41,21.38
550,7.43,0.01,19.97
560,10.32,-1.23,18.34
570,13.12,-1.48,17.42
580,15.21,-0.84,17.64
590,16.62,0.09,17.97
600,17.85,0.53,17.75
610,18.48,0.18,17.42
620,18.35,-0.56,17.24
630,17.74,-1.49,17.25
640,17.43,-2.59,16.8
650,17.87,-3.96,15.42
660,18.65,-5.04,14.05
670,19.3,-5.15,13.2
680,19.39,-5.0,12.8
690,19.11,-5.19,12.31
700,18.84,-6.03,11.33
710,17.94,-6.7,10.0
720,16.74,-7.52,8.46
730,15.3,-8.3,6.91
740,13.68,-8.9,5.42
750,12.0,-9.21,4.23
760,10.6,-9.06,3.49
770,9.57,-8.66,2.9
780,8.81,-8.16,2.32
790,7.93,-7.55,2.11
800,7.02,-6.88,1.89
810,5.98,-6.06,1.65
820,4.67,-5.18,1.58
830,2.97,-4.34,1.76
840,1.18,-3.46,1.84
850,-0.6,-2.63,1.83
860,-2.25,-1.96,1.98
870,-3.94,-1.22,2.45
880,-5.6,-0.36,3.38
890,-6.83,0.36,4.57
900,-7.62,0.9,5.63
910,-8.13,1.32,6.51
920,-8.35,1.73,7.18
930,-8.17,2.16,7.77
940,-7.5,2.53,8.07
950,-6.37,2.88,8.08
960,-5.24,3.42,8.17
970,-4.18,4.03,8.47
980,-3.04,4.56,8.65
990,-2.02,4.97,8.77
1000,-1.3,5.14,8.89
