timestamp,x,y,z
0,2.17,4.85,7.43
10,2.32,4.81,7.38
20,2.55,4.82,7.4
30,2.87,4.81,7.34
40,3.22,4.85,7.2
50,3.6,4.87,7.06
60,4.05,4.83,6.91
70,4.58,4.84,6.76
80,5.2,4.97,6.64
90,5.96,5.17,6.58
100,6.68,5.42,6.55
110,7.28,5.56,6.22
120,7.72,5.35,5.66
130,7.95,5.03,5.08
140,8.1,4.56,4.59
150,8.29,4.06,4.14
160,8.35,3.62,3.83
170,8.11,3.23,3.7
180,7.61,2.87,3.61
190,7.13,2.41,3.39
200,6.76,1.85,3.06
210,6.43,1.22,2.79
220,6.07,0.57,2.68
230,5.75,0.16,2.78
240,5.38,-0.22,2.96
250,4.93,-0.5,3.11
260,4.52,-0.74,3.27
270,4.02,-0.96,3.43
280,3.57,-1.25,3.54
290,2.96,-1.62,3.67
300,2.2,-2.08,3.89
310,1.47,-2.52,4.17
320,0.75,-2.76,4.42
330,-0.03,-2.92,4.94
340,-0.87,-3.11,5.65
350,-1.74,-3.33,6.37
360,-2.58,-3.72,6.9
370,-3.21,-4.34,7.08
380,-3.39,-4.78,7.27
390,-3.33,-4.91,7.73
400,-3.3,-4.82,8.46
410,-3.25,-4.52,9.41
420,-3.24,-4.25,10.43
430,-3.24,-3.74,11.57
440,-3.28,-3.3,12.51
450,-3.56,-3.24,13.31
460,-4.01,-3.32,13.9
470,-4.31,-3.51,14.67
480,-4.92,-3.71,15.46
490,-5.37,-3.9,16.49
500,-5.67,-3.92,17.65
510,-5.96,-3.9,19.04
520,-6.03,-3.99,20.26
530,-5.62,-3.82,21.24
540,-4.93,-3.61,21.84
550,-4.05,-3.62,22.13
560,-2.55,-3.73,21.98
570,-0.38,-3.57,21.26
580,1.63,-3.25,20.3
590,3.28,-3.11,19.58
600,4.68,-3.04,19.11
610,6.13,-3.12,19.38
620,7.74,-3.05,19.74
630,9.22,-2.86,19.91
640,10.3,-2.87,19.88
650,10.95,-2.72,19.5
660,11.41,-2.97,18.76
670,11.72,-3.54,17.97
680,11.91,-4.3,17.26
690,12.28,-5.14,16.34
700,12.86,-5.6,15.39
710,13.59,-5.5,14.71
720,14.48,-5.29,14.43
730,15.2,-5.09,13.99
740,15.81,-5.17,13.16
750,16.13,-5.44,12.15
760,15.78,-5.84,11.1
770,15.14,-6.16,10.2
780,14.52,-6.53,9.24
790,13.97,-6.61,8.2
800,13.32,-6.57,7.32
810,12.41,-6.47,6.66
820,11.48,-6.35,5.97
830,10.62,-6.34,5.06
840,9.7,-6.39,4.24
850,8.65,-6.31,3.59
860,7.73,-6.14,3.16
870,7.09,-5.69,2.68
880,6.55,-4.89,2.12
890,5.97,-4.25,1.79
900,5.21,-3.77,1.45
910,4.3,-3.45,1.13
920,3.22,-3.22,0.96
930,2.15,-2.88,0.77
940,1.06,-2.32,0.74
950,-0.24,-1.74,0.79
960,-1.75,-1.23,1.11
970,-3.17,-0.82,1.58
980,-4.15,-0.63,2.16
990,-4.53,-0.33,2.87
1000,-4.73,0.25,3.85
