timestamp,x,y,z
0,3.2,5.37,7.08
10,3.47,5.37,7.08
20,3.85,5.43,7.13
30,4.4,5.65,7.13
40,5.15,5.96,7.16
50,5.98,6.15,7.03
60,6.95,6.27,6.77
70,7.78,6.33,6.45
80,8.55,6.3,6.03
90,9.15,6.11,5.31
100,9.57,5.77,4.45
110,9.91,5.27,3.5
120,10.25,4.76,2.57
130,10.76,4.16,1.47
140,11.17,3.53,0.26
150,11.44,2.77,-0.96
160,11.43,2.0,-1.9
170,11.11,1.53,-2.43
180,10.24,1.19,-2.32
190,9.26,0.3,-2.05
200,8.26,-1.21,-1.94
210,6.8,-2.82,-1.76
220,5.11,-3.69,-1.23
230,4.15,-4.3,-0.79
240,3.78,-4.62,-0.15
250,2.85,-4.95,0.32
260,1.15,-5.79,1.02
270,-1.23,-6.84,1.8
280,-3.48,-7.84,2.31
290,-5.42,-8.4,2.41
300,-6.54,-8.39,2.91
310,-6.42,-7.85,3.52
320,-5.51,-7.26,4.02
330,-4.51,-6.81,4.47
340,-3.88,-6.29,5.3
350,-3.8,-5.71,6.44
360,-4.06,-5.26,7.63
370,-4.72,-5.22,9.07
380,-5.99,-5.49,10.59
390,-8.05,-6.26,12.82
400,-10.52,-7.21,14.61
410,-11.84,-8.32,16.64
420,-12.8,-8.6,18.61
430,-12.96,-8.2,21.52
440,-12.53,-7.18,24.85
450,-10.9,-5.64,26.88
460,-8.68,-4.04,27.46
470,-6.86,-3.18,27.13
480,-5.75,-3.43,26.07
490,-4.53,-4.17,25.37
500,-3.08,-3.81,25.52
510,-0.97,-2.65,26.96
520,1.83,-1.17,28.06
530,4.87,0.37,28.34
540,7.33,1.33,27.94
550,8.7,1.06,26.96
560,9.13,0.6,26.14
570,9.43,0.25,25.69
580,10.16,-0.21,24.94
590,11.09,-0.82,23.75
600,11.73,-1.47,22.71
610,12.06,-2.12,22.18
620,12.67,-2.52,21.69
630,13.27,-2.89,20.83
640,14.48,-3.2,20.09
650,15.65,-3.26,19.02
660,17.11,-3.28,17.61
670,18.06,-3.23,16.08
680,17.76,-3.45,14.57
690,16.51,-3.79,13.26
700,15.0,-4.25,11.91
710,13.8,-4.71,10.63
720,12.67,-5.04,9.31
730,11.71,-5.18,8.28
740,10.88,-5.21,7.31
750,10.18,-5.15,6.6
760,9.5,-4.89,6.22
770,8.99,-4.53,5.84
780,8.66,-4.27,5.47
790,8.42,-4.09,5.05
800,8.23,-4.03,4.57
810,8.06,-3.95,4.0
820,7.51,-3.72,3.61
830,6.83,-3.45,3.59
840,6.13,-3.4,3.51
850,5.53,-3.3,2.91
860,4.98,-3.24,2.42
870,4.57,-3.21,2.26
880,4.06,-2.9,2.39
890,3.47,-2.49,2.81
900,2.82,-2.01,3.22
910,2.14,-1.59,3.51
920,1.43,-1.14,3.56
930,1.07,-0.74,3.67
940,0.73,-0.43,3.61
950,0.41,0.14,3.64
960,0.08,0.88,4.07
970,-0.3,1.67,4.37
980,-0.64,2.08,4.6
990,-1.05,2.38,4.87
1000,-1.45,2.36,5.08
