timestamp,x,y,z
0,1.39,4.57,7.67
10,1.37,4.5,7.64
20,1.38,4.47,7.6
30,1.44,4.47,7.65
40,1.54,4.52,7.67
50,1.65,4.59,7.63
60,1.83,4.64,7.51
70,1.91,4.64,7.46
80,1.89,4.6,7.42
90,1.8,4.57,7.39
100,1.79,4.51,7.38
110,1.8,4.46,7.37
120,1.84,4.37,7.37
130,1.99,4.34,7.34
140,2.27,4.38,7.37
150,2.65,4.53,7.5
160,3.2,4.65,7.65
170,3.91,4.81,7.82
180,4.87,5.15,8.12
190,6.04,5.5,8.44
200,7.33,5.8,8.57
210,8.66,6.08,8.48
220,9.63,5.79,8.14
230,10.09,5.25,7.55
240,10.71,4.64,6.79
250,10.49,3.81,5.89
260,10.89,3.0,4.91
270,11.37,2.32,3.99
280,11.75,1.68,3.09
290,11.68,0.95,2.53
300,10.9,-0.06,2.11
310,9.47,-1.45,1.69
320,7.58,-2.98,1.23
330,5.78,-4.23,0.85
340,3.97,-5.21,0.78
350,2.43,-5.54,0.96
360,0.87,-5.5,1.3
370,-0.87,-5.31,1.52
380,-1.7,-4.89,1.6
390,-2.06,-4.66,1.74
400,-2.62,-4.45,2.43
410,-4.07,-4.37,4.44
420,-6.14,-4.44,6.64
430,-8.32,-5.14,8.66
440,-10.68,-6.37,10.32
450,-11.93,-6.99,11.17
460,-12.51,-7.35,12.49
470,-12.5,-7.55,13.89
480,-12.07,-7.18,15.54
490,-11.18,-6.0,17.17
500,-9.81,-4.77,18.3
510,-8.46,-3.72,18.91
520,-7.67,-3.18,19.1
530,-7.34,-3.16,18.6
540,-6.82,-3.34,17.89
550,-6.11,-3.85,17.87
560,-4.82,-4.11,18.01
570,-2.9,-3.78,18.37
580,-0.91,-2.97,18.86
590,0.85,-1.52,19.51
600,2.55,-0.41,19.91
610,3.89,-0.38,19.71
620,4.49,-1.45,19.14
630,4.87,-2.72,18.85
640,5.25,-3.86,19.0
650,5.79,-4.66,19.0
660,6.48,-5.0,19.37
670,6.8,-5.05,20.06
680,7.32,-5.3,21.0
690,8.49,-5.94,21.28
700,9.54,-6.76,21.33
710,12.02,-7.7,19.67
720,13.84,-7.88,18.33
730,15.4,-7.61,18.08
740,16.42,-7.58,17.49
750,16.97,-7.85,16.61
760,17.65,-8.24,15.05
770,17.64,-8.77,13.3
780,16.94,-9.01,11.68
790,16.01,-9.38,10.22
800,14.88,-9.81,8.54
810,13.77,-9.88,6.91
820,13.04,-9.34,5.92
830,12.63,-9.37,5.11
840,11.48,-9.41,4.62
850,9.52,-9.03,3.47
860,6.62,-7.59,0.85
870,5.58,-6.35,-0.6
880,4.65,-5.91,-1.45
890,2.41,-4.59,-2.09
900,0.31,-3.19,-2.22
910,-1.96,-2.11,-2.08
920,-4.56,-1.05,-2.03
930,-6.33,-0.35,-1.79
940,-7.52,-0.01,-1.28
950,-8.2,0.28,-0.29
960,-8.2,0.49,1.14
970,-8.11,0.82,2.83
980,-7.52,1.26,4.57
990,-6.37,2.14,6.24
1000,-4.56,3.16,7.88
