timestamp,x,y,z
0,-0.4,2.19,8.1
10,-0.38,2.26,8.2
20,-0.4,2.27,8.27
30,-0.44,2.28,8.33
40,-0.45,2.28,8.4
50,-0.4,2.38,8.53
60,-0.23,2.59,8.77
70,0.01,2.7,8.89
80,0.31,2.84,8.96
90,0.52,2.99,9.1
100,0.71,3.02,9.31
110,1.1,3.32,9.58
120,1.63,3.72,9.87
130,2.47,4.26,10.14
140,3.56,4.44,10.26
150,4.09,4.4,10.03
160,4.7,4.21,9.79
170,4.9,3.74,9.28
180,4.96,3.13,8.75
190,4.89,2.5,8.04
200,4.91,1.95,7.26
210,5.04,1.52,6.56
220,5.14,1.24,6.04
230,5.07,0.82,5.52
240,5.0,0.32,5.02
250,4.79,-0.24,4.39
260,4.41,-0.77,3.89
270,3.99,-1.21,3.55
280,3.55,-1.7,3.4
290,2.86,-2.05,3.35
300,1.87,-2.43,3.25
310,0.8,-2.93,3.2
320,-0.24,-3.44,3.28
330,-1.28,-3.92,3.41
340,-2.24,-4.34,3.74
350,-3.06,-4.72,4.45
360,-3.83,-5.0,5.3
370,-4.85,-5.43,6.08
380,-6.18,-6.02,6.75
390,-7.79,-6.56,7.47
400,-9.02,-6.97,8.39
410,-10.23,-7.38,9.33
420,-11.17,-7.67,9.57
430,-12.33,-8.13,10.14
440,-13.48,-8.51,10.97
450,-14.48,-8.54,12.2
460,-15.17,-8.46,13.73
470,-15.46,-7.66,15.63
480,-14.92,-6.39,17.3
490,-13.78,-4.87,18.29
500,-12.28,-3.4,18.27
510,-10.6,-2.18,17.74
520,-8.97,-1.3,16.84
530,-7.66,-1.12,15.88
540,-6.84,-1.13,15.62
550,-6.2,-1.13,15.98
560,-4.95,-1.07,16.71
570,-3.75,-0.54,16.97
580,-1.45,-0.29,17.27
590,0.74,0.42,17.13
600,2.33,1.01,16.69
610,3.79,1.34,16.26
620,5.05,1.59,16.07
630,6.21,1.96,15.96
640,7.13,2.23,15.95
650,7.75,2.0,16.05
660,8.33,1.68,15.73
670,9.14,0.97,15.04
680,10.02,0.24,13.72
690,10.88,-0.05,12.62
700,11.4,-0.2,11.79
710,11.37,-0.24,11.07
720,11.11,-0.33,10.58
730,10.82,-0.48,10.16
740,10.44,-0.86,9.58
750,9.87,-1.32,8.9
760,9.24,-1.89,8.28
770,8.38,-2.42,7.72
780,7.51,-2.77,7.04
790,6.63,-3.04,6.51
800,5.87,-3.04,6.1
810,5.25,-2.81,5.66
820,4.8,-2.43,5.24
830,4.33,-2.08,4.87
840,3.75,-1.86,4.38
850,2.89,-1.72,3.91
860,1.7,-1.58,3.65
870,0.25,-1.43,3.57
880,-1.31,-1.33,3.69
890,-2.95,-1.21,4.08
900,-4.66,-1.24,4.53
910,-6.35,-1.17,4.97
920,-7.44,-1.13,5.15
930,-7.98,-0.98,5.43
940,-8.24,-0.74,5.9
950,-8.36,-0.4,6.48
960,-8.2,0.13,7.11
970,-7.8,0.71,7.65
980,-7.3,1.41,8.07
990,-6.66,1.99,8.37
1000,-6.11,2.46,8.63
