timestamp,x,y,z
0,2.63,2.77,8.34
10,2.69,2.8,8.33
20,2.72,2.81,8.25
30,2.7,2.78,8.12
40,2.7,2.78,8.05
50,2.73,2.79,7.98
60,2.76,2.75,7.99
70,2.8,2.73,8.02
80,2.84,2.67,8.04
90,2.92,2.65,8.04
100,3.02,2.65,8.05
110,3.14,2.67,8.09
120,3.28,2.68,8.02
130,3.41,2.68,7.97
140,3.59,2.68,7.94
150,3.85,2.7,7.92
160,4.28,2.67,7.84
170,4.94,2.69,7.86
180,5.91,3.01,7.91
190,7.08,3.39,7.87
200,8.23,3.64,7.74
210,8.96,3.82,7.52
220,9.66,3.49,7.3
230,10.03,3.2,6.74
240,10.42,2.87,5.83
250,10.75,2.5,4.82
260,10.8,2.14,3.87
270,10.69,1.78,3.04
280,10.41,1.23,2.42
290,9.71,0.45,2.16
300,8.49,-0.58,2.21
310,6.81,-1.81,2.32
320,4.97,-2.89,2.17
330,3.5,-3.85,2.36
340,2.21,-4.5,2.62
350,0.94,-4.94,2.99
360,0.0,-4.91,3.87
370,-0.69,-4.56,4.87
380,-0.92,-4.19,5.57
390,-0.72,-3.97,6.0
400,-0.48,-3.84,6.49
410,-0.66,-3.82,7.08
420,-1.52,-3.88,7.63
430,-2.69,-4.27,7.89
440,-4.11,-4.7,8.32
450,-5.66,-5.03,9.09
460,-6.79,-5.19,9.93
470,-7.34,-5.36,10.79
480,-7.46,-5.57,11.65
490,-7.03,-5.83,12.62
500,-6.18,-5.66,13.63
510,-5.4,-4.86,14.54
520,-4.58,-3.8,15.29
530,-3.58,-2.55,16.4
540,-3.12,-1.43,16.99
550,-2.86,-1.05,17.43
560,-2.66,-0.94,17.66
570,-2.32,-0.97,17.98
580,-1.47,-0.86,18.4
590,-0.12,-0.74,18.61
600,1.47,-0.57,18.53
610,3.12,-0.38,18.2
620,4.5,-0.04,17.82
630,5.49,0.08,17.42
640,6.41,-0.06,17.12
650,6.9,-0.4,17.25
660,7.43,-0.84,17.31
670,8.04,-1.24,17.04
680,8.52,-1.54,16.58
690,8.84,-1.69,16.17
700,9.11,-1.83,15.5
710,9.26,-2.23,14.8
720,9.52,-2.92,14.1
730,10.07,-3.56,13.44
740,10.83,-3.87,12.82
750,11.57,-3.77,12.22
760,12.17,-3.47,11.82
770,12.61,-3.22,11.45
780,12.77,-3.17,10.75
790,12.65,-3.47,9.8
800,12.29,-3.82,9.17
810,12.07,-4.02,8.56
820,11.72,-3.9,7.88
830,11.37,-3.67,7.28
840,11.05,-3.39,6.67
850,10.65,-3.06,6.19
860,10.16,-2.93,5.86
870,9.72,-2.98,5.47
880,9.39,-3.21,5.04
890,9.03,-3.48,4.72
900,8.66,-3.71,4.45
910,8.03,-3.87,4.05
920,7.45,-4.02,3.46
930,7.1,-4.01,2.82
940,6.74,-3.83,2.29
950,6.45,-3.5,2.15
960,6.21,-2.99,1.98
970,5.92,-2.44,2.1
980,5.45,-1.86,2.4
990,4.7,-1.21,2.81
1000,3.36,-0.85,3.4
