timestamp,x,y,z
0,0.7,4.54,7.84
10,0.78,4.67,7.9
20,0.86,4.59,7.83
30,0.84,4.54,7.99
40,0.83,4.56,8.1
50,0.87,4.55,8.14
60,0.93,4.53,8.18
70,0.94,4.46,8.18
80,1.0,4.45,8.04
90,1.06,4.39,7.92
100,1.11,4.38,7.85
110,1.19,4.41,7.76
120,1.22,4.48,7.82
130,1.66,4.52,7.42
140,1.85,4.61,7.43
150,1.95,4.67,7.38
160,2.12,4.72,7.41
170,2.28,4.8,7.38
180,2.53,4.9,7.41
190,2.84,4.96,7.63
200,3.23,5.01,8.02
210,3.84,5.28,8.4
220,4.57,5.49,8.7
230,5.38,5.64,8.73
240,6.26,5.43,8.6
250,7.0,5.18,8.25
260,7.65,4.95,7.73
270,8.32,5.04,7.29
280,9.43,4.72,7.07
290,9.92,4.75,6.74
300,10.37,4.46,6.34
310,10.65,3.6,5.74
320,10.2,2.69,5.22
330,9.45,1.66,4.81
340,8.4,0.39,4.18
350,7.23,-0.9,3.51
360,5.82,-1.84,3.11
370,4.52,-2.39,3.15
380,3.46,-2.75,3.25
390,2.82,-2.88,3.39
400,2.49,-3.0,3.76
410,2.09,-3.28,4.23
420,1.49,-3.5,4.75
430,0.86,-3.9,5.39
440,-0.02,-4.15,6.06
450,-0.8,-4.14,6.42
460,-1.47,-3.89,6.09
470,-2.0,-3.76,5.49
480,-2.39,-3.61,5.08
490,-3.02,-3.75,5.04
500,-4.41,-4.16,5.78
510,-6.72,-4.67,6.9
520,-8.92,-5.24,7.53
530,-10.53,-5.73,8.75
540,-11.51,-5.99,9.76
550,-12.06,-5.9,10.21
560,-11.68,-5.55,10.64
570,-11.02,-4.88,11.53
580,-10.65,-3.7,12.69
590,-10.33,-2.58,13.98
600,-9.93,-1.59,15.33
610,-9.81,-0.91,16.57
620,-10.0,-0.96,17.58
630,-10.25,-1.53,18.09
640,-9.81,-2.14,19.16
650,-9.0,-2.12,20.24
660,-7.8,-1.84,21.21
670,-6.48,-1.16,22.03
680,-5.14,-0.7,22.56
690,-3.89,-0.79,22.93
700,-2.26,-1.0,23.16
710,-0.5,-0.74,23.76
720,1.43,-0.53,24.61
730,3.25,-0.28,24.81
740,5.01,-0.47,24.42
750,6.39,-1.03,23.67
760,7.65,-1.58,22.93
770,8.98,-1.91,22.13
780,10.31,-2.09,21.5
790,11.33,-2.3,20.77
800,12.03,-2.73,19.71
810,12.33,-3.21,18.46
820,12.32,-3.84,17.21
830,12.36,-4.44,16.03
840,12.53,-4.92,14.57
850,12.7,-5.37,13.07
860,12.53,-5.74,11.7
870,12.16,-6.0,10.6
880,11.89,-6.04,9.43
890,11.54,-5.96,8.37
900,11.4,-5.49,7.51
910,11.31,-5.28,6.62
920,11.06,-4.86,5.71
930,10.66,-4.54,4.8
940,9.89,-4.27,4.03
950,8.93,-4.2,3.37
960,7.65,-4.42,2.77
970,5.9,-4.57,1.66
980,4.46,-4.83,0.92
990,2.75,-4.72,0.47
1000,0.76,-4.29,0.12
