timestamp,x,y,z
0,-0.07,2.71,8.61
10,-0.08,2.67,8.59
20,-0.05,2.6,8.56
30,0.04,2.57,8.54
40,0.11,2.56,8.53
50,0.14,2.55,8.53
60,0.28,2.58,8.58
70,0.41,2.65,8.6
80,0.71,2.71,8.65
90,1.06,2.86,8.78
100,1.49,3.01,8.9
110,2.05,3.24,9.16
120,2.78,3.61,9.36
130,3.73,4.02,9.58
140,4.82,4.46,9.92
150,6.04,4.65,10.14
160,6.98,4.24,9.98
170,7.7,3.78,9.51
180,8.4,3.64,9.08
190,9.0,3.95,9.11
200,9.45,4.3,8.79
210,10.04,4.26,8.5
220,10.56,4.0,7.52
230,10.71,3.56,6.37
240,10.75,3.06,5.25
250,10.61,2.35,4.12
260,10.15,1.54,3.28
270,9.27,0.4,2.67
280,7.67,-1.2,2.29
290,5.64,-2.85,2.13
300,3.56,-4.41,2.04
310,1.31,-5.85,1.94
320,-0.61,-6.73,2.01
330,-2.2,-7.24,2.02
340,-3.06,-7.33,2.19
350,-3.35,-7.11,2.33
360,-3.41,-6.66,2.49
370,-3.44,-6.13,2.9
380,-3.57,-5.73,3.58
390,-4.38,-5.73,4.47
400,-5.83,-6.43,5.43
410,-7.24,-7.2,7.07
420,-9.44,-7.81,9.17
430,-11.48,-7.91,11.57
440,-12.86,-7.88,13.77
450,-13.59,-7.47,15.45
460,-13.12,-6.66,17.36
470,-12.13,-4.81,18.34
480,-10.65,-3.02,19.43
490,-9.4,-1.43,20.24
500,-8.53,-0.29,20.43
510,-7.54,0.34,20.28
520,-6.78,0.75,20.05
530,-6.34,1.09,19.98
540,-6.29,1.13,20.01
550,-6.2,0.88,19.97
560,-5.45,0.34,19.37
570,-4.22,-0.39,18.09
580,-2.77,-0.84,16.88
590,-0.95,-0.83,16.31
600,1.4,-0.16,16.17
610,4.35,0.76,16.08
620,7.18,2.02,15.95
630,9.2,3.41,15.8
640,10.68,3.88,15.45
650,10.83,3.51,15.25
660,10.57,2.72,15.16
670,10.48,2.01,15.07
680,10.78,1.63,14.79
690,11.2,0.95,14.43
700,11.85,0.84,14.14
710,12.21,0.57,13.92
720,12.39,0.28,13.91
730,12.87,-0.22,13.42
740,13.21,-0.67,12.58
750,13.32,-0.93,12.14
760,13.0,-1.09,11.74
770,12.25,-1.52,11.07
780,11.46,-2.25,10.21
790,10.5,-2.93,9.42
800,9.64,-3.4,8.7
810,8.91,-3.68,8.06
820,8.18,-3.69,7.46
830,7.44,-3.6,6.97
840,6.61,-3.43,6.51
850,5.63,-3.31,5.88
860,4.54,-3.54,4.96
870,3.28,-3.49,3.99
880,1.82,-3.12,3.34
890,0.3,-2.93,3.07
900,-1.24,-2.88,2.71
910,-2.41,-2.9,2.54
920,-3.59,-2.57,2.41
930,-4.66,-2.12,2.73
940,-5.58,-1.24,3.28
950,-6.39,-0.3,4.08
960,-6.94,0.39,4.9
970,-7.21,0.84,5.53
980,-7.2,1.1,6.0
990,-6.88,1.56,6.52
1000,-6.46,2.1,6.99
