timestamp,x,y,z
0,1.11,3.61,8.05
10,1.12,3.57,8.03
20,1.13,3.53,7.99
30,1.23,3.56,7.95
40,1.39,3.57,7.87
50,1.53,3.64,7.9
60,1.63,3.71,7.91
70,1.75,3.7,7.87
80,1.93,3.69,7.81
90,2.11,3.72,7.77
100,2.28,3.71,7.77
110,2.51,3.78,7.78
120,2.82,3.84,7.82
130,3.26,3.93,7.88
140,3.88,4.06,8.01
150,4.66,4.31,8.21
160,5.4,4.59,8.36
170,6.22,4.62,8.18
180,6.83,4.77,7.96
190,7.35,4.7,7.5
200,7.53,4.61,7.1
210,7.75,4.38,6.54
220,7.85,3.93,5.97
230,7.96,3.39,5.3
240,7.95,2.77,4.82
250,7.62,2.09,4.25
260,7.13,1.4,3.9
270,6.41,0.58,3.68
280,5.45,-0.35,3.1
290,4.53,-1.19,2.43
300,3.75,-1.91,1.98
310,3.11,-2.52,1.83
320,2.54,-2.98,1.91
330,2.03,-3.4,2.27
340,1.37,-3.65,2.71
350,0.71,-3.81,3.25
360,-0.07,-3.89,3.62
370,-0.88,-3.89,3.87
380,-1.8,-4.01,4.0
390,-3.02,-4.23,3.95
400,-4.36,-4.65,4.07
410,-5.6,-5.24,4.37
420,-6.86,-5.85,5.34
430,-8.11,-6.34,6.98
440,-9.5,-6.45,8.92
450,-10.95,-6.67,11.11
460,-12.11,-6.68,13.29
470,-12.85,-6.54,15.5
480,-13.07,-6.15,17.64
490,-12.59,-5.5,19.46
500,-11.73,-4.53,21.11
510,-10.66,-3.52,22.28
520,-9.61,-2.91,22.97
530,-8.62,-2.29,23.84
540,-7.22,-1.53,24.24
550,-5.32,-0.88,24.68
560,-3.56,-0.33,24.85
570,-1.71,-0.13,24.71
580,0.22,-0.08,24.42
590,2.34,-0.09,24.3
600,4.41,-0.05,24.15
610,6.53,-0.43,23.49
620,8.85,-0.74,21.99
630,10.66,-0.81,20.42
640,11.72,-0.79,19.41
650,12.13,-0.87,18.68
660,12.56,-1.12,17.76
670,13.32,-1.38,16.4
680,14.06,-1.74,15.08
690,14.48,-2.35,13.36
700,14.77,-2.83,11.78
710,14.96,-3.11,10.24
720,14.6,-3.35,9.11
730,14.18,-3.66,7.75
740,13.76,-4.11,6.55
750,13.08,-4.52,5.45
760,12.34,-4.77,4.49
770,11.69,-4.83,3.51
780,10.93,-4.63,2.66
790,9.99,-4.31,2.1
800,8.85,-3.99,1.57
810,7.78,-3.79,1.17
820,6.43,-3.88,0.89
830,4.63,-3.73,0.74
840,2.79,-3.51,0.66
850,0.74,-3.02,0.91
860,-1.27,-2.41,1.3
870,-2.98,-1.76,1.7
880,-4.62,-1.06,2.39
890,-5.75,-0.47,3.19
900,-6.36,0.02,4.12
910,-6.48,0.68,5.27
920,-6.38,1.4,6.63
930,-6.22,2.2,7.83
940,-5.87,2.9,8.69
950,-5.31,3.26,9.35
960,-4.71,3.54,9.51
970,-4.07,3.73,9.47
980,-3.45,3.96,9.45
990,-2.89,4.16,9.4
1000,-2.22,4.32,9.16
