timestamp,x,y,z
0,2.46,4.75,7.48
10,2.6,4.68,7.53
20,2.77,4.64,7.52
30,3.08,4.74,7.45
40,3.49,4.85,7.49
50,4.05,4.98,7.52
60,4.62,5.18,7.53
70,5.28,5.06,7.46
80,5.87,5.07,7.45
90,6.58,5.17,7.36
100,7.54,5.42,7.3
110,8.59,5.56,6.97
120,9.5,5.4,6.16
130,10.21,4.95,4.93
140,10.73,4.43,3.63
150,11.08,3.83,2.35
160,11.17,3.24,1.25
170,11.21,2.6,0.37
180,10.47,1.71,0.02
190,9.3,0.53,-0.33
200,7.8,-0.69,-0.49
210,6.29,-1.96,-0.43
220,4.72,-3.22,-0.24
230,3.14,-4.28,0.14
240,1.75,-4.93,0.87
250,0.76,-5.01,1.66
260,0.14,-4.97,2.37
270,-0.28,-4.81,3.08
280,-0.75,-4.53,3.9
290,-1.13,-4.24,4.64
300,-1.61,-4.17,5.3
310,-2.21,-4.44,5.88
320,-2.88,-5.05,6.64
330,-3.66,-5.77,7.61
340,-4.86,-6.13,9.22
350,-6.35,-6.16,11.24
360,-7.66,-5.85,13.25
370,-8.43,-5.58,14.93
380,-9.09,-5.13,16.46
390,-9.54,-4.36,18.09
400,-9.58,-3.41,19.35
410,-9.05,-2.76,20.16
420,-8.35,-2.15,21.15
430,-7.61,-1.46,22.11
440,-6.67,-0.8,22.76
450,-5.74,-0.32,22.96
460,-4.71,0.1,23.02
470,-3.41,0.42,22.88
480,-1.95,0.03,23.12
490,0.03,-0.29,22.96
500,2.23,-0.99,22.63
510,4.57,-1.35,22.01
520,6.9,-1.14,21.27
530,9.06,-0.82,20.73
540,11.0,-0.59,20.24
550,12.86,-0.52,19.6
560,14.82,-0.59,18.63
570,16.52,-0.58,17.52
580,18.07,-0.58,16.76
590,19.01,-0.66,16.13
600,19.73,-0.84,15.4
610,20.1,-1.18,14.44
620,20.01,-1.59,13.39
630,19.59,-1.94,12.62
640,19.16,-2.63,11.69
650,18.44,-3.48,10.82
660,17.47,-4.25,9.84
670,16.46,-4.84,8.96
680,15.4,-5.3,8.11
690,14.13,-5.75,7.36
700,12.84,-6.26,6.79
710,11.65,-6.51,6.31
720,10.4,-6.65,5.8
730,9.34,-6.54,5.31
740,8.29,-6.37,4.88
750,7.31,-6.09,4.5
760,6.6,-5.63,4.24
770,5.92,-5.22,4.07
780,5.16,-4.73,3.74
790,4.46,-4.01,3.4
800,3.68,-3.3,3.33
810,2.81,-2.58,3.19
820,1.94,-2.03,2.92
830,0.96,-1.52,2.75
840,-0.27,-1.09,2.77
850,-1.53,-0.54,2.93
860,-2.57,0.14,3.13
870,-3.32,0.61,3.48
880,-3.99,0.95,4.0
890,-4.7,1.27,4.58
900,-5.27,1.63,5.4
910,-5.49,2.04,6.15
920,-5.21,2.51,6.66
930,-4.81,3.02,6.93
940,-4.33,3.51,7.18
950,-3.85,3.94,7.44
960,-3.22,4.31,7.57
970,-2.47,4.53,7.7
980,-1.7,4.72,7.77
990,-1.1,4.84,7.78
1000,-0.52,4.87,7.61
