timestamp,x,y,z
0,-1.45,4.6,7.21
10,-1.45,4.56,7.25
20,-1.5,4.53,7.31
30,-1.43,4.5,7.28
40,-1.41,4.59,7.32
50,-1.47,4.65,7.36
60,-1.54,4.71,7.29
70,-1.61,4.61,7.21
80,-1.51,4.55,7.11
90,-1.31,4.64,7.03
100,-1.01,4.83,7.08
110,-0.76,5.01,7.19
120,-0.56,5.12,7.24
130,-0.3,5.16,7.27
140,-0.1,5.3,7.35
150,0.07,5.41,7.47
160,0.2,5.54,7.59
170,0.31,5.63,7.64
180,0.4,5.62,7.62
190,0.49,5.45,7.48
200,0.56,5.35,7.42
210,0.51,5.27,7.51
220,0.53,5.21,7.66
230,0.78,5.37,7.88
240,1.23,5.81,8.28
250,2.1,6.09,8.69
260,3.09,6.73,9.24
270,3.99,7.52,9.61
280,5.09,7.85,9.87
290,5.93,8.14,10.02
300,6.2,7.93,9.82
310,6.21,7.49,9.48
320,6.05,7.01,9.15
330,5.86,6.41,8.84
340,5.76,5.85,8.56
350,5.71,5.28,8.18
360,5.64,4.71,7.72
370,5.46,4.12,7.22
380,5.17,3.58,6.66
390,4.96,2.99,6.17
400,4.75,2.36,5.7
410,4.74,1.75,5.09
420,4.79,1.06,4.39
430,4.78,0.51,3.76
440,4.68,0.09,3.27
450,4.69,-0.47,2.74
460,4.86,-0.96,2.18
470,5.06,-1.86,1.62
480,4.72,-3.04,1.01
490,4.21,-4.13,0.44
500,3.73,-5.2,0.03
510,2.88,-6.03,-0.04
520,1.98,-7.01,0.09
530,0.38,-8.21,-0.05
540,-0.86,-9.53,-0.29
550,-2.17,-10.47,0.24
560,-3.86,-10.97,1.65
570,-5.86,-11.55,3.44
580,-8.74,-12.89,5.72
590,-11.86,-13.74,9.01
600,-15.59,-12.48,16.38
610,-16.24,-9.93,21.44
620,-16.56,-6.2,26.9
630,-16.62,-3.54,31.36
640,-17.1,-2.6,32.34
650,-17.8,-2.51,31.35
660,-17.89,-2.22,30.43
670,-16.38,-0.99,29.4
680,-12.5,0.82,28.55
690,-7.34,2.66,27.65
700,-1.99,4.61,26.87
710,2.52,6.28,25.76
720,6.05,7.16,24.45
730,8.21,6.69,23.09
740,9.13,5.63,22.48
750,10.42,5.2,22.48
760,12.49,5.32,22.8
770,15.08,5.27,22.65
780,17.4,5.19,22.24
790,19.55,4.7,21.53
800,21.5,4.19,20.85
810,23.02,3.75,20.22
820,23.86,2.79,19.5
830,23.83,1.53,18.67
840,23.0,-0.1,17.61
850,21.75,-1.84,16.45
860,20.62,-3.64,15.36
870,19.55,-5.48,14.06
880,18.39,-7.15,12.52
890,17.53,-8.27,10.8
900,16.78,-8.48,8.77
910,15.83,-8.4,7.38
920,14.69,-8.47,6.04
930,13.32,-8.09,4.57
940,11.61,-7.84,2.94
950,9.77,-7.5,1.3
960,7.85,-7.11,-0.04
970,5.76,-6.87,-1.36
980,2.93,-6.4,-3.11
990,-0.64,-5.49,-4.42
1000,-4.45,-4.68,-5.12
