timestamp,x,y,z
0,-0.41,4.15,7.65
10,-0.48,4.1,7.52
20,-0.52,4.02,7.38
30,-0.51,3.96,7.22
40,-0.5,3.93,7.14
50,-0.41,3.96,7.11
60,-0.23,3.96,7.12
70,-0.05,3.98,7.23
80,0.13,4.09,7.33
90,0.37,4.22,7.52
100,0.6,4.31,7.67
110,0.95,4.49,7.88
120,1.32,4.72,8.2
130,1.81,4.96,8.55
140,2.69,5.33,9.09
150,4.13,6.27,10.04
160,6.22,6.98,10.6
170,8.37,6.92,9.9
180,9.35,6.17,8.27
190,9.65,5.55,6.75
200,9.91,5.14,5.62
210,10.06,4.83,4.83
220,10.32,4.55,4.21
230,10.54,4.13,3.49
240,10.29,3.3,2.91
250,9.27,1.89,2.38
260,7.6,0.34,1.62
270,5.68,-1.19,0.67
280,3.9,-2.33,0.15
290,1.92,-3.47,-0.15
300,0.03,-4.52,-0.32
310,-1.12,-5.14,-0.22
320,-1.57,-5.49,0.1
330,-1.81,-5.71,0.82
340,-2.29,-5.5,1.98
350,-3.0,-5.02,3.8
360,-3.84,-4.46,5.56
370,-4.91,-4.64,6.19
380,-6.07,-5.36,5.54
390,-6.57,-5.98,4.8
400,-6.63,-6.26,4.64
410,-6.55,-6.27,5.39
420,-6.42,-6.23,6.79
430,-6.09,-6.26,8.53
440,-5.89,-6.33,10.27
450,-5.68,-6.58,11.74
460,-5.81,-7.19,12.96
470,-6.54,-8.1,14.51
480,-7.41,-9.0,16.52
490,-8.41,-9.74,18.55
500,-8.95,-10.14,20.38
510,-9.12,-10.42,22.01
520,-8.52,-10.3,23.71
530,-6.77,-9.7,25.02
540,-4.59,-8.87,25.89
550,-2.63,-7.96,26.32
560,-0.99,-6.9,26.49
570,0.4,-6.0,26.46
580,1.68,-5.46,26.62
590,3.21,-4.96,26.88
600,5.22,-4.65,26.73
610,7.13,-4.42,25.71
620,8.3,-4.36,24.35
630,9.1,-4.44,22.56
640,9.42,-4.52,20.81
650,9.79,-4.34,19.65
660,10.59,-3.94,18.89
670,11.64,-3.22,18.36
680,12.44,-2.65,17.97
690,13.14,-2.27,17.46
700,13.63,-2.09,16.59
710,13.83,-2.32,15.15
720,14.06,-3.02,13.19
730,14.29,-3.52,10.97
740,13.94,-3.57,9.19
750,13.17,-3.43,7.92
760,12.33,-3.48,7.09
770,11.23,-3.62,6.22
780,10.55,-3.89,5.3
790,10.14,-4.1,4.45
800,9.75,-4.13,3.83
810,8.91,-4.24,3.39
820,7.88,-4.2,2.93
830,6.66,-4.3,2.48
840,5.27,-4.44,1.7
850,3.75,-4.54,0.87
860,2.09,-4.22,0.19
870,0.47,-4.05,-0.44
880,-1.3,-3.48,-0.98
890,-3.12,-2.53,-1.19
900,-4.53,-1.72,-0.77
910,-5.8,-0.99,0.23
920,-6.61,-0.46,1.74
930,-7.02,0.07,3.09
940,-7.18,0.68,4.15
950,-7.41,1.26,4.84
960,-7.52,1.89,5.16
970,-7.32,2.53,5.29
980,-6.89,3.01,5.39
990,-6.17,3.37,5.46
1000,-5.28,3.85,5.69
