timestamp,x,y,z
0,0.17,4.7,7.56
10,0.33,4.83,7.86
20,0.54,5.01,7.96
30,0.82,5.09,8.08
40,0.99,5.31,8.23
50,1.28,5.23,8.29
60,1.61,5.16,8.3
70,2.23,5.26,8.29
80,2.92,5.43,8.29
90,3.79,5.75,8.49
100,4.72,5.94,8.41
110,5.6,6.13,8.34
120,6.54,6.29,8.22
130,7.65,6.31,7.82
140,8.56,6.31,7.44
150,9.46,6.16,7.06
160,10.0,5.72,6.4
170,10.4,4.99,5.51
180,10.52,4.37,4.59
190,10.67,3.54,3.88
200,10.61,2.73,3.21
210,10.29,1.88,2.65
220,9.85,0.98,2.22
230,9.17,0.07,1.78
240,8.48,-0.81,1.33
250,7.69,-1.72,0.92
260,6.75,-2.62,0.54
270,6.03,-3.3,0.12
280,5.44,-3.93,-0.08
290,5.08,-4.48,-0.18
300,4.55,-5.03,0.13
310,3.96,-5.67,0.78
320,3.15,-6.31,1.67
330,2.02,-6.9,2.65
340,0.56,-7.72,3.6
350,-0.9,-8.52,4.17
360,-2.21,-9.51,4.67
370,-3.23,-10.2,5.3
380,-4.42,-10.55,6.38
390,-5.6,-10.61,7.68
400,-6.62,-10.9,9.34
410,-7.51,-10.83,11.38
420,-8.53,-10.59,13.52
430,-9.46,-10.57,15.61
440,-9.82,-10.41,17.32
450,-9.77,-10.16,18.67
460,-9.07,-9.64,20.07
470,-8.32,-8.8,22.0
480,-7.94,-8.03,24.23
490,-7.45,-7.45,26.28
500,-6.84,-6.84,28.3
510,-5.68,-6.09,30.21
520,-4.51,-5.1,31.96
530,-3.24,-4.04,32.88
540,-1.1,-3.34,32.87
550,1.81,-3.11,31.32
560,3.78,-2.74,29.39
570,4.67,-2.09,27.5
580,5.49,-1.89,25.72
590,6.34,-2.21,24.16
600,7.16,-2.79,22.88
610,7.64,-3.62,21.95
620,8.0,-3.93,21.06
630,8.31,-3.78,20.25
640,8.49,-3.7,19.05
650,8.63,-3.89,17.12
660,8.38,-4.41,15.13
670,8.07,-5.34,13.74
680,7.95,-6.61,12.71
690,8.81,-7.39,11.68
700,10.08,-7.12,11.26
710,11.24,-6.25,11.12
720,12.11,-5.31,11.23
730,12.6,-4.72,11.26
740,12.75,-4.69,10.95
750,12.57,-4.93,10.19
760,12.11,-5.19,9.25
770,11.66,-5.41,8.47
780,11.08,-5.49,7.91
790,10.45,-5.49,7.48
800,9.71,-5.5,7.04
810,9.03,-5.35,6.78
820,8.63,-5.38,6.24
830,8.38,-5.53,5.52
840,8.2,-5.66,4.79
850,7.92,-5.56,4.21
860,7.57,-5.27,3.83
870,7.53,-5.01,3.74
880,7.43,-4.54,3.7
890,7.2,-3.86,3.9
900,6.74,-3.3,4.2
910,5.86,-2.65,4.36
920,4.74,-2.2,4.41
930,3.44,-1.93,4.59
940,1.81,-1.9,4.53
950,-0.01,-2.16,3.98
960,-2.15,-2.42,3.21
970,-3.86,-2.15,2.69
980,-5.12,-1.25,2.85
990,-6.19,-0.16,2.98
1000,-7.15,0.77,3.54
