timestamp,x,y,z
0,2.44,4.48,7.28
10,2.48,4.47,7.13
20,2.56,4.54,7.03
30,2.65,4.63,7.02
40,2.79,4.69,7.04
50,2.89,4.69,7.08
60,3.0,4.61,7.15
70,3.17,4.54,7.19
80,3.43,4.62,7.25
90,3.73,4.75,7.35
100,4.05,4.91,7.3
110,4.32,5.01,7.21
120,4.6,5.07,7.13
130,5.17,5.22,7.24
140,6.09,5.44,7.48
150,7.27,5.67,7.68
160,8.61,5.84,7.52
170,9.78,5.99,6.96
180,10.47,5.87,6.2
190,10.74,5.41,5.29
200,10.61,4.64,4.11
210,10.26,3.62,2.6
220,9.81,2.6,1.01
230,9.36,1.61,-0.43
240,9.07,1.26,-1.41
250,8.93,0.73,-2.08
260,8.25,0.1,-2.02
270,7.23,-0.44,-1.44
280,6.1,-1.04,-0.78
290,5.01,-1.63,-0.21
300,4.16,-2.32,0.01
310,3.44,-2.94,0.03
320,2.94,-3.44,-0.04
330,2.61,-3.71,0.01
340,2.38,-3.79,0.45
350,2.11,-3.67,1.4
360,1.57,-3.56,2.72
370,0.78,-3.68,4.1
380,-0.18,-3.9,5.35
390,-1.01,-4.45,6.35
400,-1.94,-5.14,7.2
410,-2.84,-5.77,7.89
420,-3.51,-6.12,8.55
430,-4.0,-6.41,9.14
440,-4.28,-6.41,9.93
450,-4.38,-6.48,11.07
460,-4.54,-6.5,12.73
470,-4.39,-6.22,14.68
480,-3.86,-5.57,16.49
490,-3.19,-5.08,17.8
500,-2.22,-5.11,18.71
510,-1.77,-5.12,19.66
520,-1.51,-5.29,20.47
530,-1.09,-5.53,20.91
540,-0.58,-5.67,21.45
550,-0.29,-5.68,22.46
560,0.42,-5.48,23.41
570,1.46,-5.05,24.05
580,2.63,-4.67,24.11
590,3.73,-4.12,23.34
600,4.65,-3.76,22.23
610,5.29,-3.81,20.96
620,5.98,-4.1,19.97
630,6.77,-4.23,19.24
640,7.72,-4.07,18.62
650,8.57,-3.74,18.37
660,9.38,-3.63,17.96
670,10.17,-3.76,17.35
680,10.78,-3.91,16.54
690,11.2,-4.19,15.78
700,11.52,-4.24,15.08
710,11.85,-4.3,14.37
720,12.15,-4.43,13.61
730,12.55,-4.53,13.15
740,12.96,-4.71,12.62
750,13.21,-4.81,12.14
760,13.34,-4.8,11.45
770,13.37,-4.68,10.66
780,13.22,-4.64,9.93
790,12.92,-4.66,9.09
800,12.48,-4.96,8.02
810,11.91,-5.45,6.88
820,11.26,-5.76,5.75
830,10.65,-5.95,4.91
840,10.35,-5.74,4.33
850,10.46,-5.33,4.0
860,10.6,-5.06,3.93
870,10.52,-4.67,3.94
880,10.23,-4.31,3.87
890,9.82,-4.17,3.74
900,9.27,-4.06,3.5
910,8.67,-3.87,3.26
920,7.86,-3.83,3.1
930,6.96,-3.42,2.72
940,6.13,-3.19,2.54
950,4.83,-2.65,2.65
960,3.79,-2.33,2.89
970,2.7,-1.91,3.11
980,1.68,-1.48,3.37
990,0.63,-0.95,3.56
1000,-0.35,-0.26,3.84
