timestamp,x,y,z
0,-0.59,3.03,7.82
10,-0.44,3.21,8.01
20,-0.2,3.35,8.2
30,-0.07,3.46,8.34
40,0.11,3.55,8.44
50,0.4,3.62,8.52
60,0.63,3.7,8.71
70,0.91,3.82,8.79
80,1.15,3.9,8.84
90,1.5,3.95,8.83
100,1.87,4.02,8.83
110,2.29,4.09,8.87
120,2.8,4.25,9.11
130,3.65,4.67,9.42
140,4.87,5.22,9.83
150,6.28,5.73,10.15
160,7.62,6.03,10.08
170,8.76,6.04,9.8
180,9.34,5.73,9.41
190,9.45,5.25,8.98
200,9.17,4.47,8.32
210,8.79,3.8,7.58
220,8.46,2.93,6.37
230,8.2,2.22,5.26
240,7.89,1.54,4.13
250,7.51,0.89,3.05
260,7.0,0.17,2.15
270,6.21,-0.77,1.34
280,5.33,-1.73,0.83
290,4.29,-2.7,0.68
300,2.83,-3.83,0.71
310,0.8,-4.9,0.77
320,-1.12,-5.43,0.91
330,-2.43,-5.83,1.14
340,-3.16,-5.88,1.47
350,-3.62,-5.73,1.96
360,-3.81,-5.54,2.68
370,-4.24,-5.35,3.91
380,-5.32,-5.42,5.49
390,-6.91,-6.0,7.07
400,-8.09,-6.99,8.23
410,-8.36,-7.52,8.91
420,-8.33,-7.65,10.04
430,-8.66,-7.36,11.57
440,-8.45,-6.51,13.13
450,-7.45,-5.04,15.68
460,-6.29,-2.78,17.85
470,-5.2,-0.97,19.91
480,-4.78,0.11,20.33
490,-4.85,0.36,19.78
500,-5.04,0.29,19.07
510,-5.44,0.06,18.81
520,-5.88,-0.23,18.78
530,-5.88,-0.35,18.7
540,-5.28,-0.28,18.59
550,-4.26,0.0,18.81
560,-2.78,0.56,18.91
570,-0.81,0.91,18.55
580,1.22,1.35,17.79
590,2.52,1.52,16.84
600,3.33,1.46,16.0
610,3.94,1.19,15.66
620,4.34,0.87,15.6
630,4.97,0.67,15.84
640,5.6,0.69,16.31
650,6.25,0.65,16.65
660,6.98,0.38,16.46
670,7.87,-0.03,16.09
680,8.75,-0.46,15.56
690,10.02,-0.5,15.28
700,11.49,-0.27,15.0
710,12.83,0.13,14.53
720,13.71,0.37,14.16
730,14.48,0.52,14.01
740,14.76,0.52,13.41
750,14.89,0.1,12.43
760,14.55,-0.35,11.66
770,14.08,-0.9,10.82
780,13.45,-1.41,9.93
790,12.76,-1.66,9.26
800,12.08,-2.05,8.54
810,11.49,-2.55,7.74
820,11.14,-3.11,6.96
830,10.83,-3.39,6.24
840,10.22,-3.7,5.26
850,9.28,-3.93,4.21
860,8.07,-3.89,2.87
870,6.32,-3.97,1.55
880,3.78,-4.01,0.26
890,0.85,-4.01,-1.15
900,-1.88,-3.95,-1.64
910,-3.88,-3.67,-1.3
920,-5.2,-3.1,-0.24
930,-6.12,-2.2,1.49
940,-6.75,-0.96,3.47
950,-6.94,0.04,5.38
960,-6.72,0.68,6.7
970,-6.48,0.96,7.35
980,-6.17,1.08,7.63
990,-5.72,1.46,7.77
1000,-5.2,2.09,8.06
