timestamp,x,y,z
0,3.16,4.1,7.35
10,3.18,4.14,7.38
20,3.19,4.18,7.39
30,3.26,4.23,7.37
40,3.31,4.39,7.5
50,3.37,4.48,7.64
60,3.45,4.5,7.67
70,3.72,4.55,7.64
80,4.09,4.71,7.74
90,4.5,5.04,8.03
100,4.92,5.33,8.34
110,5.41,5.59,8.52
120,5.84,5.79,8.66
130,6.44,6.01,8.77
140,7.23,6.09,8.55
150,8.19,6.13,8.06
160,8.98,6.13,7.57
170,9.52,6.09,7.3
180,9.69,5.87,7.01
190,9.95,5.48,6.8
200,10.22,4.95,6.45
210,10.38,4.3,5.94
220,10.43,3.66,5.22
230,10.51,2.87,4.39
240,10.49,2.17,3.52
250,10.08,1.23,2.83
260,9.09,0.12,2.14
270,7.9,-0.77,1.69
280,6.56,-1.7,1.46
290,5.09,-2.51,1.34
300,3.81,-3.16,1.27
310,2.75,-3.73,1.35
320,1.68,-4.06,1.56
330,0.6,-4.05,1.86
340,-0.3,-3.99,2.19
350,-0.95,-3.94,2.48
360,-1.42,-3.91,2.96
370,-2.08,-3.91,3.59
380,-2.71,-3.99,4.31
390,-3.09,-4.01,4.95
400,-3.48,-4.04,5.47
410,-3.76,-3.82,6.26
420,-4.2,-3.58,7.6
430,-4.82,-3.49,9.24
440,-5.66,-3.63,10.98
450,-6.33,-4.02,12.49
460,-6.52,-4.24,13.82
470,-6.19,-4.31,15.16
480,-5.5,-4.04,16.39
490,-4.52,-3.66,17.15
500,-3.46,-3.51,17.54
510,-1.92,-3.21,18.79
520,-0.55,-2.35,20.03
530,0.17,-1.54,21.52
540,0.91,-0.87,23.34
550,1.7,-0.22,24.86
560,2.5,-0.06,25.16
570,3.08,-0.53,24.53
580,3.4,-1.17,23.27
590,3.89,-1.71,21.66
600,4.75,-2.28,20.25
610,5.71,-2.4,18.58
620,6.9,-2.42,17.38
630,8.01,-2.21,16.45
640,8.67,-1.98,15.76
650,9.18,-1.93,15.07
660,9.48,-2.36,14.53
670,9.92,-2.96,13.58
680,10.45,-3.53,12.63
690,11.09,-3.7,11.96
700,11.61,-3.56,11.53
710,12.19,-3.14,11.32
720,12.74,-2.92,11.04
730,13.08,-2.84,10.72
740,13.5,-2.81,10.48
750,14.04,-2.73,9.96
760,14.65,-2.6,9.26
770,14.76,-2.47,8.61
780,14.67,-2.54,7.7
790,14.18,-3.07,6.62
800,13.33,-3.67,5.76
810,12.54,-4.06,5.19
820,11.71,-4.28,4.83
830,10.73,-4.38,4.79
840,9.72,-4.21,4.99
850,8.67,-4.12,4.99
860,7.68,-4.19,4.59
870,6.82,-4.41,4.04
880,5.82,-4.6,3.59
890,4.94,-4.6,3.32
900,4.24,-4.49,2.87
910,3.48,-4.25,2.49
920,2.67,-3.77,2.32
930,1.97,-3.14,2.21
940,1.18,-2.53,2.18
950,0.28,-1.66,2.37
960,-0.99,-1.03,2.75
970,-2.45,-0.45,3.42
980,-3.95,-0.04,4.39
990,-5.15,0.29,5.33
1000,-5.89,0.43,6.24
