timestamp,x,y,z
0,-0.82,5.54,6.55
10,-0.87,5.55,6.51
20,-0.86,5.59,6.55
30,-0.87,5.66,6.58
40,-0.88,5.71,6.61
50,-0.84,5.71,6.62
60,-0.87,5.68,6.61
70,-0.94,5.66,6.58
80,-0.98,5.66,6.59
90,-1.03,5.68,6.57
100,-1.03,5.73,6.58
110,-1.0,5.73,6.61
120,-0.94,5.81,6.62
130,-0.9,5.85,6.65
140,-0.91,5.89,6.74
150,-0.92,5.88,6.79
160,-0.95,5.89,6.82
170,-0.99,5.93,6.85
180,-0.99,5.88,6.83
190,-0.79,6.14,6.93
200,-0.44,6.16,6.91
210,-0.07,6.26,6.89
220,0.41,6.59,7.01
230,1.09,6.89,7.15
240,2.17,7.35,7.21
250,3.63,7.97,7.37
260,5.35,8.86,7.54
270,6.85,9.63,7.71
280,8.15,9.76,7.94
290,8.83,9.48,7.88
300,9.09,8.71,7.42
310,8.92,7.72,6.63
320,8.85,6.68,5.98
330,8.74,5.72,5.5
340,8.61,4.72,5.11
350,8.33,3.77,4.72
360,7.98,2.62,4.24
370,7.36,1.49,3.7
380,6.8,0.37,3.14
390,6.04,-0.58,2.8
400,5.11,-1.43,2.62
410,4.24,-2.6,2.47
420,3.27,-3.56,2.57
430,1.77,-4.51,2.9
440,-0.09,-5.55,3.61
450,-1.8,-6.12,4.51
460,-3.14,-6.38,5.21
470,-4.01,-6.52,5.5
480,-4.31,-6.49,5.76
490,-4.41,-6.35,6.39
500,-4.67,-6.05,7.3
510,-5.36,-5.6,8.4
520,-6.04,-5.31,9.43
530,-6.71,-5.33,10.28
540,-7.35,-5.41,10.95
550,-7.94,-5.57,11.62
560,-8.3,-5.71,12.06
570,-8.5,-5.64,12.85
580,-8.51,-5.18,13.59
590,-8.18,-4.58,14.55
600,-7.99,-4.21,15.78
610,-8.01,-3.6,16.95
620,-8.33,-3.3,18.38
630,-8.58,-3.27,20.0
640,-8.52,-2.93,21.5
650,-7.86,-2.57,22.66
660,-6.64,-2.14,23.04
670,-5.35,-1.58,23.04
680,-4.12,-1.32,22.52
690,-2.9,-1.25,21.61
700,-1.96,-1.33,20.3
710,-1.44,-1.4,19.01
720,-0.38,-1.81,18.92
730,-1.74,-2.59,17.2
740,-0.73,-4.04,16.96
750,0.99,-5.08,16.63
760,2.0,-5.21,16.9
770,3.87,-5.17,17.47
780,6.15,-4.31,17.43
790,8.45,-3.62,17.12
800,10.48,-3.03,16.86
810,11.85,-3.02,16.52
820,12.71,-3.46,15.76
830,13.37,-3.72,14.59
840,14.18,-3.79,13.41
850,15.19,-3.74,12.67
860,15.54,-3.62,12.01
870,15.16,-3.17,11.31
880,14.55,-2.98,10.09
890,13.67,-3.32,8.6
900,12.72,-3.86,7.26
910,11.17,-4.6,5.9
920,9.15,-5.52,4.55
930,8.55,-5.25,2.85
940,8.43,-3.89,1.04
950,7.91,-3.64,0.62
960,7.26,-3.53,0.98
970,6.26,-2.81,1.95
980,5.27,-2.28,2.88
990,4.11,-2.17,3.51
1000,3.13,-2.25,3.65
