timestamp,x,y,z
0,-0.46,2.32,8.49
10,-0.45,2.35,8.48
20,-0.43,2.37,8.46
30,-0.45,2.37,8.54
40,-0.46,2.38,8.53
50,-0.38,2.42,8.58
60,-0.36,2.5,8.54
70,-0.33,2.46,8.51
80,-0.39,2.44,8.49
90,-0.39,2.43,8.43
100,-0.45,2.43,8.45
110,-0.54,2.47,8.44
120,-0.51,2.39,8.46
130,-0.52,2.4,8.49
140,-0.47,2.39,8.55
150,-0.47,2.47,8.65
160,-0.46,2.49,8.66
170,-0.33,2.46,8.6
180,-0.21,2.47,8.6
190,0.03,2.59,8.71
200,0.49,2.84,8.87
210,1.11,3.17,9.16
220,1.86,3.37,9.24
230,2.86,3.83,9.3
240,3.87,4.06,9.37
250,4.78,4.22,9.44
260,5.41,4.16,9.33
270,6.19,3.91,8.91
280,6.87,3.62,8.26
290,7.3,3.29,7.57
300,7.46,2.8,6.8
310,7.51,2.17,5.97
320,7.4,1.33,4.96
330,7.04,0.45,3.79
340,6.49,-0.57,2.74
350,5.78,-1.53,1.93
360,4.77,-2.57,1.57
370,3.45,-3.48,1.41
380,1.91,-4.49,1.5
390,0.43,-5.32,1.77
400,-0.97,-5.87,2.32
410,-2.25,-5.77,3.09
420,-3.11,-5.53,3.92
430,-3.56,-5.36,4.72
440,-3.81,-5.04,5.69
450,-4.22,-4.65,6.85
460,-5.02,-4.33,8.21
470,-5.92,-4.14,9.08
480,-7.3,-4.58,10.09
490,-9.13,-5.22,11.24
500,-10.97,-5.76,12.36
510,-12.14,-6.0,13.58
520,-12.43,-5.75,15.07
530,-12.41,-5.25,16.9
540,-12.15,-4.31,18.68
550,-11.66,-3.12,19.88
560,-10.44,-2.0,20.4
570,-8.94,-1.21,20.08
580,-7.57,-0.82,19.13
590,-6.6,-0.66,18.28
600,-5.69,-0.55,17.55
610,-4.63,-0.47,16.98
620,-3.62,-0.44,16.66
630,-2.49,-0.27,16.84
640,-1.36,-0.08,17.03
650,-0.12,-0.12,17.03
660,1.2,-0.25,17.01
670,2.6,-0.18,17.01
680,4.35,-0.39,16.58
690,6.06,-0.46,16.1
700,7.44,-0.51,15.87
710,8.44,-0.71,15.65
720,9.35,-0.82,15.43
730,9.84,-1.01,15.25
740,10.0,-1.21,14.78
750,10.1,-1.46,14.14
760,10.02,-1.9,13.25
770,9.76,-2.36,12.17
780,9.36,-2.87,11.04
790,8.88,-3.45,9.82
800,8.48,-3.73,8.57
810,7.86,-3.9,7.98
820,7.2,-3.91,7.16
830,6.65,-3.68,6.34
840,6.78,-3.68,5.78
850,6.34,-3.37,5.09
860,6.06,-3.25,4.31
870,5.53,-3.03,3.91
880,4.27,-2.69,3.6
890,2.69,-2.87,3.44
900,0.85,-3.2,3.03
910,-1.04,-3.32,2.35
920,-3.12,-3.37,1.88
930,-5.26,-3.01,1.78
940,-6.82,-2.51,2.27
950,-7.56,-2.04,3.19
960,-7.57,-1.58,4.5
970,-7.06,-0.73,6.17
980,-6.18,0.41,7.93
990,-4.89,1.5,9.21
1000,-3.8,2.19,9.99
