timestamp,x,y,z
0,10.03,6.38,6.61
10,10.93,6.56,6.66
20,11.98,6.85,6.81
30,12.84,6.98,6.81
40,13.81,6.79,6.73
50,14.34,6.58,6.32
60,14.65,6.29,5.8
70,14.86,5.95,5.26
80,14.9,5.58,4.75
90,14.81,5.11,4.23
100,14.63,4.61,3.55
110,14.33,4.02,2.8
120,13.84,3.34,2.07
130,13.15,2.54,1.26
140,12.35,1.86,0.63
150,11.29,1.02,-0.05
160,10.03,0.19,-0.69
170,8.74,-0.45,-1.28
180,7.48,-1.04,-1.8
190,6.41,-1.34,-2.08
200,5.69,-1.41,-2.16
210,5.27,-1.39,-1.98
220,4.84,-1.27,-1.73
230,4.47,-1.53,-1.49
240,4.12,-2.08,-1.36
250,3.64,-2.61,-1.31
260,2.86,-2.98,-0.94
270,1.73,-3.35,-0.09
280,0.32,-3.79,0.75
290,-1.23,-4.39,1.47
300,-2.85,-5.09,2.26
310,-4.52,-5.81,2.94
320,-5.75,-6.38,3.76
330,-6.51,-6.65,4.55
340,-6.62,-6.53,5.43
350,-6.3,-5.87,5.96
360,-5.59,-5.06,6.45
370,-4.71,-4.21,7.21
380,-4.03,-3.52,8.19
390,-3.9,-3.43,9.45
400,-4.34,-3.82,10.67
410,-4.72,-4.28,11.32
420,-5.12,-4.59,12.01
430,-5.37,-4.65,13.09
440,-5.68,-4.54,14.45
450,-6.33,-4.26,16.2
460,-7.08,-4.15,18.13
470,-7.49,-3.92,19.82
480,-6.92,-3.66,21.6
490,-5.66,-3.59,23.61
500,-3.96,-3.54,25.39
510,-2.15,-3.29,26.68
520,-0.52,-2.6,27.45
530,0.57,-2.16,27.18
540,1.04,-1.95,25.87
550,1.12,-1.98,24.47
560,1.11,-2.49,23.71
570,2.11,-3.14,23.3
580,3.74,-3.37,23.05
590,6.47,-3.19,23.04
600,8.77,-2.76,22.88
610,10.34,-2.46,21.91
620,11.08,-2.36,21.11
630,11.23,-2.82,20.48
640,11.22,-4.07,20.4
650,11.9,-5.04,19.69
660,13.44,-5.04,19.13
670,14.75,-4.07,18.85
680,15.55,-3.11,18.66
690,15.41,-3.03,18.37
700,14.56,-3.47,17.34
710,13.56,-4.3,16.33
720,12.62,-4.94,15.59
730,11.77,-5.18,15.32
740,11.38,-5.19,15.08
750,11.75,-5.4,14.31
760,12.54,-5.9,12.85
770,13.42,-5.95,11.31
780,13.78,-5.6,10.35
790,13.92,-4.83,10.21
800,14.03,-3.93,10.34
810,14.08,-3.33,10.14
820,13.88,-3.16,9.65
830,13.41,-3.31,9.1
840,12.64,-3.6,8.72
850,11.86,-3.92,8.35
860,11.09,-4.28,7.93
870,10.6,-4.48,7.39
880,10.3,-4.51,6.82
890,10.18,-4.45,6.15
900,10.22,-4.13,5.61
910,10.19,-4.01,5.11
920,9.97,-3.84,4.6
930,9.68,-3.53,4.31
940,9.2,-3.43,4.08
950,8.65,-3.49,4.0
960,7.84,-3.83,3.98
970,7.13,-3.96,3.77
980,6.34,-3.92,3.33
990,5.35,-3.83,2.66
1000,4.15,-3.89,1.95
