timestamp,x,y,z
0,2.95,4.39,7.66
10,3.14,4.45,7.64
20,3.36,4.52,7.6
30,3.51,4.61,7.49
40,3.65,4.66,7.38
50,3.73,4.64,7.22
60,3.89,4.58,7.02
70,3.97,4.55,6.92
80,3.95,4.5,6.91
90,4.01,4.5,6.9
100,4.11,4.46,6.86
110,4.24,4.44,6.8
120,4.46,4.47,6.73
130,4.78,4.49,6.5
140,5.29,4.58,6.17
150,6.0,4.82,5.85
160,6.94,5.17,5.42
170,8.08,5.46,4.8
180,9.13,5.66,3.98
190,10.11,5.7,3.12
200,10.65,5.38,2.36
210,10.81,4.89,1.93
220,10.22,3.58,1.24
230,10.13,2.55,0.62
240,10.11,1.65,0.37
250,9.84,0.98,0.31
260,9.18,0.53,0.41
270,8.38,-0.06,0.53
280,7.66,-0.73,0.81
290,6.88,-1.48,1.23
300,5.67,-2.47,1.77
310,4.43,-3.48,2.46
320,3.63,-4.21,3.25
330,3.0,-4.57,4.6
340,2.18,-4.75,6.21
350,0.87,-5.02,7.62
360,-0.52,-5.34,8.92
370,-1.64,-5.54,9.83
380,-2.53,-5.43,10.34
390,-3.21,-5.36,10.63
400,-3.5,-5.22,10.85
410,-3.46,-5.04,11.23
420,-3.15,-4.81,11.72
430,-2.82,-4.61,12.27
440,-2.65,-4.47,12.94
450,-2.48,-4.24,13.5
460,-2.47,-3.92,13.84
470,-2.47,-3.75,14.12
480,-2.27,-3.56,14.42
490,-1.84,-2.84,15.0
500,-1.14,-2.25,16.14
510,-0.19,-1.4,17.92
520,1.13,-0.57,19.34
530,2.67,0.12,20.44
540,3.82,0.8,21.03
550,4.35,1.17,21.16
560,4.57,0.84,20.8
570,5.04,0.28,20.04
580,6.17,-0.79,18.9
590,7.52,-1.66,17.72
600,9.36,-2.02,16.98
610,11.32,-2.18,16.48
620,13.29,-2.2,16.24
630,15.4,-2.38,15.83
640,17.2,-2.37,15.44
650,18.47,-2.4,14.91
660,19.59,-2.63,14.13
670,20.26,-2.79,13.63
680,20.83,-3.03,13.39
690,21.66,-3.76,12.75
700,22.44,-4.67,12.02
710,22.53,-5.07,11.73
720,21.79,-5.17,11.59
730,20.78,-5.52,11.2
740,20.02,-5.99,10.56
750,19.53,-6.43,9.73
760,19.24,-6.75,8.91
770,18.77,-6.9,8.25
780,18.04,-6.84,7.58
790,16.87,-7.18,6.92
800,15.39,-7.77,6.01
810,13.87,-8.14,5.07
820,12.44,-8.05,4.24
830,11.13,-7.79,3.74
840,9.97,-7.28,3.37
850,8.81,-6.59,3.17
860,7.81,-5.68,3.09
870,6.77,-4.87,3.03
880,5.69,-4.12,2.9
890,4.56,-3.51,2.7
900,3.6,-3.05,2.47
910,2.7,-2.68,1.88
920,1.78,-2.02,1.35
930,0.73,-1.18,0.91
940,-0.21,-0.38,0.74
950,-1.15,0.39,0.89
960,-2.27,0.83,1.63
970,-3.48,1.11,2.34
980,-4.4,1.21,2.76
990,-4.77,1.3,3.1
1000,-4.8,1.53,3.78
