timestamp,x,y,z
0,2.67,6.82,4.71
10,2.64,6.73,4.64
20,2.59,6.61,4.52
30,2.55,6.45,4.39
40,2.54,6.32,4.33
50,2.56,6.22,4.28
60,2.66,6.1,4.21
70,2.76,5.91,4.08
80,2.87,5.64,3.95
90,3.02,5.27,3.76
100,3.19,4.83,3.47
110,3.39,4.37,3.05
120,3.59,3.96,2.61
130,3.85,3.5,2.05
140,4.04,3.08,1.57
150,4.03,2.59,1.07
160,3.91,2.09,0.55
170,3.84,1.57,0.25
180,3.67,0.96,-0.1
190,3.41,0.47,-0.52
200,3.14,0.04,-0.9
210,2.89,-0.4,-1.11
220,2.71,-0.83,-1.19
230,2.57,-1.17,-1.13
240,2.42,-1.58,-0.9
250,2.37,-1.93,-0.51
260,2.32,-2.2,0.01
270,2.41,-2.31,0.69
280,2.78,-2.28,1.44
290,3.28,-2.17,2.34
300,3.68,-2.12,3.25
310,3.65,-2.17,4.32
320,3.48,-2.32,5.6
330,3.23,-2.42,7.02
340,3.28,-2.55,8.6
350,2.66,-2.94,10.69
360,0.58,-3.1,12.94
370,0.65,-2.97,14.88
380,0.15,-2.61,15.91
390,-0.89,-2.0,17.13
400,-0.46,-1.25,17.72
410,0.88,-0.47,17.88
420,1.59,0.15,18.5
430,1.9,0.51,18.89
440,2.35,0.94,19.05
450,2.88,1.33,19.22
460,3.04,1.53,19.89
470,2.95,1.71,20.87
480,2.53,1.53,21.72
490,2.23,1.58,22.54
500,2.11,1.78,23.19
510,2.09,2.0,23.4
520,2.5,2.27,23.25
530,2.83,2.54,22.8
540,3.1,2.64,22.19
550,3.4,2.63,21.63
560,3.53,2.5,21.07
570,3.45,2.28,20.55
580,3.33,1.99,19.98
590,3.32,1.66,19.39
600,3.39,1.4,18.82
610,3.38,1.17,18.4
620,3.41,0.89,18.03
630,3.3,0.64,17.68
640,3.14,0.4,17.28
650,3.06,0.2,16.72
660,3.11,-0.02,15.89
670,3.17,-0.21,14.91
680,3.22,-0.33,13.92
690,3.47,-0.28,12.86
700,3.68,-0.37,11.7
710,3.55,-0.57,10.78
720,3.13,-0.9,10.0
730,2.65,-1.22,9.24
740,2.16,-1.49,8.58
750,1.78,-1.57,7.94
760,1.5,-1.42,7.37
770,1.27,-1.13,6.99
780,1.12,-0.84,6.43
790,1.11,-0.55,5.88
800,0.99,-0.17,5.53
810,0.93,0.23,5.07
820,0.95,0.53,4.66
830,0.68,0.69,4.53
840,0.27,0.88,3.97
850,0.16,0.98,3.71
860,0.13,1.12,3.41
870,0.03,1.33,3.26
880,-0.04,1.53,3.14
890,-0.03,1.77,2.99
900,-0.11,2.03,2.94
910,-0.23,2.26,2.85
920,-0.39,2.41,2.69
930,-0.44,2.44,2.39
940,-0.54,2.43,2.08
950,-0.6,2.4,1.83
960,-0.73,2.46,1.77
970,-0.5,2.5,1.67
980,-0.08,2.7,1.73
990,0.23,3.11,2.02
1000,0.63,3.53,2.43
