timestamp,x,y,z
0,1.0,5.53,6.58
10,1.05,5.65,6.68
20,1.13,5.69,6.71
30,1.13,5.78,6.71
40,1.04,5.76,6.66
50,1.02,5.78,6.53
60,1.06,5.6,6.32
70,1.01,5.56,6.23
80,1.06,5.55,6.13
90,1.24,5.57,6.04
100,1.34,5.6,5.96
110,1.42,5.57,5.91
120,1.55,5.44,5.77
130,1.57,5.25,5.56
140,1.64,4.9,5.32
150,1.74,4.45,5.09
160,1.92,3.92,4.85
170,2.09,3.38,4.4
180,2.22,2.61,3.68
190,2.52,2.0,2.81
200,2.93,1.59,1.98
210,3.37,1.17,1.08
220,3.84,0.71,0.38
230,4.07,0.31,-0.14
240,4.25,-0.17,-0.58
250,4.34,-0.72,-1.0
260,4.16,-1.28,-1.12
270,4.13,-1.8,-1.26
280,3.93,-2.39,-1.16
290,3.86,-2.97,-0.96
300,3.8,-3.55,-0.67
310,3.72,-4.07,-0.19
320,3.37,-4.57,0.48
330,2.77,-4.99,1.32
340,2.21,-5.37,2.16
350,1.97,-5.55,2.91
360,2.02,-5.69,3.65
370,2.36,-5.69,4.61
380,2.84,-5.53,6.05
390,2.91,-5.5,7.84
400,2.49,-5.42,10.29
410,1.78,-5.66,13.02
420,-0.05,-5.91,15.93
430,-0.65,-6.24,18.58
440,-1.95,-6.4,21.31
450,-2.88,-6.16,23.88
460,-3.13,-5.52,26.13
470,-3.25,-4.56,28.04
480,-3.15,-3.46,29.15
490,-2.38,-2.34,29.54
500,-1.61,-1.42,29.24
510,-1.11,-0.79,28.49
520,-0.75,-0.21,27.76
530,-0.44,0.34,27.11
540,-0.12,0.84,26.54
550,0.39,1.36,25.82
560,1.19,1.79,24.91
570,1.95,1.87,23.91
580,2.45,1.69,23.23
590,2.61,1.54,22.76
600,2.61,1.2,22.36
610,2.49,0.63,21.7
620,2.3,-0.04,20.85
630,2.06,-0.77,19.69
640,1.91,-1.37,18.37
650,1.87,-1.9,16.85
660,2.09,-2.24,15.18
670,2.39,-2.43,13.57
680,2.54,-2.51,12.09
690,2.69,-2.51,10.62
700,2.81,-2.43,9.05
710,2.9,-2.36,7.58
720,2.87,-2.31,6.05
730,2.72,-2.36,4.72
740,2.38,-2.52,3.61
750,2.34,-2.59,2.6
760,2.24,-2.44,1.78
770,1.86,-2.25,1.53
780,1.66,-2.06,1.52
790,1.27,-1.88,1.79
800,0.95,-1.56,2.06
810,0.38,-1.32,2.26
820,0.06,-1.19,2.12
830,-0.26,-1.02,1.79
840,-0.4,-0.77,1.51
850,-0.27,-0.47,1.46
860,-0.12,0.07,1.9
870,-0.21,0.56,2.5
880,-0.38,0.94,3.0
890,-0.32,1.38,3.39
900,-0.36,1.63,3.7
910,-0.34,1.85,3.95
920,-0.38,1.99,4.16
930,-0.4,2.23,4.42
940,-0.34,2.57,4.62
950,-0.19,2.95,4.72
960,0.02,3.46,4.88
970,0.19,3.81,5.04
980,0.3,4.23,5.39
990,0.48,4.48,5.7
1000,0.54,4.59,6.01
