timestamp,x,y,z
0,1.76,4.6,8.38
10,1.81,4.5,8.16
20,1.84,4.43,7.91
30,1.88,4.35,7.74
40,1.85,4.27,7.68
50,1.85,4.28,7.72
60,1.87,4.32,7.79
70,1.94,4.31,7.78
80,1.99,4.29,7.64
90,1.97,4.22,7.48
100,1.94,4.06,7.27
110,1.92,3.92,7.06
120,1.88,3.83,6.92
130,1.8,3.78,6.85
140,1.71,3.67,6.67
150,1.56,3.49,6.41
160,1.5,3.34,6.17
170,1.62,2.99,5.96
180,1.98,2.41,5.48
190,2.34,1.7,4.7
200,2.61,1.08,3.88
210,2.6,0.56,2.78
220,2.37,-0.04,2.02
230,2.29,-0.51,1.55
240,2.45,-0.88,1.26
250,2.91,-1.13,0.91
260,2.91,-1.36,0.64
270,3.06,-1.76,0.13
280,3.31,-2.27,-0.39
290,3.67,-2.63,-1.04
300,4.05,-3.21,-1.68
310,4.32,-3.73,-1.84
320,4.44,-4.15,-1.57
330,4.18,-4.74,-0.89
340,3.41,-5.4,0.13
350,2.21,-5.79,1.09
360,1.15,-5.99,2.48
370,0.55,-6.18,3.97
380,0.14,-6.16,5.88
390,0.03,-5.49,7.86
400,0.69,-4.53,9.73
410,1.55,-4.26,11.59
420,1.22,-4.14,13.84
430,0.72,-3.91,16.15
440,-0.74,-3.97,17.53
450,-3.03,-4.0,19.39
460,-5.39,-3.57,21.1
470,-6.42,-3.09,21.92
480,-4.76,-2.38,22.07
490,-3.14,-1.55,22.19
500,-2.35,-0.89,23.14
510,-2.58,-0.17,23.97
520,-2.58,0.39,24.46
530,-2.0,0.9,24.39
540,-1.75,1.24,24.09
550,-1.61,1.3,23.57
560,-1.38,1.41,23.06
570,-1.44,1.15,22.56
580,-1.3,0.72,21.82
590,-1.22,0.45,21.37
600,-1.08,0.14,20.93
610,-0.6,-0.13,20.52
620,-0.27,-0.31,20.36
630,0.03,-0.64,20.27
640,0.05,-1.12,20.01
650,0.09,-1.41,19.54
660,0.28,-1.85,18.9
670,0.19,-2.24,17.99
680,0.18,-2.63,16.93
690,0.23,-2.99,15.71
700,0.19,-3.33,14.5
710,0.35,-3.35,13.3
720,0.49,-3.35,12.19
730,0.67,-3.46,11.14
740,0.54,-3.38,10.18
750,0.5,-3.29,9.32
760,0.65,-3.1,8.26
770,0.93,-2.87,7.13
780,1.07,-2.73,6.18
790,1.02,-2.48,5.53
800,0.69,-2.32,4.79
810,0.38,-2.03,4.14
820,0.35,-1.71,3.59
830,0.47,-1.33,3.14
840,0.73,-0.98,2.78
850,0.66,-0.63,2.49
860,0.58,-0.28,2.38
870,0.5,0.07,2.47
880,0.4,0.36,2.75
890,0.3,0.58,2.93
900,0.03,1.04,3.27
910,0.15,1.36,3.43
920,0.35,1.48,3.46
930,0.26,1.6,3.44
940,0.1,1.67,3.45
950,0.14,1.74,3.47
960,0.08,2.05,3.63
970,0.44,2.45,3.77
980,0.92,2.91,3.95
990,1.22,3.3,4.02
1000,1.24,3.35,3.95
