timestamp,x,y,z
0,4.35,6.45,3.94
10,4.22,6.32,3.97
20,4.11,6.12,3.92
30,3.98,5.91,3.85
40,3.94,5.73,3.71
50,3.91,5.51,3.5
60,3.92,5.32,3.29
70,3.91,5.1,3.09
80,3.95,4.84,2.85
90,3.95,4.5,2.63
100,3.86,4.13,2.34
110,4.02,4.03,1.99
120,4.01,3.79,1.58
130,4.16,3.48,1.1
140,4.11,2.94,0.75
150,3.9,2.21,0.55
160,3.93,1.17,0.08
170,3.89,0.13,-0.27
180,3.73,-0.98,-0.72
190,3.79,-1.8,-1.17
200,3.96,-2.35,-1.57
210,4.05,-2.73,-1.94
220,3.98,-3.11,-2.13
230,3.78,-3.5,-2.16
240,3.57,-3.88,-2.18
250,3.54,-4.28,-2.14
260,3.67,-4.7,-1.88
270,3.67,-5.27,-1.44
280,3.66,-5.77,-0.9
290,3.57,-6.34,-0.13
300,3.22,-6.86,0.89
310,2.68,-7.2,2.27
320,2.3,-7.07,4.08
330,1.96,-6.87,6.23
340,1.81,-6.7,8.66
350,1.35,-6.86,11.43
360,0.62,-6.77,14.85
370,0.37,-6.66,17.97
380,0.06,-6.49,21.24
390,-0.81,-6.5,24.07
400,-1.34,-6.07,25.8
410,-1.53,-4.98,26.45
420,-1.36,-3.69,26.69
430,-0.67,-2.15,26.32
440,0.33,-0.84,25.89
450,1.24,0.02,25.5
460,2.18,0.39,25.35
470,2.83,0.52,25.49
480,2.94,0.35,26.28
490,2.35,-0.14,27.22
500,1.76,-0.55,28.04
510,1.51,-0.98,28.61
520,1.28,-1.33,28.98
530,0.9,-1.7,28.91
540,0.99,-2.02,28.08
550,1.48,-2.35,26.8
560,2.12,-2.58,25.16
570,2.8,-2.59,23.6
580,3.46,-2.52,22.13
590,4.01,-2.49,20.82
600,4.48,-2.47,19.63
610,4.81,-2.4,18.66
620,4.81,-2.52,17.71
630,4.7,-2.8,16.7
640,4.59,-3.11,15.6
650,4.4,-3.46,14.58
660,3.64,-3.71,13.28
670,2.83,-4.0,12.0
680,2.36,-4.23,11.02
690,2.06,-4.34,9.87
700,1.75,-4.36,8.98
710,1.58,-4.22,7.86
720,1.28,-3.87,6.77
730,0.89,-3.62,5.57
740,0.67,-3.33,4.31
750,0.7,-2.96,3.08
760,0.77,-2.5,1.88
770,1.04,-2.08,0.91
780,1.13,-1.74,0.29
790,1.05,-1.6,-0.12
800,0.91,-1.53,-0.36
810,0.65,-1.36,-0.26
820,0.55,-1.13,-0.06
830,0.26,-0.82,0.4
840,0.19,-0.49,0.74
850,0.18,-0.14,1.06
860,0.12,0.23,1.44
870,0.19,0.69,1.72
880,0.39,1.17,2.09
890,0.4,1.69,2.6
900,0.43,2.15,3.07
910,0.42,2.63,3.52
920,0.43,3.03,3.89
930,0.69,3.22,4.02
940,0.62,3.39,4.24
950,0.46,3.46,4.43
960,0.27,3.54,4.65
970,0.18,3.72,4.99
980,0.22,3.89,5.36
990,0.4,4.13,5.67
1000,0.59,4.37,5.99
