timestamp,x,y,z
0,1.16,4.32,8.14
10,1.14,4.24,8.15
20,1.1,4.13,8.08
30,1.07,3.99,7.99
40,1.0,3.88,7.93
50,0.94,3.9,7.82
60,0.95,3.96,7.65
70,1.01,4.01,7.47
80,1.02,4.03,7.22
90,0.97,4.04,7.02
100,0.88,3.99,6.87
110,0.82,3.92,6.8
120,0.82,3.9,6.7
130,0.85,3.85,6.56
140,0.91,3.74,6.44
150,0.99,3.54,6.25
160,1.04,3.24,5.97
170,1.12,2.98,5.76
180,1.34,2.71,5.36
190,1.57,2.27,4.82
200,1.85,1.72,4.15
210,2.27,1.21,3.54
220,2.56,0.76,3.03
230,2.67,0.25,2.45
240,2.84,-0.2,1.87
250,3.06,-0.57,1.28
260,3.32,-0.45,0.81
270,3.64,-0.62,0.3
280,3.95,-0.81,-0.15
290,4.13,-1.0,-0.44
300,4.4,-1.43,-0.75
310,4.35,-1.77,-0.81
320,4.28,-2.13,-0.43
330,4.05,-2.52,0.09
340,3.65,-3.1,0.98
350,2.98,-4.14,2.3
360,1.58,-5.26,4.26
370,0.33,-5.59,6.26
380,-0.26,-5.5,8.28
390,0.07,-4.81,9.94
400,0.71,-3.84,11.44
410,1.08,-3.23,12.93
420,0.48,-2.89,14.4
430,0.27,-2.86,15.66
440,0.13,-2.85,16.76
450,-0.91,-2.81,17.98
460,-1.6,-2.61,19.3
470,-1.87,-2.26,19.8
480,-1.48,-1.49,19.96
490,-1.0,-0.91,20.09
500,-0.85,-0.52,19.96
510,-0.6,-0.18,19.96
520,-0.55,0.0,19.85
530,-0.57,-0.05,19.97
540,-0.71,-0.12,20.27
550,-0.88,-0.1,20.69
560,-1.1,-0.14,20.9
570,-1.16,-0.15,20.93
580,-1.13,-0.27,20.77
590,-1.0,-0.4,20.43
600,-0.74,-0.5,20.21
610,-0.5,-0.67,20.11
620,-0.33,-0.91,20.25
630,-0.2,-1.1,20.45
640,-0.16,-1.19,20.56
650,-0.12,-1.23,20.54
660,-0.01,-1.42,20.05
670,0.27,-1.55,19.19
680,0.65,-1.73,18.07
690,1.02,-1.79,16.91
700,1.39,-1.78,15.68
710,1.56,-1.61,14.57
720,1.98,-1.64,13.05
730,2.24,-1.7,11.53
740,2.23,-1.74,10.04
750,2.18,-1.75,8.52
760,2.06,-1.74,7.05
770,2.11,-1.57,5.49
780,2.21,-1.39,4.02
790,2.2,-1.27,2.93
800,2.05,-1.28,2.08
810,1.72,-1.26,1.52
820,1.35,-1.22,1.23
830,1.06,-1.14,1.02
840,0.74,-0.91,1.16
850,0.44,-0.72,1.4
860,0.21,-0.48,1.72
870,0.03,-0.24,2.03
880,-0.11,0.11,2.22
890,-0.29,0.48,2.46
900,-0.34,0.83,2.57
910,-0.37,1.21,2.78
920,-0.45,1.56,3.01
930,-0.49,1.94,3.4
940,-0.34,2.17,3.74
950,-0.2,2.51,4.15
960,-0.08,2.79,4.57
970,0.08,3.11,4.83
980,0.07,3.48,5.07
990,-0.04,3.61,5.2
1000,-0.18,3.6,5.14
