timestamp,x,y,z
0,0.41,5.38,7.68
10,0.4,5.36,7.65
20,0.41,5.33,7.48
30,0.39,5.28,7.32
40,0.38,5.21,7.14
50,0.32,5.11,6.92
60,0.27,5.02,6.83
70,0.25,4.99,6.73
80,0.27,5.04,6.66
90,0.36,5.15,6.55
100,0.48,5.22,6.48
110,0.68,5.33,6.44
120,0.65,5.28,6.39
130,0.59,5.2,6.38
140,0.56,5.26,6.44
150,0.55,5.43,6.57
160,0.59,5.57,6.71
170,0.6,5.6,6.78
180,0.58,5.54,6.77
190,0.6,5.4,6.73
200,0.61,5.25,6.65
210,0.62,5.13,6.58
220,0.62,5.02,6.58
230,0.61,4.92,6.53
240,0.71,4.82,6.46
250,0.87,4.66,6.36
260,1.0,4.58,6.19
270,1.17,4.42,6.01
280,1.37,4.18,5.71
290,1.61,3.86,5.39
300,1.84,3.44,4.98
310,1.98,3.0,4.51
320,2.22,2.31,3.77
330,2.39,1.64,3.01
340,2.3,0.94,2.09
350,2.6,0.32,1.09
360,2.93,-0.06,0.11
370,3.32,-0.18,-0.59
380,3.17,-0.39,-0.7
390,2.42,-1.01,-0.02
400,0.41,-2.37,0.97
410,-2.12,-3.86,2.04
420,-1.75,-3.94,2.66
430,0.41,-3.05,2.89
440,2.67,-1.44,3.61
450,4.12,-0.2,4.5
460,4.71,0.46,5.36
470,4.52,0.42,6.11
480,4.35,0.08,6.85
490,3.78,-0.43,8.15
500,2.48,-1.03,10.02
510,0.99,-1.52,12.07
520,-0.21,-1.74,13.6
530,-0.56,-1.46,14.56
540,-0.15,-1.05,15.07
550,0.38,-0.48,15.75
560,1.04,0.37,16.91
570,1.58,1.19,18.24
580,1.81,2.0,19.79
590,1.93,2.65,21.13
600,1.93,3.16,21.7
610,2.12,3.25,22.41
620,1.86,3.16,22.83
630,1.74,3.03,23.45
640,1.18,3.05,23.89
650,0.76,3.2,23.78
660,0.71,3.24,23.02
670,0.87,3.06,21.55
680,1.47,3.04,19.76
690,1.93,3.04,18.33
700,2.02,2.92,17.38
710,1.95,2.64,16.48
720,1.86,2.3,15.49
730,1.89,1.91,14.46
740,1.95,1.52,13.47
750,1.94,1.2,12.66
760,1.76,0.93,11.93
770,1.61,0.57,11.08
780,1.42,0.3,10.14
790,1.29,0.05,9.22
800,1.04,-0.05,8.55
810,0.68,-0.16,8.02
820,0.34,-0.24,7.56
830,0.17,-0.34,6.95
840,0.0,-0.42,6.23
850,-0.2,-0.44,5.52
860,-0.46,-0.5,5.01
870,-0.71,-0.54,4.62
880,-0.98,-0.59,4.4
890,-1.28,-0.71,4.16
900,-1.42,-0.78,3.9
910,-1.43,-0.87,3.56
920,-1.65,-0.86,3.52
930,-1.83,-0.65,3.68
940,-1.68,-0.27,3.72
950,-1.35,0.28,3.73
960,-0.89,0.82,3.74
970,-0.41,1.33,3.86
980,0.14,1.91,4.02
990,0.62,2.49,4.32
1000,1.07,2.9,4.64
