timestamp,x,y,z
0,3.45,6.66,5.26
10,3.34,6.77,5.36
20,3.15,6.73,5.32
30,2.84,6.68,5.19
40,2.62,6.75,5.15
50,2.46,6.8,5.2
60,2.45,6.91,5.26
70,2.52,7.03,5.28
80,2.65,7.05,5.34
90,2.73,7.0,5.3
100,2.79,6.82,5.12
110,2.89,6.59,5.0
120,2.99,6.32,4.86
130,3.15,6.0,4.73
140,3.4,5.56,4.47
150,3.72,5.02,4.25
160,4.03,4.34,3.84
170,4.46,3.55,3.23
180,4.73,2.66,2.35
190,4.79,1.72,1.0
200,5.03,0.9,-0.46
210,5.04,-0.05,-2.13
220,4.73,-1.28,-3.59
230,3.45,-2.5,-4.69
240,1.91,-3.67,-5.28
250,1.04,-4.7,-5.33
260,1.17,-5.54,-5.55
270,2.0,-6.06,-5.11
280,2.55,-6.21,-4.55
290,3.06,-6.34,-3.45
300,3.18,-6.65,-1.88
310,2.92,-7.23,-0.39
320,2.15,-7.69,0.76
330,1.3,-8.06,1.85
340,1.31,-8.35,3.22
350,1.65,-8.62,4.84
360,1.7,-8.69,6.6
370,1.59,-8.21,8.43
380,1.12,-7.41,9.91
390,0.87,-6.82,11.35
400,0.76,-6.14,13.13
410,0.28,-5.9,15.19
420,-0.46,-5.05,18.12
430,0.22,-4.3,20.04
440,1.59,-3.36,21.39
450,2.39,-2.12,23.38
460,2.26,-1.38,25.2
470,2.13,-1.26,27.07
480,1.79,-0.86,28.29
490,1.29,0.15,29.52
500,1.19,1.32,30.24
510,1.67,1.93,30.64
520,1.88,2.3,31.24
530,1.85,2.44,31.99
540,1.61,2.29,32.3
550,1.49,2.4,31.69
560,1.71,2.31,30.41
570,2.23,1.73,29.03
580,3.17,1.15,27.8
590,3.44,1.03,26.85
600,3.78,1.13,26.5
610,4.75,1.34,26.21
620,5.32,1.04,25.72
630,5.18,0.46,25.19
640,4.92,-0.52,24.37
650,4.58,-1.68,23.36
660,4.05,-2.62,22.42
670,3.65,-3.38,21.17
680,3.08,-3.99,19.52
690,2.58,-4.34,17.75
700,2.27,-4.76,15.61
710,1.8,-5.11,13.89
720,1.33,-5.19,12.22
730,0.96,-5.13,10.69
740,0.79,-4.95,9.11
750,0.97,-4.57,7.55
760,1.15,-4.31,6.12
770,1.3,-4.22,4.68
780,0.97,-4.19,3.33
790,0.33,-4.12,2.21
800,-0.39,-4.16,0.98
810,-0.9,-3.96,0.17
820,-1.27,-3.72,-0.3
830,-1.37,-3.35,-0.45
840,-1.55,-3.06,-0.56
850,-1.59,-2.57,-0.67
860,-1.35,-1.93,-0.72
870,-1.09,-1.37,-0.74
880,-0.67,-0.86,-0.74
890,-0.43,-0.21,-0.54
900,-0.19,0.6,-0.11
910,0.11,1.33,0.34
920,0.46,1.91,0.69
930,0.6,2.4,1.05
940,0.47,2.83,1.45
950,0.2,3.11,1.81
960,0.04,3.36,2.28
970,-0.04,3.71,2.73
980,-0.01,4.05,3.16
990,0.18,4.36,3.38
1000,0.41,4.74,3.61
