timestamp,x,y,z
0,1.94,3.1,7.75
10,2.04,3.06,7.69
20,2.13,3.09,7.67
30,2.14,3.12,7.64
40,2.14,3.12,7.55
50,2.23,3.11,7.44
60,2.29,3.17,7.38
70,2.38,3.18,7.35
80,2.53,3.16,7.33
90,2.57,3.18,7.25
100,2.66,3.19,7.09
110,2.73,3.11,6.85
120,2.84,3.11,6.69
130,2.94,3.09,6.51
140,3.05,2.95,6.25
150,3.11,2.71,5.94
160,3.13,2.46,5.46
170,3.1,2.19,4.84
180,3.19,1.9,4.16
190,3.45,1.6,3.49
200,3.87,1.36,2.79
210,4.31,1.0,2.17
220,4.64,0.56,1.67
230,4.81,0.02,1.33
240,4.67,-0.66,1.22
250,4.19,-1.34,1.36
260,3.34,-2.09,1.44
270,2.75,-2.68,2.02
280,1.81,-3.13,2.31
290,1.74,-3.53,2.61
300,1.96,-4.28,2.98
310,2.44,-4.82,3.35
320,3.26,-4.95,3.8
330,3.98,-4.72,4.35
340,4.16,-4.87,4.98
350,3.71,-4.77,5.5
360,3.56,-5.1,6.15
370,2.95,-5.04,6.79
380,2.7,-4.96,8.62
390,3.0,-4.89,10.41
400,3.73,-4.52,11.86
410,4.02,-4.27,13.48
420,4.04,-4.16,15.45
430,3.98,-3.55,17.7
440,3.96,-2.8,20.15
450,3.65,-1.94,22.75
460,3.29,-1.67,25.24
470,2.55,-1.53,27.14
480,2.3,-1.36,27.93
490,2.79,-0.63,27.9
500,3.56,0.24,27.26
510,4.6,0.91,26.03
520,5.64,1.53,24.41
530,6.79,1.97,23.04
540,7.61,2.22,21.76
550,7.86,2.15,20.95
560,7.74,1.78,20.37
570,7.48,1.08,19.44
580,7.19,0.34,18.43
590,6.58,-0.45,17.18
600,5.78,-1.16,15.92
610,4.98,-1.88,14.29
620,4.41,-2.37,12.47
630,4.16,-2.46,10.83
640,3.94,-2.6,9.52
650,3.69,-2.78,8.34
660,3.28,-2.97,6.93
670,2.3,-3.12,5.7
680,1.6,-3.18,4.57
690,1.3,-2.95,3.31
700,1.06,-2.62,2.38
710,0.85,-2.32,1.58
720,0.75,-2.04,0.85
730,0.66,-1.81,0.65
740,0.56,-1.5,0.64
750,0.48,-1.11,0.83
760,0.42,-0.93,1.2
770,0.3,-0.68,1.75
780,0.17,-0.25,2.38
790,0.15,0.36,2.94
800,0.29,0.88,3.21
810,0.44,1.34,3.42
820,0.66,1.65,3.44
830,0.72,1.79,3.45
840,0.74,1.92,3.67
850,0.9,2.13,4.18
860,0.95,2.37,4.74
870,0.98,2.54,5.41
880,0.91,2.67,6.11
890,0.91,2.81,6.49
900,0.94,2.89,6.76
910,1.0,2.81,6.96
920,1.04,2.85,7.16
930,1.12,3.01,7.41
940,1.45,3.27,7.49
950,1.8,3.44,7.56
960,2.06,3.59,7.52
970,2.19,3.68,7.53
980,2.17,3.82,7.64
990,2.11,3.89,7.84
1000,2.03,3.9,8.08
