timestamp,x,y,z
0,4.26,7.47,6.34
10,4.41,7.34,5.95
20,4.58,7.17,5.49
30,4.76,7.04,5.04
40,4.87,6.92,4.67
50,5.01,6.83,4.37
60,5.1,6.74,4.07
70,5.13,6.62,3.76
80,5.04,6.43,3.45
90,5.02,6.35,3.11
100,5.11,6.36,2.86
110,5.15,6.21,2.61
120,5.1,6.15,2.32
130,5.12,6.09,2.05
140,5.05,5.9,1.74
150,5.03,5.77,1.35
160,5.01,5.54,0.91
170,4.96,5.23,0.4
180,4.86,4.94,-0.16
190,4.84,4.61,-0.65
200,4.81,4.35,-1.08
210,4.81,3.93,-1.42
220,4.84,3.35,-1.8
230,4.7,2.5,-2.2
240,4.36,1.38,-2.75
250,4.02,0.1,-3.39
260,3.82,-1.24,-4.24
270,3.09,-2.62,-4.87
280,2.57,-3.54,-5.36
290,2.49,-4.13,-5.75
300,2.38,-4.48,-5.66
310,2.09,-5.01,-5.22
320,1.91,-5.36,-4.91
330,1.8,-5.74,-4.63
340,1.64,-6.38,-4.51
350,1.75,-6.9,-4.29
360,1.9,-7.33,-3.79
370,1.95,-8.04,-3.17
380,2.08,-8.77,-2.24
390,2.53,-9.34,-1.13
400,3.36,-9.34,0.31
410,4.27,-8.82,2.25
420,5.13,-8.43,4.57
430,5.6,-8.24,7.18
440,5.83,-8.14,9.92
450,6.19,-7.77,13.01
460,6.64,-7.38,16.27
470,8.15,-6.96,19.83
480,7.76,-5.98,24.09
490,9.37,-4.7,27.48
500,10.17,-3.62,30.47
510,9.37,-2.53,32.54
520,8.58,-1.68,34.08
530,8.2,-0.61,34.34
540,8.49,0.79,34.11
550,9.67,2.29,33.2
560,10.83,3.7,32.42
570,11.99,4.87,32.0
580,12.95,5.83,31.75
590,13.32,6.04,31.41
600,13.15,5.77,30.53
610,13.3,5.31,30.01
620,13.06,4.73,29.26
630,13.04,4.03,28.51
640,12.93,3.36,27.05
650,12.63,2.8,25.53
660,12.43,2.29,23.25
670,12.21,1.69,20.74
680,11.44,0.81,18.34
690,10.73,0.03,15.98
700,9.88,-0.91,13.56
710,8.8,-1.71,11.48
720,7.55,-2.3,9.6
730,6.41,-2.83,7.71
740,5.56,-3.36,6.17
750,4.37,-3.81,4.77
760,3.31,-4.09,3.77
770,2.19,-4.4,2.77
780,1.29,-4.62,1.66
790,0.38,-4.7,0.75
800,-0.25,-4.54,0.01
810,-0.72,-4.14,-0.39
820,-1.04,-3.64,-0.2
830,-1.28,-3.18,0.18
840,-1.43,-2.85,0.44
850,-1.79,-2.64,0.34
860,-2.09,-2.34,0.2
870,-2.24,-1.86,0.32
880,-2.25,-1.36,0.52
890,-1.76,-0.66,0.85
900,-0.98,0.35,1.24
910,-0.27,1.25,1.59
920,0.2,2.07,1.89
930,0.53,2.83,2.1
940,0.58,3.16,2.26
950,0.56,3.33,2.4
960,0.75,3.65,2.5
970,1.15,4.09,2.61
980,1.54,4.58,2.84
990,1.8,5.01,3.25
1000,2.01,5.36,3.66
