timestamp,x,y,z
0,3.86,8.08,3.44
10,3.85,8.08,3.38
20,3.92,8.08,3.29
30,3.95,8.13,3.36
40,3.97,8.16,3.34
50,3.93,8.23,3.35
60,3.7,8.23,3.39
70,3.47,8.22,3.46
80,3.19,8.16,3.67
90,2.95,8.03,4.05
100,2.95,7.91,4.59
110,3.11,7.94,4.96
120,3.45,7.95,5.06
130,3.56,7.99,5.09
140,3.56,7.91,4.97
150,3.6,7.55,4.6
160,3.34,7.24,4.43
170,3.42,6.93,4.08
180,3.72,6.6,3.59
190,4.09,6.19,2.86
200,4.65,5.73,1.99
210,5.12,5.17,0.96
220,5.79,4.66,-0.34
230,6.39,3.98,-1.79
240,6.63,3.11,-3.11
250,6.87,1.75,-4.82
260,6.54,0.17,-6.33
270,6.21,-1.13,-7.61
280,6.25,-1.77,-8.14
290,6.23,-1.88,-7.69
300,5.76,-1.64,-6.21
310,4.71,-1.89,-4.49
320,3.49,-2.7,-3.2
330,2.85,-3.68,-2.73
340,2.77,-4.78,-3.07
350,2.67,-5.89,-3.22
360,1.97,-7.07,-2.63
370,1.7,-7.5,-1.7
380,1.47,-7.76,-0.48
390,1.34,-8.08,1.02
400,1.18,-8.55,2.55
410,1.1,-8.85,4.32
420,0.74,-8.75,6.42
430,0.72,-8.59,8.69
440,0.72,-8.36,10.6
450,1.22,-7.82,11.95
460,1.85,-7.41,13.52
470,1.79,-6.96,15.12
480,1.76,-6.6,16.59
490,2.03,-6.23,17.56
500,2.29,-5.73,18.71
510,2.21,-5.27,19.78
520,1.49,-5.2,20.9
530,1.33,-5.41,21.98
540,1.42,-5.3,22.55
550,1.34,-5.31,23.17
560,1.53,-4.95,23.55
570,2.75,-4.04,24.24
580,3.78,-3.54,24.67
590,4.71,-3.08,25.61
600,5.28,-2.62,26.21
610,5.65,-2.14,26.53
620,5.92,-1.45,26.03
630,6.3,-1.13,25.49
640,6.6,-1.04,23.95
650,7.07,-1.51,24.63
660,7.11,-1.57,23.35
670,7.15,-1.8,23.06
680,7.39,-1.61,22.98
690,7.85,-1.34,23.0
700,8.1,-1.09,23.03
710,8.57,-0.94,22.94
720,9.15,-0.85,22.68
730,9.57,-0.86,22.17
740,9.77,-1.08,21.58
750,9.99,-1.43,20.96
760,9.9,-1.99,20.45
770,9.81,-2.6,19.95
780,9.43,-3.17,19.36
790,9.19,-3.64,18.51
800,8.79,-4.12,17.71
810,8.39,-4.64,16.65
820,7.96,-5.2,15.42
830,7.39,-5.51,14.14
840,6.85,-5.71,12.75
850,6.19,-5.86,11.37
860,5.56,-5.85,9.97
870,5.02,-5.79,8.46
880,4.37,-5.65,7.05
890,3.35,-5.64,5.76
900,2.38,-5.64,4.54
910,1.35,-5.64,3.51
920,0.4,-5.48,2.82
930,-0.29,-5.31,2.35
940,-0.77,-4.98,2.04
950,-0.66,-4.36,1.83
960,-0.14,-3.51,1.8
970,-0.04,-2.61,2.03
980,-0.63,-2.1,2.19
990,-1.11,-1.49,2.19
1000,-0.89,-0.8,1.87
