timestamp,x,y,z
0,-0.99,6.11,6.05
10,-1.05,6.07,6.07
20,-1.13,6.07,6.13
30,-1.13,6.02,6.23
40,-1.2,6.03,6.27
50,-1.23,6.06,6.24
60,-1.17,6.15,6.24
70,-1.04,6.25,6.22
80,-0.94,6.3,6.1
90,-0.91,6.34,6.04
100,-0.84,6.4,6.06
110,-0.82,6.46,6.06
120,-0.78,6.44,6.01
130,-0.76,6.38,6.0
140,-0.8,6.29,5.92
150,-0.78,6.19,5.83
160,-0.73,6.06,5.71
170,-0.74,5.99,5.53
180,-0.72,5.91,5.36
190,-0.63,5.78,5.17
200,-0.51,5.63,5.01
210,-0.26,5.53,4.79
220,0.04,5.46,4.58
230,0.3,5.27,4.34
240,0.58,5.01,3.85
250,0.86,4.51,3.18
260,1.13,3.99,2.34
270,1.29,3.57,1.5
280,1.65,2.87,0.36
290,2.56,2.12,-0.68
300,3.48,1.18,-1.32
310,3.93,0.54,-1.98
320,4.4,-0.5,-2.64
330,4.55,-1.51,-3.07
340,4.75,-2.33,-3.11
350,4.83,-3.0,-2.94
360,4.75,-3.62,-2.48
370,4.79,-4.52,-1.7
380,4.8,-4.99,-0.8
390,4.6,-5.32,0.56
400,4.17,-5.43,2.18
410,3.5,-5.61,3.8
420,3.08,-6.09,4.89
430,2.62,-6.71,5.61
440,1.78,-7.56,6.74
450,0.15,-8.25,8.47
460,-1.68,-8.65,10.63
470,-3.07,-8.88,12.67
480,-3.61,-8.71,14.44
490,-3.66,-8.43,16.13
500,-4.06,-8.16,17.91
510,-4.59,-7.91,19.36
520,-5.07,-7.42,20.76
530,-5.05,-7.01,21.91
540,-4.76,-6.26,22.88
550,-4.65,-5.4,23.92
560,-4.69,-4.65,25.12
570,-4.72,-4.15,26.31
580,-5.04,-3.84,27.5
590,-5.55,-3.8,28.08
600,-6.04,-3.7,28.45
610,-6.47,-3.4,28.56
620,-6.48,-3.2,28.26
630,-6.15,-2.96,27.44
640,-5.58,-2.64,26.41
650,-4.81,-2.49,25.13
660,-4.06,-2.35,23.92
670,-3.44,-2.21,22.66
680,-2.55,-2.19,21.44
690,-1.85,-2.26,20.4
700,-1.74,-2.56,19.31
710,-1.63,-2.89,18.15
720,-1.28,-3.26,16.96
730,-1.06,-3.59,15.74
740,-0.91,-3.9,14.47
750,-0.78,-4.16,13.26
760,-0.63,-4.17,12.15
770,-0.34,-4.07,10.94
780,-0.24,-4.02,9.81
790,-0.19,-3.86,8.66
800,-0.01,-3.64,7.56
810,0.25,-3.41,6.33
820,0.52,-3.13,5.28
830,0.74,-2.82,4.35
840,0.72,-2.6,3.67
850,0.45,-2.42,3.17
860,0.18,-2.29,2.77
870,0.02,-1.9,2.44
880,-0.09,-1.51,2.17
890,-0.23,-1.17,2.01
900,-0.43,-1.01,1.93
910,-0.61,-0.75,1.91
920,-0.52,-0.44,1.92
930,-0.47,-0.05,2.08
940,-0.39,0.56,2.29
950,-0.27,1.03,2.37
960,-0.08,1.42,2.17
970,-0.02,1.68,1.92
980,-0.19,1.88,1.7
990,-0.38,2.08,1.71
1000,-0.51,2.29,1.94
