timestamp,x,y,z
0,6.78,5.45,4.11
10,6.76,5.46,3.99
20,6.78,5.44,3.93
30,6.84,5.45,3.91
40,6.83,5.51,3.97
50,6.78,5.49,4.04
60,6.72,5.43,4.1
70,6.76,5.47,4.07
80,6.91,5.53,4.04
90,7.01,5.61,3.9
100,7.1,5.66,3.77
110,7.16,5.66,3.61
120,7.09,5.6,3.44
130,6.95,5.49,3.34
140,6.75,5.39,3.27
150,6.52,5.2,3.24
160,6.34,4.88,3.16
170,6.04,4.45,2.96
180,5.7,4.19,2.66
190,5.42,3.97,2.19
200,5.3,3.6,1.65
210,5.21,3.07,0.84
220,4.98,2.43,-0.07
230,4.7,1.75,-1.3
240,4.49,1.09,-2.46
250,3.87,0.32,-3.09
260,3.46,-0.43,-3.5
270,2.51,-1.32,-3.29
280,1.92,-2.02,-2.78
290,1.89,-2.56,-2.4
300,2.32,-2.97,-2.17
310,3.18,-3.25,-1.94
320,4.1,-3.38,-1.75
330,4.65,-3.51,-1.4
340,5.18,-3.82,-0.87
350,5.87,-4.27,-0.18
360,6.4,-4.48,1.02
370,6.61,-4.67,2.79
380,6.22,-4.83,5.31
390,5.63,-4.69,7.62
400,5.85,-4.41,9.23
410,7.04,-3.53,10.31
420,8.35,-2.45,10.81
430,9.6,-2.15,11.54
440,10.41,-1.85,12.35
450,10.81,-1.69,13.18
460,11.31,-1.47,14.21
470,10.93,-0.86,15.2
480,10.83,-0.35,16.36
490,10.86,0.04,17.33
500,11.46,0.45,18.5
510,11.96,1.0,19.29
520,12.36,1.53,19.57
530,12.65,1.86,19.09
540,12.96,2.0,18.62
550,13.22,2.23,18.58
560,13.07,2.75,18.88
570,12.88,3.05,19.33
580,12.63,3.17,19.2
590,12.63,3.21,18.65
600,12.55,2.96,17.57
610,12.41,2.74,16.57
620,12.45,2.54,15.69
630,12.49,2.37,15.15
640,12.38,2.07,14.81
650,12.28,1.68,14.62
660,11.95,1.2,14.33
670,11.46,0.81,13.89
680,10.83,0.3,13.17
690,10.08,-0.15,12.49
700,9.38,-0.56,11.72
710,8.72,-0.72,10.7
720,8.31,-0.91,9.67
730,7.97,-0.99,8.61
740,7.56,-1.0,7.19
750,7.09,-1.13,6.02
760,6.35,-1.19,5.27
770,5.57,-1.22,4.66
780,4.93,-1.12,4.02
790,4.23,-1.15,3.71
800,3.55,-1.07,3.7
810,2.94,-0.88,3.85
820,2.48,-0.88,3.96
830,2.08,-0.92,4.0
840,1.99,-0.88,3.74
850,2.0,-0.52,3.07
860,2.14,-0.03,2.53
870,2.33,0.47,2.29
880,2.38,0.89,2.31
890,2.31,0.86,2.5
900,2.18,0.95,2.76
910,2.21,1.43,3.03
920,2.53,1.8,3.29
930,2.87,2.05,3.37
940,2.99,2.46,3.31
950,3.17,2.73,3.17
960,3.42,3.06,3.05
970,3.74,3.37,2.88
980,4.14,3.85,2.78
990,4.37,4.14,2.82
1000,4.56,4.55,2.69
