timestamp,x,y,z
0,2.19,6.11,6.46
10,2.22,6.09,6.44
20,2.24,6.09,6.4
30,2.26,6.07,6.36
40,2.28,6.03,6.23
50,2.23,5.95,6.09
60,2.21,5.88,6.02
70,2.27,5.73,5.95
80,2.39,5.62,5.85
90,2.59,5.62,5.76
100,2.77,5.6,5.61
110,2.89,5.5,5.4
120,2.92,5.31,5.2
130,2.92,5.04,4.98
140,2.98,4.6,4.76
150,3.08,4.04,4.47
160,3.31,3.33,4.12
170,3.46,2.58,3.66
180,3.37,1.77,3.04
190,3.29,0.95,2.35
200,3.33,0.22,1.36
210,3.64,-0.44,0.38
220,3.74,-0.66,0.05
230,4.21,-0.83,-0.28
240,4.48,-0.9,-0.52
250,4.65,-0.98,-0.57
260,4.73,-1.26,-0.67
270,4.61,-1.76,-0.72
280,4.07,-2.29,-0.68
290,3.95,-2.99,-0.5
300,3.13,-3.59,-0.35
310,2.85,-4.03,0.05
320,2.18,-4.39,0.52
330,1.2,-4.6,1.35
340,0.24,-4.65,2.62
350,-0.46,-4.68,4.11
360,-0.96,-4.78,5.79
370,-0.74,-4.41,7.43
380,-0.04,-3.92,9.07
390,0.56,-3.25,10.57
400,0.65,-2.88,12.28
410,-0.25,-2.28,14.23
420,-0.57,-1.87,16.52
430,-0.89,-1.61,18.31
440,-0.99,-1.07,20.77
450,-1.83,-1.01,22.81
460,-2.41,-0.95,24.54
470,-2.89,-0.65,25.52
480,-3.35,-0.0,26.07
490,-3.16,0.59,25.99
500,-3.12,1.19,26.21
510,-3.12,1.81,26.4
520,-2.67,2.28,26.66
530,-1.81,2.73,26.49
540,-1.11,3.06,25.95
550,-1.16,2.89,25.23
560,-1.2,2.45,24.64
570,-1.18,1.94,24.01
580,-1.28,1.57,23.4
590,-1.19,1.33,22.73
600,-0.84,1.09,21.79
610,-0.39,0.85,20.81
620,-0.06,0.46,19.77
630,-0.05,0.13,18.77
640,0.02,-0.2,17.86
650,0.09,-0.46,16.8
660,0.27,-0.72,15.89
670,0.46,-0.85,14.6
680,0.62,-1.12,13.38
690,0.9,-1.29,12.1
700,0.88,-1.43,10.86
710,0.73,-1.7,9.67
720,0.6,-1.82,8.53
730,0.68,-2.1,7.18
740,0.73,-2.39,5.71
750,0.66,-2.51,4.39
760,0.56,-2.37,3.22
770,0.67,-2.01,2.28
780,0.72,-1.36,1.83
790,0.6,-0.89,1.89
800,0.39,-0.53,1.95
810,0.0,-0.47,1.77
820,-0.39,-0.41,1.65
830,-0.34,-0.17,1.4
840,-0.3,-0.07,1.28
850,-0.31,0.06,1.38
860,-0.44,0.42,1.61
870,-0.49,0.71,1.89
880,-0.61,1.13,2.22
890,-0.72,1.59,2.51
900,-0.58,1.99,2.83
910,-0.3,2.39,2.97
920,-0.28,2.78,3.0
930,-0.16,3.05,3.11
940,-0.08,3.22,3.34
950,-0.03,3.43,3.69
960,-0.15,3.78,4.01
970,-0.07,4.04,4.13
980,0.12,4.35,4.16
990,0.34,4.52,4.11
1000,0.46,4.5,4.06
