timestamp,x,y,z
0,2.03,6.12,4.63
10,2.06,5.88,4.53
20,1.97,5.54,4.35
30,2.23,5.18,4.11
40,2.22,4.69,3.7
50,2.42,4.16,3.25
60,2.71,3.67,2.87
70,2.96,3.08,2.5
80,3.26,2.55,2.19
90,3.44,2.07,2.03
100,3.42,1.77,1.98
110,3.51,1.59,1.98
120,3.55,1.43,2.11
130,3.71,1.13,2.17
140,3.8,0.74,2.12
150,3.76,0.33,2.02
160,3.35,-0.18,1.9
170,3.22,-0.55,1.74
180,3.63,-0.6,1.73
190,4.46,-0.49,1.82
200,4.88,-0.5,2.0
210,4.96,-0.94,2.25
220,4.68,-1.53,2.69
230,4.2,-2.19,3.49
240,3.17,-2.81,4.62
250,1.92,-3.35,5.71
260,0.34,-3.69,7.0
270,-0.79,-3.72,7.89
280,-1.56,-3.45,8.49
290,-2.25,-3.31,9.06
300,-1.64,-3.16,9.68
310,0.53,-2.14,10.47
320,0.34,-1.8,12.03
330,-0.11,-1.58,13.16
340,-0.59,-1.61,13.86
350,-1.54,-1.32,14.66
360,-1.81,-1.3,15.75
370,-1.93,-1.2,17.22
380,-1.7,-0.9,18.96
390,-1.53,-0.52,20.71
400,-1.58,-0.26,22.42
410,-1.38,0.14,23.6
420,-0.93,0.56,24.18
430,-0.64,0.6,24.58
440,-0.15,0.64,24.76
450,-0.29,0.72,25.18
460,-0.64,0.74,25.57
470,-0.76,0.77,25.88
480,-0.75,0.73,25.94
490,-0.36,0.72,25.61
500,0.42,0.79,25.16
510,1.22,0.81,24.46
520,1.87,0.6,23.51
530,2.09,0.2,22.4
540,1.98,-0.18,21.07
550,1.81,-0.65,19.63
560,1.64,-1.02,18.23
570,1.41,-1.4,16.88
580,1.22,-1.59,15.82
590,1.07,-1.5,14.8
600,1.13,-1.55,13.61
610,1.36,-1.69,12.2
620,1.58,-1.69,10.75
630,1.79,-1.51,9.29
640,2.04,-1.54,7.74
650,2.09,-1.64,6.26
660,1.98,-1.63,5.01
670,1.87,-1.53,3.96
680,1.68,-1.23,3.02
690,1.62,-1.19,2.26
700,1.29,-1.26,1.56
710,0.99,-1.18,0.89
720,0.91,-1.16,0.53
730,0.73,-0.9,0.42
740,0.57,-0.56,0.59
750,0.43,-0.2,0.9
760,0.35,0.4,1.26
770,0.08,0.82,1.42
780,0.08,1.26,1.48
790,0.01,1.81,1.62
800,-0.1,2.17,1.76
810,-0.25,2.48,1.92
820,-0.23,2.7,2.05
830,-0.4,2.87,2.22
840,-0.6,3.12,2.53
850,-0.68,3.5,2.9
860,-0.6,3.89,3.22
870,-0.45,4.08,3.42
880,-0.46,4.32,3.79
890,-0.43,4.56,4.12
900,-0.48,4.71,4.44
910,-0.37,4.93,4.64
920,-0.29,5.02,4.77
930,-0.1,5.24,4.85
940,0.05,5.44,4.93
950,0.21,5.58,5.26
960,0.43,5.83,5.61
970,0.58,6.1,5.95
980,0.72,6.34,6.15
990,0.84,6.45,6.21
1000,0.89,6.58,6.26
