timestamp,x,y,z
0,3.28,6.03,6.22
10,3.29,6.03,6.15
20,3.27,6.0,6.21
30,3.28,6.04,6.25
40,3.25,6.06,6.24
50,3.3,5.98,6.21
60,3.38,6.0,6.2
70,3.47,6.07,6.17
80,3.55,6.12,6.11
90,3.57,6.14,6.03
100,3.55,6.05,5.97
110,3.45,5.95,5.94
120,3.38,5.93,5.9
130,3.37,5.96,5.91
140,3.44,6.0,5.84
150,3.53,5.98,5.71
160,3.61,5.93,5.58
170,3.64,5.72,5.44
180,3.71,5.36,5.19
190,3.84,4.84,4.96
200,3.8,4.1,4.44
210,3.59,3.5,3.68
220,3.49,2.89,3.3
230,3.28,1.94,2.63
240,3.22,0.82,1.54
250,3.07,0.11,0.67
260,3.0,-0.46,0.15
270,3.06,-1.41,-0.4
280,3.58,-2.13,-1.01
290,4.14,-2.3,-1.37
300,4.92,-3.05,-1.05
310,5.12,-3.94,-0.47
320,4.24,-4.19,0.32
330,3.1,-4.24,1.39
340,2.2,-4.07,2.76
350,2.37,-3.74,4.04
360,2.43,-3.85,4.42
370,2.86,-4.31,4.49
380,3.03,-4.64,4.99
390,3.01,-4.6,6.09
400,3.2,-4.27,7.72
410,2.55,-3.74,9.36
420,2.8,-3.35,10.86
430,2.47,-2.73,12.52
440,1.8,-2.65,14.14
450,1.34,-2.92,15.16
460,0.99,-2.47,16.46
470,0.79,-1.71,17.75
480,0.79,-0.85,18.9
490,0.72,-0.5,19.45
500,1.24,-0.26,19.64
510,1.42,0.24,20.18
520,1.69,0.47,20.68
530,1.86,1.13,21.99
540,1.94,1.73,23.54
550,1.94,2.06,24.93
560,2.06,2.3,26.03
570,2.69,2.43,26.58
580,3.31,2.3,26.91
590,3.07,2.04,26.99
600,2.97,1.42,26.4
610,2.91,0.88,25.57
620,3.14,0.66,24.4
630,3.58,0.55,23.17
640,3.84,0.19,22.07
650,3.61,-0.24,20.78
660,3.35,-0.75,19.26
670,3.36,-1.17,17.62
680,3.4,-1.24,15.88
690,3.43,-1.34,14.14
700,3.16,-1.86,12.19
710,2.68,-2.4,10.1
720,2.34,-2.72,8.0
730,1.98,-2.83,6.17
740,1.77,-2.82,4.35
750,1.66,-2.9,2.72
760,1.51,-2.88,1.29
770,1.38,-2.72,0.2
780,1.22,-2.58,-0.5
790,0.92,-2.35,-0.87
800,0.51,-2.21,-0.69
810,-0.07,-1.97,-0.45
820,-0.49,-1.56,-0.17
830,-0.59,-1.12,0.23
840,-0.33,-0.45,0.81
850,-0.1,0.06,1.45
860,-0.31,0.42,2.0
870,-0.55,0.88,2.55
880,-0.52,1.3,3.05
890,-0.54,1.71,3.49
900,-0.2,2.04,3.67
910,0.12,2.52,3.89
920,0.56,3.08,4.26
930,0.59,3.55,4.73
940,0.8,3.9,5.16
950,0.77,4.07,5.46
960,0.98,4.15,5.54
970,1.13,4.29,5.71
980,1.18,4.64,6.06
990,1.33,4.95,6.42
1000,1.44,5.24,6.8
