timestamp,x,y,z
0,2.0,5.7,7.53
10,2.02,5.61,7.33
20,2.03,5.52,7.25
30,1.99,5.45,7.18
40,2.04,5.38,7.0
50,2.13,5.28,6.75
60,2.14,5.15,6.61
70,2.09,5.04,6.44
80,2.14,4.89,6.21
90,2.15,4.67,6.01
100,2.15,4.45,5.81
110,2.28,4.19,5.58
120,2.44,3.88,5.29
130,2.77,3.52,4.92
140,3.01,3.01,4.15
150,3.11,2.35,3.3
160,3.2,1.54,2.43
170,3.02,0.85,1.44
180,3.14,0.09,0.66
190,3.02,-0.68,-0.07
200,3.02,-1.38,-0.39
210,2.92,-1.95,-0.74
220,2.91,-2.51,-0.86
230,2.77,-3.01,-0.61
240,2.88,-3.5,-0.25
250,3.23,-3.7,0.12
260,3.71,-3.9,0.9
270,3.96,-4.36,1.63
280,3.78,-4.88,2.28
290,3.39,-5.22,3.51
300,2.75,-5.21,4.87
310,2.05,-5.09,6.27
320,1.64,-5.13,7.91
330,1.03,-4.98,9.75
340,0.55,-4.54,11.49
350,0.6,-3.9,13.1
360,0.92,-2.95,14.7
370,1.19,-2.26,16.01
380,1.02,-2.03,16.74
390,-0.07,-2.15,17.48
400,-1.65,-2.48,18.84
410,-3.0,-2.51,20.34
420,-4.01,-1.88,21.73
430,-3.34,-1.31,23.19
440,-2.59,-0.04,24.41
450,-2.16,0.49,25.51
460,-2.35,0.99,26.21
470,-2.68,1.27,26.7
480,-2.71,1.63,26.88
490,-2.13,1.98,27.0
500,-1.44,2.34,26.82
510,-0.48,2.5,26.7
520,0.11,2.19,26.69
530,0.6,1.98,26.49
540,0.73,1.46,25.73
550,0.72,0.59,24.2
560,0.85,-0.11,22.31
570,1.35,-0.78,20.24
580,1.96,-1.28,18.04
590,2.19,-1.71,15.66
600,2.56,-1.97,13.33
610,3.07,-2.01,10.99
620,3.38,-2.31,8.74
630,3.53,-2.55,6.57
640,3.53,-2.84,4.55
650,3.34,-3.13,2.7
660,2.9,-3.43,1.0
670,2.55,-3.62,-0.44
680,2.04,-3.69,-1.68
690,1.61,-3.61,-2.5
700,1.14,-3.16,-2.69
710,0.17,-2.96,-2.35
720,-0.58,-2.62,-1.93
730,-0.96,-2.14,-1.44
740,-0.83,-1.46,-0.68
750,-0.64,-0.58,0.27
760,-0.41,0.26,1.27
770,-0.39,0.9,2.16
780,-0.52,1.27,2.91
790,-0.72,1.61,3.67
800,-0.89,1.86,4.52
810,-1.08,2.01,5.24
820,-1.12,2.36,6.0
830,-0.96,2.74,6.73
840,-0.78,3.26,7.27
850,-0.33,3.68,7.54
860,0.09,4.02,7.74
870,0.4,4.18,7.79
880,0.43,4.2,7.77
890,0.28,4.04,7.83
900,0.02,3.95,7.91
910,0.07,4.06,8.0
920,0.2,4.19,8.21
930,0.3,4.34,8.26
940,0.37,4.37,8.29
950,0.38,4.4,8.31
960,0.42,4.44,8.28
970,0.51,4.46,8.22
980,0.55,4.5,8.08
990,0.5,4.47,7.95
1000,0.51,4.43,7.75
