timestamp,x,y,z
0,3.68,6.1,5.99
10,3.7,6.1,6.06
20,3.67,6.1,6.07
30,3.63,6.07,6.08
40,3.57,6.0,6.0
50,3.51,5.97,6.03
60,3.47,5.97,6.08
70,3.43,6.02,6.18
80,3.4,6.1,6.23
90,3.39,6.09,6.18
100,3.38,6.05,6.11
110,3.32,5.98,5.93
120,3.32,5.99,5.72
130,3.32,5.88,5.56
140,3.23,5.68,5.34
150,3.2,5.46,5.17
160,3.02,5.16,4.98
170,2.95,4.8,4.71
180,2.68,4.34,4.48
190,2.62,3.95,4.26
200,2.7,3.44,4.17
210,2.95,2.81,3.84
220,3.28,1.85,3.28
230,3.69,0.58,2.11
240,3.79,-0.59,0.76
250,3.81,-1.48,-0.43
260,3.56,-2.17,-1.57
270,3.32,-2.84,-2.51
280,2.68,-3.62,-3.45
290,1.98,-4.37,-4.24
300,1.82,-4.5,-4.74
310,2.13,-4.58,-4.95
320,2.4,-4.73,-4.81
330,2.9,-4.74,-4.65
340,2.93,-4.97,-4.25
350,2.76,-5.35,-3.52
360,2.36,-5.79,-2.09
370,1.72,-6.07,0.04
380,1.38,-6.45,2.38
390,1.38,-6.44,4.94
400,1.27,-6.27,7.62
410,0.59,-5.75,10.57
420,0.93,-5.1,12.85
430,1.28,-4.31,15.42
440,0.72,-3.58,18.03
450,-0.32,-2.85,19.93
460,-1.24,-2.18,21.33
470,-1.26,-1.06,22.51
480,-0.52,0.66,23.66
490,-0.71,1.18,23.89
500,-0.82,0.9,23.22
510,-0.93,1.02,21.91
520,-0.87,1.39,21.01
530,-0.89,1.92,20.39
540,-1.0,2.42,20.03
550,-1.08,2.8,19.46
560,-1.55,3.1,18.75
570,-0.48,2.8,17.72
580,-0.43,2.9,17.42
590,-0.82,2.58,16.75
600,-0.72,2.03,16.61
610,-0.97,1.9,16.96
620,-1.16,2.07,17.64
630,-1.21,2.15,18.46
640,-1.29,2.45,19.38
650,-1.29,2.58,20.21
660,-1.26,2.83,21.17
670,-0.83,2.85,22.24
680,-0.51,2.86,23.28
690,-0.24,2.79,24.05
700,-0.1,2.44,24.39
710,-0.06,1.66,24.14
720,0.28,0.91,23.9
730,0.29,0.16,23.72
740,0.19,-0.54,23.81
750,0.07,-1.14,23.86
760,-0.02,-1.85,23.82
770,-0.33,-2.65,23.53
780,-0.66,-3.54,22.84
790,-1.0,-4.23,21.82
800,-1.05,-4.77,20.5
810,-1.04,-5.36,18.94
820,-1.02,-5.92,17.28
830,-1.33,-6.18,15.56
840,-1.52,-6.28,13.92
850,-1.52,-6.24,12.29
860,-1.26,-6.3,10.64
870,-0.91,-6.34,9.1
880,-0.88,-6.18,7.77
890,-1.05,-6.1,6.46
900,-1.48,-5.81,5.29
910,-1.8,-5.43,4.27
920,-1.91,-5.19,3.25
930,-1.81,-4.76,2.21
940,-1.57,-4.31,1.29
950,-1.36,-3.73,0.36
960,-0.99,-3.09,-0.13
970,-0.66,-2.26,-0.42
980,-0.11,-1.18,-0.51
990,0.95,0.11,-0.29
1000,1.34,1.22,-0.48
