timestamp,x,y,z
0,5.54,8.13,3.78
10,5.6,8.08,3.8
20,5.68,8.03,3.81
30,5.74,8.03,3.75
40,5.75,7.91,3.64
50,5.68,7.75,3.54
60,5.54,7.57,3.39
70,5.49,7.49,3.29
80,5.45,7.42,3.17
90,5.45,7.29,3.01
100,5.45,7.13,2.77
110,5.37,6.9,2.62
120,5.36,6.51,2.27
130,5.38,6.04,1.85
140,5.5,5.59,1.48
150,5.69,5.04,1.2
160,5.97,4.4,0.82
170,6.24,3.62,0.36
180,6.55,2.6,-0.35
190,6.41,1.32,-1.44
200,5.91,-0.1,-2.56
210,5.28,-1.62,-3.63
220,4.67,-2.97,-4.58
230,4.34,-4.44,-5.57
240,3.03,-5.7,-6.04
250,2.11,-6.84,-6.15
260,0.87,-7.81,-6.07
270,0.18,-8.56,-5.85
280,-0.59,-9.41,-5.27
290,-0.67,-9.9,-4.79
300,-0.3,-10.39,-4.39
310,0.19,-10.76,-3.87
320,0.85,-10.85,-3.3
330,1.54,-11.01,-2.58
340,2.03,-11.41,-1.39
350,2.28,-11.7,0.71
360,2.53,-11.43,3.17
370,3.21,-11.41,5.9
380,2.81,-11.55,9.03
390,2.17,-11.88,12.48
400,0.89,-12.06,15.34
410,1.03,-11.43,17.56
420,1.87,-10.38,18.78
430,3.18,-8.42,19.97
440,4.68,-6.8,21.4
450,5.98,-5.92,23.21
460,6.62,-5.24,26.14
470,7.03,-4.28,29.44
480,6.73,-3.3,31.9
490,5.89,-2.74,33.09
500,4.87,-2.72,33.24
510,4.07,-2.75,32.67
520,4.18,-2.59,31.69
530,4.68,-1.7,31.18
540,5.32,-0.35,31.3
550,6.65,0.95,31.78
560,8.32,2.2,32.72
570,9.75,2.99,33.63
580,10.78,3.51,34.49
590,11.47,3.45,35.2
600,11.75,2.64,35.71
610,11.24,1.35,35.76
620,10.25,0.06,35.28
630,10.15,-1.37,34.14
640,10.32,-2.62,32.17
650,10.55,-3.95,29.98
660,10.86,-5.1,28.04
670,11.14,-6.13,26.62
680,10.73,-7.2,25.22
690,10.17,-8.11,23.62
700,9.64,-9.0,21.67
710,8.98,-9.8,19.57
720,8.17,-10.47,17.37
730,7.08,-11.07,15.4
740,5.98,-11.5,13.41
750,4.93,-11.69,11.64
760,3.84,-11.79,9.94
770,2.95,-11.72,8.32
780,2.06,-11.48,6.74
790,1.04,-11.01,5.26
800,-0.04,-10.69,4.01
810,-1.31,-10.66,2.79
820,-2.77,-10.18,1.92
830,-3.72,-9.48,1.11
840,-3.13,-8.37,0.27
850,-1.39,-6.5,-0.51
860,0.21,-4.54,-0.86
870,0.77,-3.05,-0.65
880,0.56,-2.22,-0.48
890,0.03,-1.75,-1.01
900,-0.15,-1.8,-1.94
910,-0.08,-1.24,-2.82
920,0.4,-0.87,-3.28
930,0.9,-0.13,-3.22
940,1.35,0.87,-2.93
950,1.84,1.57,-2.76
960,2.53,2.27,-2.91
970,2.77,2.89,-3.02
980,2.56,3.18,-2.91
990,2.46,3.66,-2.49
1000,2.17,4.09,-1.88
