timestamp,x,y,z
0,5.45,6.16,4.83
10,5.4,6.14,4.8
20,5.33,6.12,4.74
30,5.16,6.11,4.72
40,5.02,6.15,4.8
50,4.97,6.2,4.9
60,5.04,6.28,4.84
70,5.15,6.35,4.72
80,5.22,6.47,4.65
90,5.35,6.47,4.54
100,5.37,6.48,4.37
110,5.4,6.43,4.22
120,5.43,6.46,4.13
130,5.52,6.48,4.12
140,5.55,6.48,4.07
150,5.4,6.29,3.89
160,5.11,6.08,3.64
170,4.81,5.85,3.31
180,4.64,5.66,2.97
190,4.44,5.37,2.64
200,4.24,4.91,2.3
210,4.06,4.37,1.94
220,3.93,3.67,1.53
230,3.71,2.93,0.99
240,3.41,2.13,0.37
250,3.03,1.22,-0.24
260,2.68,0.21,-0.85
270,2.42,-0.44,-1.41
280,2.21,-0.98,-1.65
290,1.97,-1.32,-2.17
300,1.89,-1.69,-2.25
310,2.21,-2.2,-1.91
320,2.66,-2.53,-1.32
330,3.47,-2.81,-1.01
340,3.69,-3.35,-0.64
350,3.45,-3.84,-0.24
360,3.35,-4.4,0.14
370,3.53,-4.95,0.79
380,4.01,-5.28,1.55
390,4.5,-5.71,2.49
400,5.31,-5.63,3.55
410,6.18,-5.54,4.53
420,6.64,-5.5,6.33
430,6.76,-5.3,8.27
440,7.42,-5.1,10.3
450,8.52,-4.73,12.61
460,9.78,-3.95,14.67
470,11.07,-3.12,16.43
480,11.71,-2.37,17.95
490,12.34,-1.89,19.45
500,12.51,-1.36,20.58
510,12.59,-1.41,21.81
520,12.19,-0.09,21.22
530,12.65,0.47,22.62
540,13.47,1.3,22.98
550,13.97,2.35,22.68
560,14.6,2.77,22.56
570,14.86,3.1,21.72
580,14.62,3.33,20.65
590,14.26,3.55,19.35
600,14.01,3.49,18.22
610,13.89,3.23,17.53
620,13.84,2.85,17.41
630,13.68,2.55,17.71
640,13.33,2.17,17.88
650,13.03,1.81,17.72
660,12.84,1.29,16.92
670,12.53,0.78,15.7
680,11.79,0.34,14.07
690,10.75,-0.16,12.47
700,9.63,-0.79,10.77
710,8.72,-1.07,9.3
720,8.07,-1.38,7.88
730,7.38,-1.58,6.47
740,6.48,-1.78,5.58
750,5.97,-2.19,4.64
760,4.8,-2.43,4.29
770,3.8,-2.6,3.71
780,3.07,-2.7,3.24
790,2.19,-2.73,2.84
800,1.41,-2.76,2.47
810,0.94,-2.72,2.22
820,0.7,-2.43,2.18
830,0.9,-1.93,2.26
840,1.24,-1.38,2.4
850,1.45,-0.99,2.47
860,1.59,-0.47,2.5
870,2.09,0.03,2.42
880,2.66,0.48,2.36
890,3.16,1.07,2.47
900,3.45,1.45,2.69
910,3.5,1.68,2.92
920,3.55,1.98,2.95
930,3.77,2.36,2.92
940,4.05,2.7,3.03
950,4.45,3.1,3.15
960,4.69,3.48,3.3
970,4.88,3.78,3.43
980,4.88,4.07,3.51
990,4.75,4.27,3.57
1000,4.73,4.33,3.66
